wage,gender,age,city,institution,interest
8995,2,22,3,15,1
14746,2,20,2,25,1
14568,2,23,2,10,0
7965,1,23,5,40,1
13155,1,19,8,10,1
9038,1,19,2,15,0
4541,2,20,8,12,0
8854,2,18,2,3,0
12414,1,18,5,7,1
12006,1,21,5,20,1
14636,1,26,1,40,0
4772,2,18,8,20,0
6548,2,19,3,20,0
9140,1,20,4,32,1
5883,2,20,6,32,0
9421,2,23,5,25,0
9413,1,25,4,16,1
5574,2,19,2,2,1
4841,2,21,4,17,0
4529,1,22,8,38,1
14652,1,24,4,33,1
6563,1,18,3,13,1
5393,2,21,3,20,1
8972,1,19,6,12,0
6691,1,19,1,37,0
11054,2,26,5,13,0
4743,1,20,4,40,0
12186,2,18,7,4,1
5400,1,18,3,22,0
8418,1,24,7,30,0
8735,1,23,6,9,1
5277,1,21,7,4,0
14425,2,18,5,16,0
5662,1,21,6,24,1
10794,2,25,1,33,1
4804,1,23,8,29,1
5808,1,24,5,1,0
12738,2,21,4,6,1
3289,1,21,8,28,0
11570,2,22,4,11,0
13104,1,18,4,20,1
14327,2,21,5,3,1
4323,1,26,1,19,0
11988,1,24,6,28,1
8568,2,19,5,22,0
13491,2,23,2,15,0
5567,2,25,6,16,0
12654,2,21,8,2,0
9964,2,22,4,19,0
10087,1,23,4,22,1
3168,2,26,3,22,1
11967,1,19,1,39,0
4974,1,25,4,19,0
7530,2,26,4,19,1
6262,2,26,3,4,0
10313,2,22,6,9,0
3881,2,26,6,35,0
7235,1,21,1,7,0
13201,2,18,5,22,1
7441,2,25,2,38,0
11430,2,23,5,14,1
7272,2,19,6,11,0
5810,2,22,2,33,0
4627,1,25,4,21,1
3103,1,26,8,12,1
6830,1,18,3,22,0
4327,2,26,8,38,1
10033,2,26,6,17,0
9535,1,23,3,6,0
9612,2,25,2,25,1
4816,2,25,8,16,0
11614,1,22,4,39,1
7782,1,25,4,12,1
9148,2,24,6,15,1
10582,2,18,2,4,0
13082,1,18,6,31,0
9934,1,24,3,23,0
7430,2,21,4,5,1
13069,2,23,3,4,0
11148,1,20,6,40,0
7475,2,26,3,29,1
3926,1,20,5,21,0
8553,2,19,1,9,0
6584,2,20,8,2,0
4993,2,18,6,21,1
10948,1,20,3,6,1
10257,2,20,5,2,0
7119,1,24,5,19,1
10301,2,21,8,39,0
12378,1,19,1,10,0
14714,2,22,3,5,0
4339,1,23,1,24,0
12159,1,23,1,32,1
9809,2,20,4,31,1
12552,1,19,7,36,0
12934,2,23,7,30,0
3099,1,19,8,3,0
7806,2,19,2,1,0
10031,1,20,6,33,1
14196,2,25,8,9,0
13578,2,19,8,36,0
9172,2,24,5,1,0
8509,2,25,4,29,0
8307,2,25,6,6,0
9151,1,26,2,15,0
9722,1,23,8,8,0
13672,2,18,6,32,0
12137,1,21,4,35,1
3666,1,18,4,35,0
12474,1,25,8,30,0
13629,2,20,5,1,0
14916,2,21,8,32,1
5712,2,19,1,5,0
3447,2,18,2,24,0
12288,2,20,8,24,0
5174,2,24,7,32,0
6638,2,22,6,1,0
9524,1,19,2,19,0
12916,2,22,4,9,1
11588,2,20,3,35,0
9428,2,18,8,15,0
11640,2,21,7,37,1
14782,2,22,2,23,1
11936,2,21,5,37,1
12170,2,22,5,21,0
13466,2,18,7,38,1
12729,1,25,1,22,1
7185,2,18,4,6,1
9392,1,18,2,22,1
13796,1,24,5,37,0
6252,2,20,1,3,1
14228,1,21,6,40,0
3761,1,19,4,1,1
14242,2,23,2,19,0
11862,1,21,5,33,0
6084,1,22,8,18,1
7616,2,18,1,21,0
11414,1,23,6,29,0
3272,2,19,8,24,0
10395,1,25,8,12,0
3118,2,24,4,39,0
3066,1,22,8,23,1
4942,2,18,7,19,0
10869,2,25,5,35,1
9020,2,18,5,17,0
4611,2,26,5,27,0
4819,1,26,8,24,1
5710,1,19,5,40,1
5399,2,24,2,15,1
12915,2,23,2,38,1
4121,1,21,2,39,1
13674,1,20,3,15,1
11983,1,21,7,40,1
6995,2,25,7,19,0
10383,2,26,4,16,1
7171,1,19,5,40,0
11589,1,21,7,3,1
4657,2,21,4,28,1
10777,1,18,7,39,0
12989,1,19,3,32,1
5443,2,26,7,16,0
12646,2,19,1,33,1
10985,1,23,4,22,0
5863,2,23,7,21,1
8752,1,19,3,31,0
4946,1,24,6,37,0
3409,1,23,3,9,1
10544,1,21,7,31,0
7668,1,24,6,40,0
4535,2,24,7,6,1
14866,2,19,2,6,1
3651,2,18,2,16,0
12707,2,22,6,15,1
5782,2,19,8,11,1
6710,1,20,8,26,1
13898,1,26,5,35,1
13397,2,24,4,9,1
6469,2,18,2,28,1
3152,2,22,2,39,0
4083,1,24,1,35,0
11328,2,23,1,21,1
14173,1,26,1,31,1
12314,1,25,4,19,0
13986,1,19,1,19,0
11080,2,18,1,22,1
12257,1,20,8,16,0
6179,2,25,8,40,0
11611,2,22,8,1,0
3256,1,18,1,2,1
7830,2,26,8,13,0
8601,2,25,2,19,1
4681,2,21,5,6,1
7429,2,22,5,5,0
12556,1,18,4,28,1
6590,2,25,4,32,1
12769,1,22,3,4,1
5820,2,20,4,4,0
7105,2,25,5,34,1
4153,1,25,7,2,1
9329,1,20,7,5,1
8158,1,26,1,27,0
6376,1,26,6,5,0
7353,1,20,6,18,1
6298,1,23,6,15,0
12782,2,18,6,32,0
13357,2,19,3,37,0
8410,2,26,1,28,0
9218,2,20,1,30,0
5102,1,22,5,28,0
11477,2,26,7,10,0
12383,2,19,6,8,0
11286,2,21,7,7,1
7060,1,18,2,9,0
6582,2,22,2,32,1
11129,2,22,3,18,1
3227,2,22,7,28,1
11957,2,18,3,14,0
7662,2,24,1,13,0
8320,1,20,6,14,1
7916,1,21,3,7,1
9078,1,26,7,9,0
14716,2,25,2,37,0
9889,2,25,4,35,1
12471,1,26,1,22,1
11745,1,22,6,28,0
11255,2,24,3,4,0
3801,2,21,8,20,0
13571,1,22,8,18,1
13661,2,25,2,35,0
8671,1,20,1,39,0
4433,1,24,7,6,1
5418,1,18,1,22,0
12799,2,21,8,33,0
14897,1,19,4,3,1
7730,2,26,3,26,0
11569,2,25,4,11,0
7637,2,20,5,2,1
11149,2,21,4,6,0
14786,2,21,6,17,1
3965,1,24,4,14,0
3537,2,20,5,30,1
4529,2,18,1,12,0
12638,1,24,6,8,1
3299,2,21,8,20,0
11603,2,21,7,14,0
9552,1,26,6,7,0
8541,1,18,6,34,0
14481,1,25,5,15,0
3039,1,24,6,8,0
9244,2,18,8,6,1
14684,1,19,5,33,0
10564,2,25,6,17,0
5224,1,21,5,34,0
4918,2,24,2,20,1
5804,1,21,4,31,1
11936,1,22,3,29,1
13245,1,26,2,11,1
14514,1,26,2,11,1
9846,1,19,2,33,1
8804,2,26,1,28,0
12735,2,23,8,35,1
4529,1,20,6,14,0
7242,1,22,2,40,0
9880,1,22,1,6,0
10200,2,24,2,32,0
8685,1,19,1,8,1
7247,2,21,5,22,0
3237,1,26,2,29,1
4321,1,21,2,13,1
3534,1,18,6,5,0
4887,2,19,3,31,0
4793,2,19,1,35,0
8875,1,21,3,5,0
13703,2,21,6,3,1
8195,2,22,2,34,1
9507,2,24,5,30,0
5641,2,19,5,12,0
11991,1,26,2,1,1
5703,2,26,8,19,0
7930,1,25,2,5,0
7866,1,24,2,4,0
4440,1,22,4,24,1
9345,1,25,7,30,1
14496,1,24,3,9,0
3959,1,20,4,37,1
12736,2,19,7,12,0
11169,1,20,1,17,1
6115,1,23,6,24,1
10710,2,18,2,6,1
5549,2,18,4,37,1
8179,2,25,8,19,0
8448,1,21,7,3,0
9560,1,25,4,5,0
7682,2,26,8,21,0
11743,2,20,1,16,1
6459,2,22,8,7,1
14579,2,25,2,16,1
14958,2,18,5,36,1
10190,1,20,7,11,1
9023,2,23,1,7,1
13859,1,20,6,19,0
11274,1,23,4,13,0
5473,1,21,1,14,0
14551,1,24,8,35,1
8217,1,26,1,20,0
10335,2,22,3,26,0
11823,2,21,2,11,0
4435,2,25,5,23,0
8973,2,20,6,7,0
13459,2,21,2,3,0
6229,1,26,2,3,0
5458,2,22,2,31,1
10380,1,22,3,32,0
5121,2,22,2,31,0
6112,2,24,4,20,0
9271,1,20,1,13,0
10584,1,26,3,26,1
7030,2,20,4,35,0
12959,2,22,8,36,1
5060,1,20,8,28,0
3355,1,26,4,15,0
4584,2,24,8,6,0
4336,1,25,8,21,1
4554,1,21,4,4,1
9224,2,21,6,16,1
14919,1,21,4,32,0
8944,2,24,4,38,1
3597,1,20,7,10,1
13068,1,24,3,15,0
6137,1,25,6,32,1
4760,1,26,8,32,1
8723,2,18,1,23,0
3304,1,24,4,18,1
7539,2,20,8,3,0
8163,2,21,2,40,1
9859,2,24,3,27,1
4298,2,24,3,4,0
9506,1,19,8,2,0
8906,1,23,4,23,1
4662,1,18,8,8,0
9157,2,25,1,36,1
12791,1,23,4,33,1
4126,2,20,4,27,1
9139,2,19,1,25,0
5926,1,25,5,38,1
6928,1,25,7,12,1
11101,1,25,1,26,1
10773,2,25,2,17,0
8659,1,18,1,15,0
7612,1,24,4,16,0
10237,2,21,1,29,0
7739,1,19,8,20,1
4199,1,25,1,10,1
12298,1,19,7,12,1
5046,2,22,4,19,0
11535,1,21,7,12,0
6978,1,22,5,27,0
11004,2,18,3,3,0
6965,2,22,4,32,1
4582,2,26,8,17,0
7147,1,18,3,35,1
11557,1,21,1,9,1
11942,1,24,5,35,1
10231,1,22,1,7,1
3483,1,21,6,6,1
11987,1,25,2,10,0
5578,2,26,1,33,0
14436,2,21,6,22,0
6470,2,23,7,28,1
6014,2,21,1,20,0
11432,1,18,1,28,1
14840,2,20,3,40,1
14752,1,26,7,33,1
14318,1,19,6,14,1
4031,2,25,3,6,0
4026,2,23,4,36,1
4282,2,22,4,23,1
14862,1,25,6,5,1
6881,2,20,4,38,1
5753,2,21,4,33,0
9936,2,19,5,21,1
3429,1,25,4,8,1
5054,1,18,7,36,0
14378,2,24,1,10,1
9760,1,21,1,36,0
6249,2,23,1,10,1
14184,2,26,3,1,0
8461,2,25,1,28,0
14324,1,22,8,7,0
5522,1,19,2,2,1
13373,2,20,5,1,0
8282,1,24,3,31,1
7282,2,20,8,12,0
10863,2,18,8,39,0
6916,2,23,3,26,1
12969,2,19,5,26,1
14760,2,20,2,5,0
8338,1,21,8,40,0
9065,2,24,8,23,1
7852,2,22,7,37,1
14615,2,19,3,25,1
14514,2,25,2,5,0
4495,1,24,3,3,0
11352,2,25,6,32,1
9775,2,23,7,12,0
6992,2,20,7,32,0
10799,1,23,4,9,1
10015,1,22,6,23,1
7179,2,19,8,30,1
3215,2,18,5,3,0
3970,1,23,8,36,0
4907,2,26,5,22,1
12022,2,21,3,19,0
7734,1,24,4,6,0
5650,2,21,4,23,1
13203,2,25,3,38,0
9009,2,18,1,19,1
4028,2,18,1,35,0
5667,2,23,8,18,0
4309,2,23,2,37,0
11831,2,25,4,27,1
7361,1,18,2,13,1
6721,1,22,6,21,1
10354,1,19,8,30,1
7959,1,22,8,30,1
12722,2,26,7,5,1
11257,1,20,4,39,0
9719,2,26,5,16,0
10347,2,25,8,35,1
14533,1,21,6,30,0
3757,2,23,6,32,1
3098,1,20,7,7,0
8437,2,26,6,20,1
8442,1,25,7,8,1
12183,1,19,2,8,1
5356,1,20,7,19,0
7025,2,25,3,11,1
12586,1,19,6,4,1
3360,1,21,1,32,1
8308,1,25,3,21,1
14500,2,26,5,33,1
6628,2,25,3,39,1
10045,2,25,2,10,1
12899,2,18,7,13,0
5186,1,22,6,22,0
12827,1,23,1,32,0
9566,2,26,2,8,0
9182,1,18,8,8,1
12009,2,24,3,14,0
8783,2,20,3,23,1
10745,1,18,3,5,1
8852,2,24,2,26,0
4053,2,22,3,7,0
4252,1,26,2,19,1
10892,2,25,4,27,1
10602,2,24,7,8,0
10880,1,25,8,2,1
4717,2,20,1,21,1
5428,2,23,6,38,0
4795,1,19,5,12,1
11487,1,24,2,1,1
13949,2,23,1,33,0
10419,2,25,7,34,1
12050,1,25,1,40,1
11737,1,26,8,26,0
13845,2,26,1,39,0
9711,1,21,3,18,1
4131,1,25,1,11,1
5728,2,21,2,14,0
7355,2,24,4,40,1
13449,1,22,2,19,1
9128,2,25,7,10,0
14256,1,21,3,12,0
8700,1,26,5,27,1
4135,2,18,3,28,0
9232,2,21,8,13,0
9547,1,20,5,21,0
13723,2,23,3,6,0
4014,1,18,7,20,0
12063,2,21,8,32,1
5445,1,19,4,16,0
3984,1,20,8,40,0
12741,2,18,3,25,1
11878,2,18,8,21,0
8319,1,25,5,33,0
11317,2,25,8,3,0
9808,1,20,1,40,0
11106,2,19,5,27,1
8900,1,21,2,21,0
8046,1,21,7,30,0
13052,1,25,5,15,0
11437,2,25,8,29,1
7103,1,22,2,18,1
8251,1,21,5,14,1
4560,2,22,4,37,1
9317,2,23,2,8,0
9136,1,26,8,27,0
7960,2,26,1,27,0
6142,2,26,3,38,1
10076,1,23,1,17,1
13425,1,24,4,20,1
13566,2,24,4,26,0
8853,1,20,3,18,1
8382,1,26,7,6,1
11316,2,24,5,2,0
4472,2,23,1,35,0
10700,2,24,7,30,1
10701,1,23,6,9,1
10425,2,21,8,15,0
7458,2,20,6,7,1
13147,2,20,5,33,1
4068,1,21,6,12,0
7382,1,20,4,35,1
13378,1,22,2,35,0
12853,1,22,8,22,0
6519,2,20,5,12,1
11113,1,20,5,2,0
4943,2,20,3,35,0
11975,1,20,2,8,1
7648,2,21,2,22,1
12365,1,25,5,25,0
13039,2,21,8,10,0
3279,1,24,3,5,0
9793,2,24,3,19,0
12735,1,26,7,40,0
12287,2,23,2,2,1
4922,2,25,7,7,1
11152,1,20,6,27,1
13362,1,22,7,32,1
8181,2,24,4,3,1
5054,1,20,4,22,1
9815,1,18,6,1,0
5536,1,23,7,8,1
5388,2,20,7,37,0
13977,2,18,5,19,1
6850,2,25,1,37,0
6152,2,20,5,40,0
6606,1,26,4,11,1
3970,1,22,5,18,1
7186,1,18,1,25,1
7968,2,19,1,6,0
6105,1,19,2,34,0
14026,2,18,2,5,1
11381,1,24,1,9,0
3007,1,20,8,13,0
13933,2,18,8,27,1
14908,2,26,3,16,1
9086,2,19,3,20,1
4688,1,24,4,11,1
5097,1,24,6,10,0
11838,1,24,7,23,1
14890,1,21,1,20,0
10125,2,24,4,39,1
13554,2,19,2,38,0
8393,1,20,7,32,0
9375,2,25,6,39,0
13080,2,26,3,17,0
10871,2,19,7,20,1
6140,1,18,1,13,1
13051,2,21,6,26,1
14489,1,25,3,14,1
9608,1,24,7,38,1
9073,1,22,3,4,0
4697,2,20,2,34,0
6929,2,20,7,36,0
4189,1,26,4,38,0
12282,1,24,7,13,0
12053,1,23,4,24,0
10614,1,24,3,40,1
11534,1,25,7,7,1
12728,1,24,1,12,0
13706,2,21,3,20,1
9138,2,23,8,17,0
5917,2,24,4,29,0
7607,2,22,7,14,0
10999,1,19,2,4,0
11243,2,24,7,36,0
4960,2,23,2,25,1
12547,2,18,7,29,0
13200,1,24,8,23,0
12345,2,20,5,11,1
11311,1,20,5,39,0
13891,1,20,2,35,1
8987,2,21,2,26,1
12827,1,25,8,25,1
4159,1,25,2,37,0
7251,1,20,4,34,0
7826,1,20,2,17,1
9515,1,25,6,14,0
12094,1,18,2,40,0
14691,1,25,5,7,1
5849,1,19,6,4,0
3696,1,21,5,2,0
7135,1,24,3,5,0
12444,1,24,7,29,0
12611,2,22,2,28,0
6581,1,21,8,19,1
13700,1,18,4,30,1
10568,1,21,6,26,1
11361,2,22,1,34,0
3770,2,20,1,28,0
5749,2,18,8,25,1
3051,2,19,4,16,1
7410,2,25,5,33,1
7984,1,19,2,4,1
14506,2,19,4,24,1
4853,2,23,3,13,1
12964,1,20,1,38,1
14893,1,21,3,14,1
8674,1,19,5,25,0
4106,1,24,7,33,1
8564,1,23,4,4,0
14844,2,25,5,30,1
8967,1,18,5,29,0
4197,1,22,8,21,0
6117,1,24,7,37,1
3142,2,18,6,13,1
13897,1,25,6,29,1
5200,1,25,8,38,1
3978,2,22,3,6,0
8231,2,20,1,1,0
14728,2,22,8,23,1
10012,1,20,3,21,0
6965,2,19,3,31,0
4936,1,25,1,9,1
4349,2,20,8,14,0
10712,1,26,5,27,0
13137,2,21,5,7,1
3601,1,23,1,33,1
3289,2,23,6,7,1
8096,2,22,5,19,1
4143,2,25,2,22,1
8805,1,19,1,37,0
8091,2,26,1,7,1
9436,1,25,5,6,0
3267,2,22,8,36,0
6032,2,20,8,22,0
10688,2,21,5,34,1
6213,1,19,6,38,1
5125,1,20,7,25,0
10478,1,23,2,9,1
12359,2,20,6,36,0
4664,2,23,6,22,0
7398,1,22,4,26,1
8429,1,26,2,28,1
5239,1,20,7,27,1
10852,2,24,4,23,1
5729,2,26,3,21,1
7842,1,20,8,19,0
8045,1,20,2,14,0
10955,1,22,5,29,1
10143,1,24,2,14,0
3361,1,19,7,9,1
7067,1,20,5,8,0
4311,1,24,8,2,0
6414,1,25,5,33,0
3041,1,23,8,14,1
4143,1,18,5,18,1
13786,2,26,3,36,1
4185,1,20,1,12,0
5649,1,18,5,23,1
11312,2,25,3,9,0
14142,2,20,3,35,1
6572,1,22,8,25,1
9621,2,25,5,6,1
3859,1,21,6,40,0
13969,1,18,8,8,0
8337,1,18,2,14,1
9990,1,19,7,20,0
3999,1,26,6,36,0
11347,1,25,1,16,0
7051,1,18,6,11,0
5934,1,22,7,40,0
14870,2,24,4,37,0
12174,2,21,7,38,0
7532,1,19,8,23,1
5870,1,19,1,30,0
10008,2,22,4,10,1
6390,2,25,4,23,0
6349,1,23,3,36,1
6747,1,21,1,36,1
14971,1,22,2,33,0
4000,1,23,2,12,0
7927,2,19,8,11,1
9796,1,18,4,12,1
5649,2,22,5,17,1
14147,2,25,1,3,0
5065,2,23,5,13,0
10196,1,21,6,20,0
13991,2,19,4,17,0
13965,2,22,7,28,0
7059,1,20,3,18,1
13318,1,19,1,29,1
9161,1,18,1,24,1
12785,1,22,5,37,0
14153,1,26,8,18,0
10977,1,22,7,11,1
8352,1,22,5,32,0
6390,1,26,1,30,1
10396,1,18,2,23,1
6027,2,19,1,36,0
4751,2,26,6,40,0
10665,2,24,7,11,1
8224,2,23,8,37,1
7758,1,26,1,13,1
10849,1,22,4,39,0
7954,1,21,8,8,0
3317,1,18,8,12,0
12629,1,19,2,40,1
4858,2,25,8,31,1
7799,2,26,6,29,0
6725,1,26,5,12,1
14130,2,18,2,20,1
4988,2,26,4,39,1
6312,1,25,6,32,0
5592,2,22,3,11,1
7181,2,24,7,5,1
7391,1,25,4,16,1
8285,2,21,4,14,0
14136,2,24,2,11,1
5178,1,21,2,36,0
10817,1,22,2,34,0
10350,1,21,1,3,1
12321,1,25,1,26,1
14275,1,20,3,1,0
7407,2,24,7,38,0
11012,1,26,3,14,0
13054,2,26,7,29,1
4635,2,24,6,24,1
9183,1,20,6,20,1
14213,1,25,8,26,1
14788,1,21,5,2,0
9991,1,22,2,29,0
12818,2,18,6,25,1
13876,1,20,2,34,1
9674,2,26,3,23,1
6794,2,23,3,10,1
4488,1,22,3,31,1
7666,2,21,8,12,1
4192,1,22,7,29,0
6572,2,24,8,15,1
5732,2,21,7,12,1
8967,1,26,1,14,1
3040,2,24,5,12,0
5195,2,20,7,23,0
6758,1,23,1,29,1
4096,1,26,4,23,1
10148,2,18,2,40,1
14676,2,23,4,11,0
11994,1,19,7,27,1
5063,1,18,2,4,1
5972,1,24,1,8,1
14936,2,23,2,39,0
9900,2,22,5,17,0
5744,2,21,5,37,1
12554,2,23,6,18,0
13846,1,25,5,10,1
14433,1,25,8,20,0
5203,2,24,7,1,1
7919,2,22,7,23,1
5184,1,20,4,26,0
5291,1,22,4,26,0
8002,1,23,6,15,0
7929,2,20,5,29,0
8534,1,22,1,23,0
14478,1,22,6,29,0
14580,1,25,3,35,1
9549,2,23,8,4,1
14060,1,21,6,30,0
3166,1,19,4,39,0
3438,2,19,2,34,1
7595,1,21,2,12,0
7342,1,20,1,12,1
10789,1,24,2,5,1
7864,2,25,3,14,1
4118,2,22,6,5,0
14826,1,19,5,6,0
6681,2,23,7,8,1
9515,2,20,2,28,1
5342,1,19,2,12,1
6900,1,21,7,22,0
9419,2,25,3,8,0
10925,2,18,7,7,0
7450,2,22,4,38,0
10026,2,22,2,14,0
11989,2,25,6,5,0
5100,1,18,6,32,0
12213,2,25,8,40,1
3263,1,20,1,39,1
9304,2,24,2,35,0
4247,2,26,2,34,1
7232,2,24,2,16,0
3449,2,18,3,8,1
9473,2,19,6,28,0
11058,1,26,8,17,1
5626,2,19,6,11,0
5445,2,22,2,9,0
10391,2,19,3,21,0
4934,1,23,1,33,0
7286,2,19,2,28,0
11025,2,18,5,39,0
9145,2,25,3,34,1
7111,2,23,4,29,0
10579,1,18,8,16,0
10951,1,22,2,29,0
12192,2,24,4,5,0
7102,1,21,1,12,0
6218,1,20,5,16,1
7403,2,22,8,35,1
3572,2,24,5,7,1
4493,2,19,8,27,0
10869,2,25,2,29,0
6357,2,19,4,19,0
7659,2,25,6,19,0
14809,2,19,4,35,1
14116,1,19,7,20,1
11810,1,22,1,4,1
6653,2,24,1,13,0
13017,1,18,6,27,1
10657,2,21,3,6,1
14475,2,24,6,24,1
13187,1,25,7,17,0
9653,1,22,3,17,0
3291,2,21,7,13,0
14242,2,26,5,36,1
11976,1,19,1,38,0
14281,1,18,5,31,1
12591,2,24,2,37,1
5143,1,26,8,19,1
12678,2,21,4,35,0
14682,1,23,4,33,1
14890,2,23,7,16,1
5461,1,23,3,21,0
9941,1,20,6,21,0
14211,2,18,4,3,0
10310,2,22,1,35,0
13904,2,24,3,16,0
9482,2,19,8,1,0
3808,1,22,5,13,1
9813,2,20,5,15,1
9231,2,22,8,29,0
11585,1,24,3,12,1
10610,1,18,4,19,1
10794,2,26,3,16,0
14794,2,26,2,21,1
6577,2,22,6,35,1
12909,1,24,6,25,1
5160,2,20,7,40,1
5029,2,18,7,27,0
13642,2,20,3,1,0
6591,1,23,6,25,0
9404,1,24,1,15,1
7189,1,24,2,35,0
14212,2,25,8,27,1
8462,2,25,7,25,1
13473,2,24,1,28,0
12401,1,18,1,15,1
7896,1,23,1,8,1
12441,1,21,7,8,1
13374,1,24,6,32,0
8122,1,26,3,4,0
5877,2,26,2,27,0
11109,1,20,3,15,0
9705,1,19,7,17,0
7836,1,20,1,40,1
5490,1,21,1,4,1
9807,1,18,2,29,1
7167,2,24,8,38,0
3938,2,23,5,23,0
8935,1,22,3,29,1
12344,2,19,5,27,0
14709,1,25,7,40,0
3631,2,18,5,38,1
3722,1,25,3,15,1
5693,1,24,6,28,0
9268,1,25,7,16,0
4880,2,20,7,26,1
7150,1,21,6,10,0
4261,1,22,3,40,1
3713,2,21,4,17,0
9843,2,26,6,16,1
5608,2,21,4,21,0
13548,2,23,6,23,1
5485,1,19,7,14,1
7988,1,23,1,26,1
4734,1,20,6,40,1
8613,2,23,7,32,1
12900,1,20,4,40,0
13736,2,21,2,29,0
14991,1,21,1,28,1
5941,1,22,1,31,0
11090,2,23,8,11,1
7494,1,23,8,30,0
4943,1,19,2,1,1
10288,2,20,2,6,1
4602,1,23,1,17,0
12234,2,26,3,18,0
3206,1,18,5,4,0
3536,1,26,2,17,0
9476,1,25,6,32,1
11768,1,24,6,11,1
3934,2,21,4,22,0
7581,2,26,3,28,0
6529,2,26,6,5,0
7069,1,21,3,6,0
5699,2,18,3,1,0
4230,2,18,2,1,0
12541,1,24,3,17,0
3369,2,25,1,22,1
14944,1,19,1,28,1
14153,1,18,3,34,0
5239,1,26,4,23,1
3750,2,26,5,40,1
3791,2,22,6,5,0
5077,1,23,1,24,1
4098,1,18,6,3,0
9024,1,19,2,13,0
9767,1,18,2,13,1
12378,1,25,7,38,0
10162,2,21,8,11,0
6620,2,18,8,31,0
3545,1,20,6,5,0
5772,2,21,8,29,0
8547,2,25,4,19,1
5254,2,19,5,12,0
8996,2,23,1,40,0
5788,2,21,6,21,1
12945,2,18,8,25,1
9861,1,19,7,17,0
6649,2,20,6,18,1
6558,1,26,4,22,1
5662,2,18,3,32,0
4270,1,18,8,30,1
7696,2,26,3,38,0
12968,1,22,3,10,0
13928,2,26,1,37,1
5663,1,24,5,13,0
5561,2,23,2,24,0
8508,1,26,7,37,0
7207,2,26,5,27,0
4465,2,25,7,39,0
3302,2,19,4,20,1
9558,1,25,3,15,0
10176,2,25,6,28,0
13435,1,18,5,29,0
12306,1,21,3,24,1
5027,1,23,2,14,0
11257,1,18,8,27,1
4883,2,26,7,33,1
14510,1,22,3,19,1
11243,1,26,4,35,1
5696,1,22,8,27,1
7044,2,19,1,20,0
5220,2,18,7,2,0
11113,2,21,6,18,1
3502,2,21,1,3,0
10044,1,25,7,5,0
4115,1,23,1,20,0
13787,2,19,3,37,0
5944,2,19,8,32,0
10578,2,19,4,27,1
12906,1,22,1,28,0
9403,1,22,1,29,1
4361,1,21,4,34,0
9156,1,19,7,4,0
14294,2,26,2,30,1
9551,1,19,7,14,0
13616,2,19,2,9,0
8841,2,26,3,28,0
3116,1,21,1,6,1
9928,2,19,1,38,0
5417,1,21,2,12,0
6788,1,25,7,40,1
13979,2,19,1,34,0
7988,2,21,7,34,1
4528,2,18,7,12,0
8590,1,21,8,36,0
3973,1,22,7,2,1
10335,2,26,4,8,1
3222,2,26,1,16,1
4623,1,19,1,3,1
6285,1,23,6,15,1
4666,1,24,2,1,0
7646,2,21,7,8,1
11929,2,22,4,13,1
13452,2,23,6,16,1
13552,1,24,8,36,0
8340,2,26,8,20,1
10231,2,26,3,24,0
10612,2,23,5,34,1
11495,1,20,7,5,1
14514,1,24,8,38,1
8001,2,18,6,19,0
5825,2,24,3,33,1
11235,2,21,3,23,0
11602,1,19,2,7,1
4403,1,20,8,39,0
10344,1,22,7,33,1
3927,1,19,8,24,0
14065,2,26,6,11,0
13852,2,21,8,21,1
4000,1,18,7,39,0
14564,1,21,1,21,1
8950,2,21,4,40,1
14345,2,23,1,11,1
13609,1,25,3,37,1
6108,2,19,5,29,0
6357,1,24,6,39,0
12848,1,24,5,24,1
9482,2,18,2,27,1
10196,1,23,5,11,0
9367,2,25,1,4,0
7778,1,22,2,30,0
10291,2,22,4,24,0
5234,2,18,3,20,0
9966,2,26,3,39,1
10959,2,21,6,34,1
14506,2,19,7,15,1
8807,1,23,7,31,1
9789,1,26,3,18,1
9948,1,23,8,19,0
8964,2,19,7,22,1
12535,1,18,4,3,0
6212,2,20,5,4,1
10753,2,25,4,22,0
11434,2,26,3,21,1
8511,1,19,6,5,1
13815,1,24,8,19,1
12743,1,18,4,9,0
12238,2,25,2,37,0
10810,2,20,2,8,0
7438,1,21,5,32,1
9043,1,20,3,18,1
6464,1,22,6,14,1
13520,1,20,8,25,1
13275,2,18,6,4,1
11019,2,20,1,38,1
13426,1,18,6,28,1
4813,1,22,1,31,1
10929,1,24,2,40,1
13386,2,24,2,2,0
3176,2,23,1,10,0
6143,2,22,6,9,0
5449,1,24,7,12,0
5192,2,26,1,23,0
13018,2,21,8,33,1
7496,1,18,4,13,1
6665,1,24,5,26,1
10180,1,19,7,20,1
6922,1,23,5,5,1
11687,1,24,3,14,1
13497,2,26,2,30,0
4961,1,24,1,27,0
11678,1,25,2,14,1
6443,1,19,3,24,0
12406,2,22,8,39,0
5058,1,24,4,28,0
4475,2,22,8,36,0
12662,2,22,2,31,1
13399,2,24,1,13,1
14673,2,25,5,17,1
6261,1,23,8,17,1
9079,1,26,2,3,1
6808,2,21,3,8,0
7316,1,20,8,21,1
3711,2,23,3,11,0
3734,2,25,6,11,1
14845,2,23,7,3,1
3915,2,23,8,7,1
9773,2,26,7,30,1
3339,2,21,6,6,0
6045,2,23,4,24,0
13842,2,26,4,16,1
7848,2,19,1,3,1
13550,2,25,8,29,1
