Tuition,ParentWage,CanAfford
30000,9678,1
30000,11471,1
30000,3277,0
30000,10876,1
30000,8781,1
30000,9528,1
30000,11519,1
30000,8991,1
30000,5200,0
30000,12666,1
30000,10415,1
30000,11755,1
30000,3193,0
30000,8768,1
30000,3581,0
30000,9870,1
30000,3046,0
30000,8793,1
30000,6218,0
30000,11883,1
30000,10128,1
30000,5607,0
30000,8210,0
30000,10022,1
30000,12370,1
30000,6341,0
30000,3290,0
30000,4564,0
30000,13573,1
30000,12666,1
30000,10248,1
30000,9791,1
30000,7405,0
30000,9093,1
30000,6314,0
30000,11591,1
30000,4325,0
30000,11574,1
30000,7463,0
30000,9273,1
30000,4897,0
30000,3236,0
30000,10360,1
30000,3079,0
30000,3120,0
30000,9552,1
30000,11404,1
30000,7850,0
30000,7678,0
30000,3380,0
30000,4224,0
30000,4717,0
30000,5801,0
30000,4271,0
30000,12894,1
30000,5843,0
30000,4139,0
30000,7930,0
30000,8185,0
30000,6420,0
30000,10313,1
30000,12418,1
30000,7606,0
30000,3119,0
30000,7189,0
30000,7661,0
30000,8648,1
30000,13756,1
30000,7128,0
30000,11003,1
30000,12002,1
30000,3544,0
30000,5686,0
30000,4507,0
30000,6496,0
30000,10882,1
30000,10234,1
30000,7416,0
30000,7674,0
30000,4795,0
30000,13872,1
30000,13258,1
30000,9129,1
30000,12500,1
30000,10412,1
30000,13105,1
30000,13999,1
30000,13267,1
30000,3910,0
30000,4313,0
30000,6506,0
30000,7346,0
30000,3724,0
30000,13776,1
30000,11978,1
30000,7370,0
30000,10450,1
30000,11750,1
30000,11468,1
30000,4765,0
30000,8889,1
30000,13545,1
30000,9098,1
30000,9875,1
30000,10514,1
30000,7795,0
30000,13890,1
30000,10310,1
30000,12722,1
30000,8727,1
30000,10161,1
30000,12357,1
30000,4049,0
30000,4816,0
30000,9156,1
30000,4258,0
30000,6101,0
30000,5284,0
30000,12208,1
30000,5120,0
30000,4645,0
30000,13836,1
30000,3234,0
30000,12873,1
30000,9915,1
30000,11889,1
30000,5507,0
30000,7820,0
30000,10090,1
30000,4176,0
30000,5067,0
30000,11232,1
30000,5488,0
30000,10861,1
30000,12702,1
30000,13064,1
30000,12168,1
30000,5199,0
30000,8863,1
30000,9924,1
30000,9055,1
30000,6193,0
30000,4066,0
30000,3872,0
30000,8480,1
30000,6628,0
30000,13238,1
30000,3111,0
30000,6047,0
30000,9099,1
30000,5624,0
30000,3782,0
30000,3901,0
30000,9305,1
30000,9962,1
30000,11383,1
30000,5339,0
30000,12403,1
30000,13287,1
30000,5123,0
30000,7675,0
30000,11236,1
30000,4441,0
30000,6298,0
30000,5441,0
30000,6806,0
30000,4068,0
30000,7356,0
30000,13447,1
30000,13001,1
30000,8169,0
30000,5829,0
30000,6879,0
30000,3978,0
30000,4293,0
30000,10032,1
30000,6485,0
30000,13290,1
30000,7774,0
30000,8751,1
30000,9657,1
30000,4969,0
30000,5225,0
30000,3393,0
30000,4150,0
30000,6671,0
30000,7511,0
30000,3235,0
30000,10838,1
30000,8071,0
30000,10911,1
30000,12142,1
30000,8031,0
30000,7604,0
30000,12492,1
30000,7895,0
30000,3188,0
30000,3885,0
30000,7143,0
30000,3995,0
30000,10175,1
30000,6227,0
30000,7884,0
30000,10884,1
30000,10870,1
30000,8018,0
30000,7288,0
30000,13102,1
30000,8822,1
30000,4414,0
30000,8039,0
30000,6980,0
30000,8282,0
30000,13940,1
30000,3480,0
30000,3424,0
30000,9643,1
30000,7697,0
30000,12894,1
30000,4706,0
30000,10952,1
30000,6425,0
30000,6821,0
30000,8879,1
30000,11715,1
30000,13817,1
30000,13230,1
30000,5103,0
30000,12835,1
30000,8412,1
30000,3387,0
30000,3613,0
30000,13199,1
30000,3923,0
30000,8742,1
30000,13523,1
30000,9840,1
30000,10999,1
30000,3855,0
30000,13540,1
30000,5640,0
30000,6812,0
30000,9952,1
30000,5987,0
30000,8156,0
30000,4106,0
30000,4330,0
30000,11714,1
30000,12961,1
30000,10066,1
30000,8014,0
30000,6988,0
30000,8927,1
30000,5608,0
30000,9098,1
30000,9939,1
30000,13390,1
30000,7338,0
30000,7454,0
30000,12135,1
30000,4998,0
30000,9899,1
30000,13721,1
30000,13559,1
30000,13393,1
30000,9172,1
30000,9783,1
30000,10885,1
30000,3018,0
30000,6672,0
30000,3180,0
30000,4874,0
30000,3980,0
30000,12199,1
30000,5413,0
30000,5272,0
30000,7566,0
30000,3897,0
30000,7649,0
30000,10560,1
30000,11200,1
30000,11720,1
30000,4370,0
30000,8999,1
30000,6204,0
30000,10419,1
30000,5925,0
30000,6685,0
30000,12795,1
30000,12218,1
30000,6818,0
30000,13991,1
30000,12269,1
30000,7555,0
30000,9142,1
30000,8497,1
30000,11305,1
30000,11060,1
30000,3789,0
30000,8230,0
30000,3417,0
30000,11417,1
30000,4204,0
30000,9151,1
30000,12987,1
30000,8756,1
30000,7138,0
30000,4241,0
30000,11506,1
30000,8223,0
30000,6914,0
30000,5609,0
30000,4828,0
30000,8339,1
30000,13466,1
30000,10786,1
30000,11047,1
30000,10281,1
30000,4707,0
30000,12736,1
30000,4175,0
30000,12004,1
30000,4181,0
30000,11522,1
30000,4324,0
30000,8368,1
30000,9847,1
30000,6415,0
30000,4504,0
30000,5518,0
30000,3228,0
30000,5374,0
30000,12295,1
30000,12988,1
30000,5954,0
30000,8834,1
30000,13168,1
30000,4546,0
30000,8061,0
30000,12332,1
30000,5693,0
30000,5965,0
30000,12438,1
30000,5946,0
30000,13144,1
30000,5060,0
30000,4486,0
30000,9775,1
30000,3624,0
30000,4950,0
30000,7125,0
30000,5491,0
30000,10996,1
30000,7177,0
30000,12312,1
30000,7734,0
30000,11573,1
30000,8054,0
30000,5872,0
30000,6357,0
30000,3993,0
30000,3897,0
30000,5473,0
30000,8228,0
30000,4129,0
30000,5517,0
30000,10825,1
30000,11693,1
30000,5414,0
30000,10817,1
30000,5524,0
30000,6282,0
30000,9886,1
30000,10509,1
30000,9457,1
30000,9873,1
30000,13506,1
30000,4587,0
30000,12390,1
30000,4813,0
30000,3419,0
30000,5890,0
30000,12854,1
30000,7235,0
30000,10319,1
30000,11414,1
30000,10096,1
30000,13402,1
30000,11181,1
30000,5846,0
30000,13801,1
30000,3265,0
30000,11856,1
30000,6919,0
30000,12811,1
30000,3962,0
30000,9000,1
30000,6365,0
30000,3452,0
30000,10738,1
30000,13354,1
30000,4202,0
30000,3438,0
30000,10756,1
30000,3339,0
30000,8793,1
30000,6898,0
30000,12565,1
30000,12579,1
30000,11505,1
30000,13015,1
30000,11027,1
30000,4127,0
30000,3081,0
30000,4422,0
30000,11235,1
30000,6538,0
30000,9720,1
30000,5155,0
30000,11394,1
30000,5124,0
30000,11095,1
30000,3057,0
30000,7451,0
30000,10149,1
30000,5319,0
30000,6324,0
30000,12104,1
30000,11032,1
30000,5186,0
30000,8652,1
30000,5171,0
30000,11505,1
30000,9875,1
30000,7695,0
30000,10746,1
30000,8689,1
30000,9805,1
30000,12186,1
30000,9119,1
30000,4605,0
30000,10394,1
30000,13394,1
30000,11979,1
30000,12049,1
30000,5225,0
30000,4906,0
30000,9473,1
30000,10861,1
30000,10205,1
30000,9948,1
30000,5266,0
30000,9838,1
30000,7265,0
30000,12374,1
30000,6629,0
30000,8305,0
30000,12183,1
30000,3618,0
30000,7135,0
30000,8998,1
30000,9580,1
30000,10576,1
30000,5473,0
30000,9382,1
30000,5363,0
30000,8188,0
30000,4103,0
30000,7554,0
30000,11491,1
30000,5030,0
30000,12433,1
30000,5483,0
30000,6532,0
30000,4597,0
30000,6559,0
30000,6539,0
30000,5743,0
30000,4817,0
30000,5136,0
30000,7007,0
30000,4211,0
30000,5153,0
30000,8639,1
30000,7027,0
30000,6372,0
30000,8293,0
30000,6664,0
30000,6453,0
30000,13794,1
30000,8621,1
30000,3515,0
30000,9585,1
30000,8463,1
30000,10241,1
30000,10146,1
30000,11125,1
30000,13027,1
30000,11848,1
30000,12457,1
30000,6070,0
30000,9085,1
30000,9615,1
30000,7577,0
30000,8778,1
30000,9800,1
30000,8422,1
30000,12755,1
30000,4878,0
30000,7468,0
30000,3014,0
30000,11690,1
30000,13664,1
30000,11388,1
30000,5598,0
30000,11252,1
30000,7808,0
30000,11477,1
30000,7384,0
30000,8569,1
30000,13878,1
30000,6485,0
30000,9083,1
30000,10009,1
30000,8029,0
30000,3588,0
30000,11154,1
30000,12529,1
30000,3802,0
30000,6446,0
30000,11124,1
30000,6557,0
30000,12773,1
30000,6101,0
30000,12955,1
30000,11913,1
30000,5833,0
30000,5066,0
30000,12711,1
30000,13466,1
30000,13094,1
30000,12883,1
30000,12072,1
30000,3760,0
30000,7206,0
30000,5569,0
30000,12779,1
30000,11180,1
30000,8552,1
30000,8937,1
30000,9047,1
30000,11760,1
30000,12313,1
30000,5015,0
30000,8261,0
30000,9020,1
30000,10476,1
30000,13675,1
30000,9950,1
30000,12914,1
30000,13566,1
30000,13827,1
30000,3227,0
30000,4501,0
30000,6491,0
30000,8556,1
30000,3342,0
30000,11291,1
30000,6065,0
30000,6167,0
30000,7528,0
30000,12030,1
30000,4779,0
30000,6447,0
30000,6654,0
30000,12065,1
30000,8039,0
30000,3039,0
30000,4140,0
30000,13398,1
30000,7200,0
30000,8848,1
30000,13956,1
30000,11931,1
30000,5501,0
30000,7249,0
30000,3444,0
30000,9038,1
30000,9704,1
30000,9489,1
30000,7198,0
30000,9124,1
30000,13713,1
30000,9420,1
30000,7154,0
30000,3825,0
30000,3757,0
30000,7123,0
30000,12277,1
30000,3170,0
30000,4721,0
30000,11806,1
30000,6050,0
30000,9371,1
30000,13080,1
30000,10762,1
30000,7217,0
30000,12652,1
30000,6776,0
30000,11122,1
30000,10644,1
30000,9014,1
30000,3698,0
30000,8186,0
30000,5452,0
30000,10008,1
30000,12660,1
30000,3775,0
30000,3123,0
30000,5278,0
30000,3385,0
30000,10357,1
30000,4430,0
30000,12912,1
30000,9093,1
30000,13353,1
30000,7786,0
30000,3781,0
30000,13068,1
30000,3225,0
30000,3671,0
30000,11704,1
30000,13038,1
30000,9996,1
30000,6575,0
30000,12091,1
30000,8084,0
30000,10721,1
30000,3414,0
30000,6661,0
30000,13680,1
30000,13878,1
30000,8666,1
30000,13922,1
30000,13945,1
30000,8538,1
30000,12050,1
30000,13122,1
30000,8151,0
30000,3042,0
30000,6432,0
30000,13027,1
30000,11615,1
30000,5866,0
30000,12370,1
30000,10222,1
30000,11498,1
30000,12294,1
30000,3147,0
30000,4590,0
30000,4426,0
30000,10916,1
30000,5584,0
30000,12025,1
30000,3071,0
30000,11816,1
30000,7045,0
30000,3129,0
30000,10350,1
30000,11001,1
30000,7558,0
30000,11258,1
30000,3524,0
30000,6870,0
30000,4487,0
30000,12655,1
30000,13436,1
30000,6030,0
30000,6559,0
30000,13622,1
30000,9948,1
30000,3755,0
30000,4575,0
30000,13747,1
30000,10900,1
30000,9067,1
30000,3520,0
30000,11852,1
30000,7555,0
30000,3528,0
30000,11544,1
30000,5355,0
30000,13763,1
30000,9881,1
30000,4914,0
30000,7571,0
30000,13369,1
30000,10847,1
30000,5732,0
30000,8014,0
30000,7945,0
30000,5182,0
30000,8834,1
30000,12646,1
30000,9732,1
30000,5619,0
30000,5793,0
30000,9146,1
30000,10750,1
30000,3204,0
30000,10554,1
30000,9986,1
30000,9083,1
30000,11537,1
30000,9498,1
30000,8153,0
30000,13332,1
30000,13048,1
30000,6771,0
30000,4246,0
30000,9666,1
30000,5009,0
30000,4399,0
30000,4769,0
30000,8699,1
30000,10293,1
30000,10639,1
30000,10995,1
30000,8279,0
30000,6833,0
30000,7487,0
30000,7263,0
30000,10105,1
30000,11837,1
30000,12131,1
30000,9074,1
30000,12944,1
30000,5827,0
30000,7721,0
30000,9448,1
30000,3410,0
30000,10123,1
30000,9128,1
30000,9014,1
30000,13344,1
30000,13687,1
30000,5140,0
30000,8709,1
30000,9497,1
30000,8462,1
30000,7866,0
30000,4292,0
30000,11930,1
30000,10348,1
30000,11852,1
30000,7128,0
30000,7035,0
30000,8182,0
30000,4072,0
30000,11911,1
30000,7534,0
30000,9094,1
30000,9936,1
30000,12535,1
30000,5966,0
30000,8182,0
30000,13386,1
30000,4200,0
30000,4448,0
30000,5677,0
30000,9474,1
30000,4020,0
30000,4380,0
30000,10357,1
30000,3827,0
30000,3864,0
30000,11158,1
30000,4156,0
30000,13521,1
30000,8425,1
30000,4479,0
30000,5367,0
30000,5131,0
30000,9551,1
30000,9455,1
30000,12751,1
30000,5136,0
30000,13376,1
30000,5013,0
30000,4601,0
30000,4400,0
30000,13397,1
30000,4489,0
30000,8989,1
30000,7066,0
30000,5567,0
30000,3556,0
30000,8110,0
30000,4090,0
30000,10060,1
30000,8862,1
30000,4360,0
30000,3753,0
30000,5371,0
30000,10538,1
30000,13269,1
30000,3132,0
30000,11583,1
30000,4512,0
30000,10562,1
30000,8912,1
30000,9655,1
30000,11641,1
30000,6191,0
30000,3108,0
30000,11912,1
30000,10939,1
30000,5098,0
30000,4137,0
30000,6272,0
30000,8328,0
30000,3990,0
30000,9618,1
30000,3048,0
30000,7660,0
30000,13740,1
30000,4660,0
30000,13348,1
30000,10677,1
30000,12394,1
30000,4733,0
30000,5560,0
30000,9906,1
30000,11521,1
30000,11212,1
30000,7882,0
30000,12419,1
30000,8678,1
30000,13854,1
30000,10689,1
30000,9914,1
30000,7854,0
30000,11107,1
30000,3239,0
30000,8657,1
30000,9400,1
30000,9425,1
30000,13140,1
30000,7634,0
30000,8852,1
30000,9989,1
30000,11238,1
30000,13916,1
30000,4027,0
30000,11231,1
30000,3109,0
30000,5231,0
30000,7326,0
30000,10134,1
30000,13457,1
30000,5306,0
30000,12117,1
30000,13539,1
30000,11355,1
30000,5873,0
30000,4466,0
30000,11455,1
30000,6304,0
30000,9367,1
30000,10042,1
30000,13337,1
30000,5063,0
30000,10521,1
30000,4794,0
30000,12902,1
30000,11237,1
30000,9448,1
30000,7746,0
30000,8221,0
30000,3870,0
30000,8296,0
30000,7427,0
30000,10488,1
30000,8677,1
30000,3906,0
30000,4732,0
30000,13997,1
30000,13425,1
30000,6395,0
30000,6183,0
30000,10794,1
30000,7232,0
30000,13026,1
30000,6718,0
30000,5893,0
30000,6013,0
30000,9195,1
30000,4206,0
30000,6687,0
30000,5487,0
30000,3842,0
30000,10570,1
30000,5202,0
30000,6469,0
30000,8731,1
30000,3321,0
30000,10412,1
30000,7866,0
30000,12218,1
30000,12726,1
30000,3303,0
30000,9900,1
30000,11604,1
30000,11087,1
30000,5727,0
30000,9081,1
30000,13435,1
30000,11527,1
30000,5430,0
30000,11432,1
30000,3557,0
30000,12001,1
30000,3357,0
30000,11848,1
30000,13072,1
30000,9540,1
30000,9067,1
30000,6532,0
30000,10380,1
30000,3414,0
30000,7025,0
30000,6347,0
30000,12992,1
30000,5415,0
30000,11646,1
30000,6640,0
30000,6282,0
30000,3250,0
30000,5063,0
30000,13809,1
30000,3684,0
30000,8387,1
30000,3420,0
30000,11339,1
30000,10807,1
30000,11845,1
30000,10397,1
30000,12430,1
30000,11702,1
30000,3360,0
30000,9789,1
30000,6899,0
30000,6765,0
30000,5256,0
30000,3412,0
30000,4086,0
30000,12517,1
30000,5746,0
30000,4145,0
30000,8187,0
30000,13461,1
30000,6019,0
30000,11000,1
30000,10493,1
30000,7479,0
30000,10068,1
30000,5034,0
30000,5018,0
30000,3132,0
30000,9537,1
30000,3080,0
30000,7211,0
30000,7725,0
30000,9261,1
30000,3445,0
30000,3525,0
30000,13648,1
30000,4914,0
30000,13427,1
30000,3235,0
30000,4496,0
30000,4137,0
30000,13790,1
30000,7348,0
30000,7446,0
30000,3508,0
30000,11661,1
30000,13709,1
30000,12152,1
30000,5078,0
30000,10661,1
30000,5913,0
30000,6239,0
30000,6257,0
30000,12972,1
30000,6823,0
30000,5964,0
30000,5169,0
30000,5836,0
30000,4482,0
30000,5781,0
30000,9300,1
30000,12769,1
30000,12803,1
30000,8548,1
30000,13640,1
30000,10285,1
30000,8819,1
30000,13164,1
30000,8169,0
30000,4321,0
30000,7890,0
30000,4258,0
30000,9481,1
30000,3706,0
30000,11224,1
30000,11308,1
30000,9438,1
30000,11141,1
30000,9805,1
30000,9948,1
30000,6498,0
30000,10403,1
30000,6724,0
30000,11409,1
30000,7567,0
30000,10890,1
30000,11403,1
30000,11599,1
30000,3390,0
30000,7299,0
30000,7253,0
30000,6731,0
30000,10510,1
30000,13936,1
30000,5304,0
30000,8177,0
30000,11963,1
30000,4345,0
30000,3281,0
30000,11744,1
30000,5489,0
30000,12905,1
30000,10798,1
30000,8593,1
30000,7535,0
30000,8828,1
30000,8554,1
30000,13199,1
30000,6192,0
30000,4796,0
30000,13407,1
30000,12246,1
30000,3727,0
30000,7658,0
30000,3472,0
30000,11290,1
30000,3778,0
30000,8983,1
30000,13342,1
30000,10518,1
30000,4496,0
30000,4859,0
30000,10013,1
30000,3914,0
30000,5713,0
30000,4160,0
30000,3223,0
30000,5615,0
30000,6487,0
30000,7860,0
30000,12762,1
30000,3393,0
30000,5538,0
30000,8542,1
30000,10717,1
30000,12447,1
30000,13876,1
30000,7429,0
30000,6706,0
30000,13342,1
30000,10260,1
30000,5197,0
30000,4656,0
30000,10762,1
30000,3855,0
30000,7435,0
30000,12895,1
30000,5891,0
30000,8218,0
30000,4272,0
30000,13654,1
30000,8360,1
30000,6512,0
30000,10129,1
30000,12331,1
30000,10117,1
30000,3262,0
30000,5569,0
30000,10916,1
30000,3260,0
30000,10647,1
30000,13821,1
30000,9824,1
30000,7492,0
30000,11722,1
30000,6173,0
30000,5717,0
30000,8181,0
30000,3347,0
30000,8017,0
30000,3200,0
30000,9270,1
30000,11583,1
30000,11649,1
30000,12284,1
30000,10293,1
30000,10940,1
30000,9933,1
30000,8116,0
30000,5441,0
30000,6244,0
30000,11439,1
30000,7165,0
30000,13448,1
30000,13134,1
30000,10407,1
30000,7177,0
30000,6353,0
30000,4764,0
30000,6579,0
30000,4699,0
30000,12491,1
30000,11953,1
30000,9850,1
30000,12912,1
30000,5578,0
30000,10548,1
30000,9178,1
30000,6344,0
30000,10061,1
30000,12047,1
30000,5807,0
30000,4937,0
30000,6841,0
30000,11236,1
30000,5490,0
30000,11495,1
30000,5501,0
30000,7768,0
30000,9219,1
30000,10485,1
30000,3713,0
30000,4666,0
30000,11883,1
30000,4353,0
30000,6562,0
30000,13628,1
30000,13983,1
30000,5146,0
30000,12104,1
30000,3149,0
30000,13320,1
30000,5117,0
30000,12400,1
30000,4602,0
30000,8791,1
30000,7000,0
30000,4446,0
30000,3983,0
30000,4618,0
30000,5825,0
30000,6095,0
30000,8255,0
30000,10760,1
30000,8352,1
30000,9181,1
30000,9681,1
30000,9123,1
30000,5100,0
30000,4277,0
30000,11233,1
30000,10403,1
30000,13470,1
30000,5330,0
30000,9468,1
30000,7246,0
30000,5934,0
30000,4684,0
30000,9382,1
30000,8024,0
30000,4756,0
30000,5714,0
30000,3243,0
30000,5684,0
30000,12525,1
30000,3045,0
30000,3339,0
30000,9015,1
30000,11817,1
30000,10443,1
30000,10851,1
30000,4598,0
30000,6424,0
30000,5478,0
30000,11696,1
30000,12395,1
30000,5984,0
30000,11848,1
30000,11211,1
30000,5791,0
30000,9162,1
30000,11744,1
30000,6750,0
30000,8658,1
30000,8525,1
30000,10742,1
30000,7154,0
30000,8399,1
30000,7908,0
30000,7599,0
30000,7390,0
30000,13289,1
30000,12626,1
30000,4440,0
30000,3576,0
30000,13872,1
30000,13849,1
30000,13683,1
30000,10715,1
30000,12120,1
30000,5691,0
30000,7871,0
30000,10668,1
30000,6847,0
30000,4655,0
30000,4986,0
30000,10108,1
30000,13594,1
30000,5330,0
30000,6071,0
30000,10272,1
30000,6174,0
30000,7310,0
30000,3781,0
30000,11848,1
30000,5590,0
30000,4723,0
30000,13602,1
30000,9933,1
30000,11763,1
30000,13778,1
30000,8602,1
30000,13341,1
30000,7498,0
30000,8616,1
30000,5137,0
30000,8994,1
30000,5796,0
30000,5834,0
30000,4952,0
30000,10911,1
30000,12612,1
30000,4283,0
30000,6477,0
30000,13318,1
30000,10052,1
30000,13201,1
30000,13734,1
30000,12528,1
30000,7070,0
30000,11530,1
30000,10238,1
30000,10019,1
30000,8270,0
30000,9471,1
30000,5222,0
30000,8257,0
30000,3263,0
30000,11689,1
30000,12219,1
30000,5744,0
30000,7297,0
30000,6393,0
30000,9094,1
30000,5177,0
30000,4115,0
30000,4859,0
30000,10288,1
30000,3237,0
30000,4620,0
30000,5002,0
30000,10599,1
30000,12399,1
30000,13243,1
30000,8398,1
30000,13047,1
30000,10347,1
30000,12946,1
30000,4077,0
30000,4074,0
30000,7168,0
30000,6591,0
30000,5956,0
30000,9415,1
30000,6548,0
30000,12789,1
30000,10399,1
30000,7795,0
30000,9830,1
30000,12328,1
30000,9435,1
30000,6655,0
30000,6428,0
30000,6333,0
30000,7296,0
30000,11714,1
30000,8870,1
30000,4771,0
30000,10346,1
30000,5050,0
30000,5699,0
30000,12190,1
30000,12032,1
30000,12326,1
30000,8852,1
30000,4013,0
30000,5684,0
30000,7809,0
30000,7385,0
30000,13207,1
30000,3954,0
30000,7434,0
30000,9782,1
30000,11792,1
30000,7233,0
30000,13860,1
30000,8341,1
30000,10092,1
30000,11945,1
30000,12444,1
30000,9078,1
30000,13840,1
30000,6257,0
30000,11025,1
30000,6249,0
30000,4498,0
30000,8085,0
30000,10085,1
30000,5813,0
30000,4609,0
30000,12821,1
30000,8013,0
30000,12360,1
30000,10937,1
30000,5265,0
30000,4563,0
30000,3929,0
30000,6396,0
30000,9471,1
30000,3879,0
30000,3028,0
30000,4700,0
30000,13502,1
30000,5516,0
30000,7906,0
30000,7257,0
30000,12663,1
30000,6113,0
30000,13368,1
30000,4723,0
30000,12386,1
30000,6736,0
30000,3820,0
30000,7634,0
30000,6812,0
30000,4834,0
30000,4481,0
30000,9440,1
30000,11301,1
30000,4500,0
30000,6429,0
30000,4520,0
30000,4157,0
30000,11492,1
30000,4780,0
30000,11719,1
30000,9928,1
30000,9603,1
30000,8280,0
