Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
1,23,8,30000,3000,3,11848,1
2,20,4,30000,3000,1,4618,0
2,22,5,30000,3000,1,11899,1
2,23,4,30000,3000,4,10131,1
2,18,2,30000,3000,1,7981,0
2,22,8,30000,3000,1,3318,0
2,22,5,30000,3000,4,5976,0
1,22,7,30000,3000,4,5778,0
2,20,5,30000,3000,1,10061,1
2,24,8,30000,3000,4,5320,0
1,21,6,30000,3000,4,9087,1
2,25,8,30000,3000,2,3603,0
2,19,3,30000,3000,1,4641,0
2,22,7,30000,3000,2,11894,1
1,23,5,30000,3000,4,3706,0
2,21,8,30000,3000,3,9994,1
1,22,8,30000,3000,1,11937,1
1,20,7,30000,3000,3,11383,1
1,20,8,30000,3000,2,9154,1
1,25,3,30000,3000,4,9527,1
1,25,5,30000,3000,3,9593,1
1,21,4,30000,3000,3,4702,0
2,20,8,30000,3000,1,6415,0
1,23,1,30000,3000,3,8221,0
2,19,8,30000,3000,3,3442,0
2,19,2,30000,3000,2,6437,0
1,25,8,30000,3000,2,6046,0
2,25,7,30000,3000,4,4744,0
1,18,4,30000,3000,4,12013,1
1,20,6,30000,3000,1,7551,0
2,20,2,30000,3000,2,7134,0
2,18,8,30000,3000,3,6301,0
2,18,5,30000,3000,2,12427,1
1,21,2,30000,3000,4,10742,1
1,23,1,30000,3000,1,11720,1
2,23,4,30000,3000,3,8030,0
2,19,8,30000,3000,4,8301,0
2,24,3,30000,3000,1,4053,0
2,24,4,30000,3000,3,6341,0
1,25,3,30000,3000,4,11143,1
1,20,5,30000,3000,3,4644,0
1,23,4,30000,3000,1,8455,1
1,23,2,30000,3000,1,11429,1
1,23,3,30000,3000,3,6108,0
1,25,4,30000,3000,3,3005,0
2,25,6,30000,3000,4,7895,0
2,18,5,30000,3000,3,8306,0
1,24,3,30000,3000,2,12619,1
2,19,7,30000,3000,4,3583,0
1,24,7,30000,3000,4,3312,0
2,25,3,30000,3000,2,4134,0
1,23,7,30000,3000,3,5533,0
1,19,6,30000,3000,1,3010,0
1,24,2,30000,3000,4,13732,1
1,18,6,30000,3000,4,9611,1
2,18,8,30000,3000,2,3288,0
2,23,6,30000,3000,4,13302,1
2,23,8,30000,3000,3,11273,1
1,20,6,30000,3000,2,7305,0
1,21,4,30000,3000,4,13509,1
2,24,2,30000,3000,4,4381,0
2,18,4,30000,3000,2,13802,1
1,18,4,30000,3000,1,8121,0
1,19,4,30000,3000,2,9056,1
1,25,2,30000,3000,3,8786,1
2,23,6,30000,3000,4,6517,0
2,22,3,30000,3000,3,5340,0
2,23,1,30000,3000,1,12755,1
2,22,5,30000,3000,1,7482,0
2,22,4,30000,3000,3,11098,1
1,23,5,30000,3000,2,7573,0
1,23,3,30000,3000,4,12735,1
2,23,6,30000,3000,1,4287,0
1,22,6,30000,3000,1,13801,1
2,25,1,30000,3000,4,6132,0
2,18,5,30000,3000,1,9701,1
2,20,2,30000,3000,3,3486,0
2,22,1,30000,3000,2,11278,1
1,23,5,30000,3000,3,3389,0
2,23,8,30000,3000,4,6821,0
1,25,1,30000,3000,4,9162,1
1,24,2,30000,3000,4,3700,0
2,19,3,30000,3000,1,7908,0
1,19,5,30000,3000,2,10692,1
1,25,2,30000,3000,4,5837,0
2,25,4,30000,3000,4,5084,0
2,20,1,30000,3000,2,3294,0
1,22,8,30000,3000,4,11950,1
2,22,7,30000,3000,3,7071,0
1,18,5,30000,3000,1,11040,1
1,19,1,30000,3000,2,6266,0
2,18,6,30000,3000,1,10093,1
1,25,7,30000,3000,4,13609,1
1,24,2,30000,3000,2,3044,0
2,21,2,30000,3000,4,3603,0
1,18,6,30000,3000,1,6506,0
2,23,6,30000,3000,2,3691,0
1,18,1,30000,3000,2,11044,1
1,21,1,30000,3000,4,6190,0
1,23,1,30000,3000,2,4571,0
1,18,8,30000,3000,2,8657,1
1,23,2,30000,3000,1,9612,1
1,19,7,30000,3000,4,3272,0
2,21,7,30000,3000,1,12179,1
1,22,7,30000,3000,1,13401,1
2,23,8,30000,3000,3,12246,1
1,19,2,30000,3000,4,13283,1
1,20,8,30000,3000,1,3711,0
1,21,6,30000,3000,1,8178,0
2,24,4,30000,3000,2,3534,0
1,25,3,30000,3000,2,3884,0
1,19,7,30000,3000,2,4408,0
2,20,5,30000,3000,1,9545,1
1,25,7,30000,3000,4,12874,1
1,23,4,30000,3000,1,4527,0
2,22,3,30000,3000,4,7818,0
2,21,6,30000,3000,1,11528,1
2,21,1,30000,3000,1,10865,1
1,22,2,30000,3000,3,9373,1
1,23,7,30000,3000,4,7845,0
1,21,1,30000,3000,2,5020,0
1,25,8,30000,3000,4,11760,1
2,21,4,30000,3000,1,10733,1
1,22,3,30000,3000,3,10810,1
1,22,4,30000,3000,3,7797,0
1,21,3,30000,3000,3,4032,0
2,19,5,30000,3000,2,5881,0
1,18,5,30000,3000,1,9522,1
1,18,1,30000,3000,2,9132,1
1,25,4,30000,3000,2,7277,0
2,20,7,30000,3000,2,6600,0
1,24,8,30000,3000,4,3112,0
1,19,1,30000,3000,4,4758,0
2,24,7,30000,3000,1,11498,1
2,18,5,30000,3000,2,7009,0
1,18,7,30000,3000,4,7431,0
2,18,1,30000,3000,3,11391,1
1,20,2,30000,3000,2,11564,1
2,18,5,30000,3000,3,10639,1
1,19,3,30000,3000,1,7162,0
2,21,7,30000,3000,1,9912,1
2,18,1,30000,3000,3,6765,0
1,22,6,30000,3000,2,9856,1
1,21,2,30000,3000,4,13804,1
2,21,5,30000,3000,2,4679,0
1,24,8,30000,3000,2,9506,1
1,18,2,30000,3000,4,12429,1
1,18,3,30000,3000,4,5314,0
1,21,3,30000,3000,2,12199,1
2,22,5,30000,3000,4,7975,0
1,21,7,30000,3000,4,10820,1
1,21,7,30000,3000,3,8115,0
2,23,5,30000,3000,4,9220,1
2,18,3,30000,3000,2,6773,0
2,21,7,30000,3000,3,7401,0
1,20,1,30000,3000,2,8970,1
2,18,4,30000,3000,1,11143,1
1,22,3,30000,3000,1,5904,0
2,19,5,30000,3000,1,11933,1
1,18,5,30000,3000,1,5369,0
1,19,6,30000,3000,4,12454,1
1,22,7,30000,3000,4,9705,1
1,20,7,30000,3000,2,9789,1
1,22,1,30000,3000,3,3162,0
2,21,2,30000,3000,3,8863,1
2,20,8,30000,3000,4,5516,0
2,23,8,30000,3000,1,10242,1
1,21,5,30000,3000,3,7696,0
2,24,6,30000,3000,1,4409,0
1,20,8,30000,3000,2,13126,1
1,23,3,30000,3000,4,6434,0
1,25,6,30000,3000,4,13195,1
1,21,2,30000,3000,3,11262,1
2,23,6,30000,3000,2,12309,1
1,20,6,30000,3000,1,5740,0
2,19,7,30000,3000,4,8489,1
2,19,4,30000,3000,3,9472,1
2,24,5,30000,3000,4,4391,0
1,21,1,30000,3000,3,6308,0
2,24,7,30000,3000,4,12457,1
2,18,6,30000,3000,4,6976,0
1,21,5,30000,3000,4,7911,0
1,25,5,30000,3000,4,9451,1
1,18,4,30000,3000,2,11846,1
2,25,5,30000,3000,2,6825,0
2,21,8,30000,3000,3,9534,1
2,22,2,30000,3000,3,13703,1
1,20,5,30000,3000,4,3382,0
1,21,5,30000,3000,3,6913,0
1,19,7,30000,3000,4,4378,0
1,25,3,30000,3000,3,9408,1
1,20,2,30000,3000,1,13439,1
1,24,3,30000,3000,2,13266,1
1,18,1,30000,3000,4,8564,1
1,24,7,30000,3000,2,8108,0
1,18,2,30000,3000,1,5014,0
1,18,7,30000,3000,1,9053,1
2,20,6,30000,3000,1,5616,0
1,25,3,30000,3000,3,12865,1
2,23,7,30000,3000,2,13715,1
2,20,5,30000,3000,2,13208,1
2,18,6,30000,3000,1,10983,1
2,23,6,30000,3000,3,13500,1
1,18,5,30000,3000,2,5252,0
1,24,8,30000,3000,1,11242,1
1,19,2,30000,3000,1,7764,0
2,21,7,30000,3000,4,13167,1
1,24,2,30000,3000,2,7111,0
1,22,6,30000,3000,1,10398,1
2,24,1,30000,3000,2,11524,1
2,18,3,30000,3000,2,4136,0
1,19,6,30000,3000,2,8318,0
1,19,8,30000,3000,4,8253,0
2,24,1,30000,3000,2,13979,1
1,23,1,30000,3000,4,4352,0
2,24,3,30000,3000,2,4599,0
1,23,4,30000,3000,4,13693,1
1,25,2,30000,3000,2,7780,0
1,24,1,30000,3000,1,13316,1
1,23,5,30000,3000,1,9340,1
1,20,4,30000,3000,1,7040,0
2,22,8,30000,3000,4,4812,0
2,21,8,30000,3000,4,9075,1
1,21,7,30000,3000,1,11252,1
1,18,2,30000,3000,2,7240,0
2,18,8,30000,3000,2,10049,1
2,20,8,30000,3000,1,7977,0
1,24,3,30000,3000,1,3292,0
1,21,8,30000,3000,3,13639,1
2,20,3,30000,3000,1,9502,1
2,23,6,30000,3000,2,10228,1
1,25,2,30000,3000,3,12548,1
1,18,8,30000,3000,4,4122,0
1,24,3,30000,3000,1,3567,0
1,25,5,30000,3000,1,5131,0
2,19,5,30000,3000,2,10169,1
2,18,1,30000,3000,2,3431,0
2,25,2,30000,3000,3,3915,0
2,24,3,30000,3000,3,5596,0
1,22,1,30000,3000,1,10788,1
2,18,4,30000,3000,4,5012,0
1,23,3,30000,3000,3,11749,1
2,18,6,30000,3000,4,13315,1
2,25,8,30000,3000,1,13661,1
2,19,6,30000,3000,2,13927,1
2,21,3,30000,3000,2,11335,1
2,20,8,30000,3000,4,12900,1
1,25,2,30000,3000,2,4057,0
1,20,6,30000,3000,1,11938,1
2,24,3,30000,3000,2,10854,1
2,19,7,30000,3000,3,4616,0
1,23,8,30000,3000,1,9360,1
2,20,7,30000,3000,2,5033,0
1,18,8,30000,3000,3,6984,0
1,18,1,30000,3000,1,4777,0
1,21,7,30000,3000,1,10721,1
2,20,4,30000,3000,2,12805,1
2,19,8,30000,3000,3,13435,1
2,24,5,30000,3000,3,7269,0
1,23,1,30000,3000,4,5826,0
1,19,5,30000,3000,4,3277,0
1,24,2,30000,3000,2,5385,0
2,22,4,30000,3000,3,5557,0
1,18,4,30000,3000,4,8154,0
2,25,8,30000,3000,2,8997,1
2,25,2,30000,3000,3,12721,1
1,19,5,30000,3000,4,4545,0
1,25,4,30000,3000,3,13358,1
2,25,8,30000,3000,2,13566,1
1,21,4,30000,3000,3,7080,0
2,24,5,30000,3000,1,5776,0
2,22,2,30000,3000,2,5235,0
1,20,3,30000,3000,4,12920,1
1,25,2,30000,3000,1,10684,1
1,18,1,30000,3000,4,4965,0
1,24,6,30000,3000,1,6797,0
1,23,3,30000,3000,2,12912,1
2,23,3,30000,3000,3,8645,1
2,22,3,30000,3000,4,7825,0
1,20,5,30000,3000,3,12014,1
2,22,6,30000,3000,2,10392,1
2,23,1,30000,3000,2,7430,0
1,23,1,30000,3000,3,13986,1
2,21,8,30000,3000,1,11567,1
1,23,2,30000,3000,3,7815,0
2,19,7,30000,3000,4,9695,1
1,25,7,30000,3000,4,4464,0
1,18,1,30000,3000,1,7181,0
1,18,4,30000,3000,1,8355,1
2,24,5,30000,3000,2,6963,0
2,24,7,30000,3000,4,13816,1
2,24,6,30000,3000,4,6154,0
1,23,2,30000,3000,2,12940,1
1,19,4,30000,3000,3,12206,1
1,24,4,30000,3000,4,9813,1
1,20,3,30000,3000,4,6367,0
2,23,8,30000,3000,2,9547,1
1,20,4,30000,3000,3,5739,0
1,20,7,30000,3000,2,9166,1
2,21,5,30000,3000,1,12041,1
1,20,8,30000,3000,3,11802,1
2,24,1,30000,3000,3,8885,1
1,21,8,30000,3000,2,12104,1
1,25,8,30000,3000,3,4879,0
1,23,6,30000,3000,1,3169,0
1,25,4,30000,3000,4,11016,1
2,24,8,30000,3000,2,5773,0
1,20,8,30000,3000,2,12100,1
2,25,7,30000,3000,4,9740,1
1,20,1,30000,3000,2,11360,1
2,20,8,30000,3000,4,10105,1
2,25,1,30000,3000,4,6762,0
1,24,7,30000,3000,3,10078,1
1,22,2,30000,3000,2,9366,1
1,24,4,30000,3000,4,4763,0
2,22,8,30000,3000,2,13421,1
1,22,1,30000,3000,1,10220,1
2,25,3,30000,3000,3,13025,1
2,25,7,30000,3000,3,8084,0
2,23,1,30000,3000,4,6475,0
2,22,6,30000,3000,1,3604,0
1,25,8,30000,3000,1,12192,1
1,24,6,30000,3000,3,13647,1
1,21,2,30000,3000,4,10813,1
2,23,8,30000,3000,4,9699,1
1,18,8,30000,3000,3,6108,0
1,18,2,30000,3000,3,3944,0
2,22,2,30000,3000,2,10154,1
1,25,8,30000,3000,4,5848,0
1,19,5,30000,3000,4,12229,1
1,20,3,30000,3000,4,3628,0
2,22,6,30000,3000,1,13973,1
1,24,6,30000,3000,3,7888,0
1,25,1,30000,3000,3,5207,0
2,19,7,30000,3000,4,12841,1
1,20,7,30000,3000,1,5109,0
1,18,8,30000,3000,3,4324,0
1,20,8,30000,3000,4,5910,0
2,21,1,30000,3000,2,10932,1
1,24,6,30000,3000,3,8022,0
1,19,4,30000,3000,2,5603,0
2,21,7,30000,3000,4,8757,1
1,22,1,30000,3000,1,12374,1
1,25,5,30000,3000,2,5758,0
2,18,5,30000,3000,1,7371,0
2,20,5,30000,3000,2,13267,1
2,22,7,30000,3000,2,11803,1
2,21,6,30000,3000,1,13066,1
1,23,2,30000,3000,3,4822,0
1,18,4,30000,3000,2,11991,1
1,24,8,30000,3000,1,8078,0
1,19,4,30000,3000,4,4777,0
1,19,3,30000,3000,1,4635,0
1,24,8,30000,3000,1,5406,0
1,23,7,30000,3000,3,13950,1
1,22,1,30000,3000,4,8000,0
2,25,4,30000,3000,2,3858,0
1,20,7,30000,3000,1,7149,0
1,19,8,30000,3000,4,10466,1
1,25,7,30000,3000,2,5297,0
1,23,4,30000,3000,1,11986,1
1,21,6,30000,3000,3,4291,0
2,23,4,30000,3000,3,7060,0
1,25,4,30000,3000,4,3283,0
1,18,6,30000,3000,4,10474,1
2,21,8,30000,3000,4,8268,0
1,24,4,30000,3000,4,7202,0
1,20,1,30000,3000,4,6803,0
1,18,2,30000,3000,2,8761,1
2,19,7,30000,3000,4,6107,0
2,20,3,30000,3000,1,3012,0
1,23,8,30000,3000,4,11269,1
1,25,2,30000,3000,3,10329,1
2,18,8,30000,3000,2,10950,1
2,25,3,30000,3000,1,6169,0
1,20,2,30000,3000,4,5295,0
2,22,2,30000,3000,1,8773,1
1,24,4,30000,3000,1,7589,0
2,20,7,30000,3000,2,3912,0
1,21,1,30000,3000,4,8704,1
1,22,1,30000,3000,3,3355,0
1,19,6,30000,3000,1,12548,1
1,18,4,30000,3000,2,8001,0
1,24,5,30000,3000,4,3167,0
1,19,8,30000,3000,3,9885,1
1,21,7,30000,3000,1,8603,1
2,21,6,30000,3000,4,3357,0
1,23,8,30000,3000,4,12082,1
2,25,3,30000,3000,2,3164,0
2,24,8,30000,3000,1,10605,1
1,22,8,30000,3000,1,11476,1
1,21,2,30000,3000,4,12953,1
2,24,7,30000,3000,4,12227,1
1,21,5,30000,3000,3,6899,0
1,23,2,30000,3000,2,8284,0
1,19,2,30000,3000,1,3888,0
2,21,4,30000,3000,1,11142,1
2,18,2,30000,3000,1,5299,0
1,23,3,30000,3000,1,7148,0
2,19,3,30000,3000,1,5329,0
2,18,6,30000,3000,3,7225,0
1,25,1,30000,3000,3,8826,1
1,20,7,30000,3000,3,5902,0
2,24,3,30000,3000,4,6012,0
2,20,5,30000,3000,4,11622,1
2,25,6,30000,3000,3,10941,1
1,18,5,30000,3000,1,8931,1
2,21,8,30000,3000,3,5628,0
2,24,3,30000,3000,2,4033,0
2,20,4,30000,3000,4,9143,1
2,20,3,30000,3000,3,7509,0
2,20,6,30000,3000,2,3036,0
1,20,5,30000,3000,2,12113,1
2,19,3,30000,3000,2,6641,0
2,25,7,30000,3000,3,12521,1
1,24,5,30000,3000,3,10305,1
1,21,2,30000,3000,3,7669,0
1,23,3,30000,3000,4,10960,1
2,24,6,30000,3000,4,6749,0
2,22,7,30000,3000,3,8743,1
2,25,8,30000,3000,4,9048,1
1,24,2,30000,3000,4,5411,0
2,22,5,30000,3000,2,3849,0
1,23,5,30000,3000,1,11258,1
2,24,6,30000,3000,1,10103,1
1,20,8,30000,3000,2,3322,0
2,18,5,30000,3000,2,4230,0
2,23,3,30000,3000,3,3444,0
2,22,5,30000,3000,2,13078,1
1,23,6,30000,3000,2,8175,0
1,20,5,30000,3000,3,11386,1
2,22,1,30000,3000,2,4637,0
1,23,1,30000,3000,1,9350,1
2,25,4,30000,3000,2,11025,1
1,21,8,30000,3000,3,9590,1
2,24,7,30000,3000,4,4579,0
2,22,8,30000,3000,2,3206,0
2,20,3,30000,3000,4,11541,1
2,21,8,30000,3000,1,13921,1
2,24,3,30000,3000,4,5490,0
1,23,4,30000,3000,4,3468,0
2,24,6,30000,3000,4,8650,1
1,20,6,30000,3000,4,10395,1
2,25,2,30000,3000,3,12720,1
1,24,3,30000,3000,2,7331,0
1,19,7,30000,3000,4,9567,1
2,21,6,30000,3000,4,10852,1
2,18,5,30000,3000,3,8248,0
1,22,1,30000,3000,3,12016,1
1,19,8,30000,3000,2,13337,1
2,23,3,30000,3000,1,4167,0
1,24,8,30000,3000,2,7185,0
2,24,4,30000,3000,3,7480,0
1,22,8,30000,3000,2,6044,0
1,24,7,30000,3000,1,3909,0
2,22,4,30000,3000,1,3226,0
2,25,6,30000,3000,4,8604,1
1,18,8,30000,3000,3,13966,1
1,18,8,30000,3000,3,13338,1
2,22,1,30000,3000,1,12258,1
1,20,6,30000,3000,1,5623,0
2,24,3,30000,3000,3,8200,0
2,23,7,30000,3000,4,8773,1
1,24,3,30000,3000,4,12836,1
1,22,6,30000,3000,4,9588,1
1,24,5,30000,3000,3,11129,1
2,21,8,30000,3000,2,3678,0
1,21,6,30000,3000,2,13708,1
2,19,6,30000,3000,2,10112,1
1,21,8,30000,3000,2,7695,0
1,19,2,30000,3000,1,10876,1
2,20,2,30000,3000,2,3874,0
1,22,6,30000,3000,2,11248,1
2,23,8,30000,3000,1,7598,0
2,21,8,30000,3000,2,11937,1
1,22,4,30000,3000,1,3270,0
2,25,6,30000,3000,3,9046,1
2,20,4,30000,3000,3,11075,1
1,21,8,30000,3000,2,10612,1
2,25,4,30000,3000,2,13615,1
1,20,5,30000,3000,3,3741,0
1,21,2,30000,3000,1,6921,0
1,24,6,30000,3000,3,4465,0
2,20,2,30000,3000,4,9176,1
2,23,5,30000,3000,3,8085,0
2,22,1,30000,3000,2,5108,0
2,20,7,30000,3000,1,6422,0
1,22,1,30000,3000,2,6823,0
2,21,8,30000,3000,4,6396,0
2,22,5,30000,3000,3,3759,0
1,18,7,30000,3000,4,6836,0
2,23,8,30000,3000,1,12383,1
1,20,4,30000,3000,3,10638,1
2,25,5,30000,3000,3,11515,1
1,20,8,30000,3000,4,5284,0
1,25,3,30000,3000,1,7059,0
2,24,2,30000,3000,4,4054,0
2,19,4,30000,3000,2,6842,0
1,25,5,30000,3000,3,7895,0
1,20,4,30000,3000,3,8034,0
1,21,7,30000,3000,1,11812,1
1,24,2,30000,3000,3,4520,0
2,25,6,30000,3000,4,10071,1
1,20,4,30000,3000,2,8439,1
1,21,1,30000,3000,2,10879,1
1,23,7,30000,3000,4,3092,0
2,25,5,30000,3000,3,13710,1
1,19,4,30000,3000,3,4858,0
1,25,2,30000,3000,1,12222,1
2,18,8,30000,3000,1,12710,1
1,23,2,30000,3000,3,6982,0
1,23,3,30000,3000,4,5150,0
1,25,4,30000,3000,3,13258,1
1,19,6,30000,3000,2,6598,0
1,18,2,30000,3000,1,10527,1
1,20,6,30000,3000,2,7839,0
2,19,5,30000,3000,4,8492,1
2,21,3,30000,3000,1,9632,1
2,19,7,30000,3000,4,10371,1
2,19,3,30000,3000,2,8981,1
2,21,5,30000,3000,2,12505,1
1,21,3,30000,3000,2,10453,1
1,18,5,30000,3000,3,11280,1
2,25,2,30000,3000,1,3840,0
1,18,8,30000,3000,1,11929,1
2,20,1,30000,3000,1,4287,0
1,24,7,30000,3000,4,10999,1
2,25,3,30000,3000,2,3609,0
2,22,5,30000,3000,4,10349,1
1,19,8,30000,3000,4,7720,0
1,21,8,30000,3000,1,8833,1
1,25,1,30000,3000,3,3782,0
1,22,1,30000,3000,2,7777,0
1,20,4,30000,3000,2,6439,0
2,25,4,30000,3000,2,5352,0
1,18,7,30000,3000,3,11482,1
1,23,5,30000,3000,4,3020,0
1,21,1,30000,3000,2,3549,0
2,25,2,30000,3000,2,13653,1
1,25,3,30000,3000,1,13029,1
1,25,5,30000,3000,1,12860,1
1,22,6,30000,3000,3,13272,1
2,21,1,30000,3000,2,3743,0
2,22,6,30000,3000,4,9673,1
1,19,5,30000,3000,3,10130,1
1,19,3,30000,3000,2,9500,1
2,25,4,30000,3000,2,13556,1
1,23,5,30000,3000,3,13556,1
2,18,5,30000,3000,4,5268,0
2,22,2,30000,3000,2,7596,0
1,19,5,30000,3000,1,9190,1
2,23,5,30000,3000,3,6798,0
2,20,7,30000,3000,3,3964,0
2,23,7,30000,3000,2,7206,0
2,22,5,30000,3000,2,10459,1
2,18,8,30000,3000,2,11084,1
2,25,3,30000,3000,4,10830,1
2,20,1,30000,3000,2,3408,0
2,20,3,30000,3000,1,4016,0
1,23,2,30000,3000,1,5506,0
1,19,6,30000,3000,3,4734,0
2,24,2,30000,3000,4,7612,0
2,24,5,30000,3000,3,7076,0
2,18,8,30000,3000,3,13054,1
2,20,6,30000,3000,1,11180,1
1,23,5,30000,3000,3,13228,1
2,19,7,30000,3000,4,6751,0
2,19,3,30000,3000,3,7862,0
1,21,6,30000,3000,4,9328,1
2,24,7,30000,3000,3,13952,1
2,21,4,30000,3000,2,3039,0
1,23,7,30000,3000,1,3502,0
2,24,2,30000,3000,1,8629,1
2,19,7,30000,3000,1,8733,1
1,23,1,30000,3000,4,4311,0
1,22,1,30000,3000,2,12421,1
2,21,2,30000,3000,4,3226,0
1,21,2,30000,3000,1,4356,0
1,22,2,30000,3000,1,13833,1
1,23,3,30000,3000,4,10891,1
1,24,1,30000,3000,2,4740,0
2,20,5,30000,3000,1,7323,0
2,20,2,30000,3000,1,6233,0
2,22,3,30000,3000,3,10470,1
2,22,8,30000,3000,3,12951,1
2,21,8,30000,3000,3,10166,1
1,23,2,30000,3000,4,10632,1
2,22,1,30000,3000,3,7799,0
1,22,6,30000,3000,3,4706,0
1,23,1,30000,3000,1,13222,1
2,19,3,30000,3000,2,9801,1
2,18,1,30000,3000,1,6853,0
2,24,1,30000,3000,3,12155,1
1,22,7,30000,3000,1,7686,0
1,21,2,30000,3000,1,13016,1
2,21,3,30000,3000,3,5403,0
2,23,4,30000,3000,1,6225,0
2,20,2,30000,3000,4,9993,1
2,19,3,30000,3000,2,7843,0
1,24,8,30000,3000,3,9678,1
2,23,3,30000,3000,1,5221,0
2,22,4,30000,3000,2,13936,1
1,25,7,30000,3000,3,6255,0
1,19,1,30000,3000,1,10629,1
2,19,7,30000,3000,2,7282,0
2,25,3,30000,3000,2,5668,0
2,23,7,30000,3000,3,11286,1
1,25,3,30000,3000,1,11870,1
1,25,4,30000,3000,1,7685,0
2,22,8,30000,3000,1,7710,0
2,22,4,30000,3000,3,4241,0
1,19,2,30000,3000,1,13136,1
1,22,3,30000,3000,2,4825,0
1,22,1,30000,3000,4,11235,1
1,19,3,30000,3000,1,4402,0
1,21,1,30000,3000,4,12850,1
1,18,2,30000,3000,2,5693,0
2,24,2,30000,3000,3,6099,0
2,23,4,30000,3000,4,10513,1
2,23,2,30000,3000,2,6726,0
2,19,3,30000,3000,2,9120,1
2,20,4,30000,3000,3,11459,1
2,22,4,30000,3000,1,3634,0
2,23,2,30000,3000,1,5121,0
1,23,3,30000,3000,3,7450,0
2,25,3,30000,3000,4,9795,1
1,23,1,30000,3000,4,10880,1
2,22,2,30000,3000,3,13910,1
1,24,8,30000,3000,3,7729,0
2,23,1,30000,3000,2,12685,1
1,22,8,30000,3000,4,4809,0
2,19,1,30000,3000,3,3586,0
1,21,6,30000,3000,3,11161,1
2,23,6,30000,3000,3,4993,0
1,24,1,30000,3000,2,7467,0
2,25,8,30000,3000,3,12061,1
1,23,2,30000,3000,3,3685,0
2,25,2,30000,3000,1,7482,0
2,18,1,30000,3000,1,9226,1
2,19,1,30000,3000,4,8840,1
1,18,4,30000,3000,1,6571,0
1,19,4,30000,3000,4,8859,1
2,25,4,30000,3000,4,13831,1
2,24,1,30000,3000,4,8276,0
2,19,3,30000,3000,4,8151,0
1,18,2,30000,3000,3,9497,1
1,19,3,30000,3000,1,8211,0
1,21,8,30000,3000,3,12382,1
2,25,6,30000,3000,3,4258,0
1,18,8,30000,3000,1,5934,0
1,23,5,30000,3000,2,12971,1
2,18,8,30000,3000,4,12749,1
2,24,6,30000,3000,1,7057,0
1,21,3,30000,3000,2,4588,0
2,20,2,30000,3000,1,13455,1
2,23,2,30000,3000,3,10324,1
1,22,6,30000,3000,2,12525,1
1,22,7,30000,3000,3,13797,1
2,24,6,30000,3000,4,9026,1
1,20,5,30000,3000,4,5563,0
2,20,2,30000,3000,1,7539,0
1,19,8,30000,3000,1,12294,1
2,19,1,30000,3000,2,12755,1
2,21,4,30000,3000,4,9450,1
1,21,8,30000,3000,4,13379,1
2,18,3,30000,3000,1,13671,1
2,25,4,30000,3000,2,11214,1
1,23,6,30000,3000,1,10408,1
2,19,2,30000,3000,2,13320,1
2,19,1,30000,3000,1,13039,1
2,18,4,30000,3000,2,10996,1
1,19,4,30000,3000,1,6293,0
2,25,6,30000,3000,2,8675,1
2,18,7,30000,3000,1,9246,1
2,20,6,30000,3000,1,12763,1
1,24,5,30000,3000,4,6848,0
1,23,2,30000,3000,2,9990,1
2,24,1,30000,3000,4,8575,1
2,25,8,30000,3000,3,12034,1
2,19,4,30000,3000,3,3013,0
2,22,5,30000,3000,4,5769,0
1,25,4,30000,3000,3,3001,0
1,25,3,30000,3000,1,8322,0
2,19,3,30000,3000,1,12423,1
1,25,5,30000,3000,3,6141,0
2,19,5,30000,3000,4,6998,0
1,25,7,30000,3000,1,10540,1
1,23,6,30000,3000,2,3207,0
2,18,2,30000,3000,2,11578,1
2,25,5,30000,3000,3,13173,1
2,22,3,30000,3000,3,4921,0
1,19,5,30000,3000,2,7539,0
2,22,6,30000,3000,2,4140,0
2,24,3,30000,3000,2,13742,1
2,20,4,30000,3000,2,13041,1
1,18,6,30000,3000,4,6836,0
2,22,7,30000,3000,4,9426,1
1,24,8,30000,3000,2,12685,1
1,25,8,30000,3000,2,3502,0
2,19,3,30000,3000,2,11144,1
2,23,3,30000,3000,2,9611,1
1,21,8,30000,3000,1,3784,0
1,22,8,30000,3000,2,3637,0
1,21,3,30000,3000,3,9830,1
1,22,2,30000,3000,3,13680,1
1,25,1,30000,3000,4,9058,1
1,20,1,30000,3000,3,12688,1
1,25,2,30000,3000,2,5695,0
1,24,5,30000,3000,1,4993,0
2,18,4,30000,3000,3,7044,0
1,20,4,30000,3000,1,13934,1
2,18,3,30000,3000,4,5042,0
1,25,1,30000,3000,3,8161,0
1,21,4,30000,3000,1,4547,0
1,18,1,30000,3000,3,3011,0
2,22,3,30000,3000,3,7477,0
1,21,6,30000,3000,2,7058,0
1,21,5,30000,3000,4,7946,0
1,19,6,30000,3000,1,3084,0
2,25,4,30000,3000,1,5422,0
2,20,5,30000,3000,3,7988,0
1,18,2,30000,3000,3,7529,0
1,20,6,30000,3000,2,11394,1
1,20,7,30000,3000,2,7280,0
2,23,3,30000,3000,3,7750,0
1,19,6,30000,3000,4,11896,1
2,22,8,30000,3000,2,7848,0
2,19,3,30000,3000,3,4367,0
2,22,3,30000,3000,2,10114,1
1,18,7,30000,3000,4,5824,0
2,25,1,30000,3000,2,8739,1
2,18,6,30000,3000,1,13534,1
1,25,4,30000,3000,3,13067,1
2,19,8,30000,3000,4,10111,1
1,19,2,30000,3000,2,5741,0
