gender,age,city,institution,userexperience
3,23,6,30,802
6,26,6,16,44
19,21,7,2,154
20,19,13,46,18
4,24,4,15,952
2,22,11,32,937
19,26,12,52,926
19,24,4,15,874
12,25,9,39,786
7,23,16,39,829
14,23,7,11,732
15,20,2,25,762
5,22,16,35,185
15,20,16,38,710
11,19,3,32,352
13,22,11,17,752
8,19,8,24,875
8,22,15,54,606
10,24,12,49,378
6,20,4,49,904
19,18,17,8,723
1,24,18,1,4
17,24,11,38,217
10,22,7,50,169
17,21,11,53,798
9,22,19,31,751
6,18,11,10,770
8,19,6,55,572
13,25,2,12,414
19,19,15,5,662
1,23,4,44,908
14,18,2,19,246
4,23,15,26,486
1,20,16,31,694
17,23,14,36,521
14,19,17,21,911
17,22,10,49,820
17,21,11,8,141
15,22,14,23,511
19,25,18,42,118
8,20,8,42,992
10,24,8,55,818
7,18,5,18,941
5,21,2,36,170
4,20,4,35,380
8,19,12,2,389
13,21,8,55,361
17,24,1,40,121
8,18,17,51,863
10,18,18,50,652
1,20,13,37,373
5,20,12,24,265
13,19,19,55,889
4,24,13,21,924
10,26,7,11,964
5,26,5,59,972
10,21,5,11,242
17,25,8,54,105
6,21,1,26,807
7,19,1,47,422
19,18,3,20,407
14,25,7,58,169
10,25,14,15,265
14,23,19,34,756
8,25,10,41,133
16,25,10,41,266
1,23,10,3,338
11,21,19,48,309
4,21,16,56,316
16,26,8,34,37
2,25,15,47,602
20,25,8,56,354
10,18,6,2,523
14,18,17,34,711
7,23,12,38,749
17,20,1,47,223
18,26,5,30,891
18,19,1,36,43
17,19,15,17,988
14,20,20,46,352
8,23,1,33,798
17,18,1,22,295
10,22,3,27,676
19,26,7,8,87
1,25,19,51,615
2,26,13,58,575
14,22,5,16,55
6,20,3,24,601
18,25,11,3,386
7,25,5,12,227
13,20,8,29,341
12,22,13,44,443
19,26,2,33,585
10,23,5,43,113
4,26,20,12,753
12,25,20,57,52
18,19,19,25,83
15,18,3,4,753
4,23,19,11,523
11,20,11,1,604
7,25,14,9,725
9,22,18,29,212
4,18,7,13,828
4,22,8,27,995
2,20,10,17,52
7,26,13,53,704
6,25,5,11,755
20,18,5,14,794
9,22,6,18,940
6,22,18,25,214
6,26,11,21,751
1,21,16,34,970
6,23,1,28,985
15,25,5,11,883
10,21,5,53,404
20,25,4,44,865
20,18,20,4,863
5,21,18,37,319
13,19,5,56,526
20,20,12,60,862
14,23,19,11,852
12,21,16,24,389
10,21,8,17,765
10,23,8,57,284
13,21,5,60,85
9,18,13,25,581
16,20,18,45,523
10,24,13,33,877
16,26,9,1,55
7,25,19,59,607
9,24,14,56,317
11,21,16,60,75
13,22,20,30,340
6,20,9,40,192
13,19,9,59,574
13,25,4,21,846
6,20,20,59,916
12,19,11,18,409
9,23,6,42,400
20,20,12,5,138
17,18,4,17,11
10,25,17,37,885
5,24,8,15,947
13,26,10,21,289
12,22,14,20,699
11,21,3,19,670
10,22,1,3,843
4,25,5,41,15
12,22,6,33,713
7,18,17,14,540
13,23,19,37,74
11,20,2,32,493
19,19,1,53,901
20,20,19,10,376
16,23,3,39,868
5,26,17,34,759
12,26,9,38,741
17,18,6,16,815
4,24,6,6,4
20,22,17,18,777
13,20,15,8,587
15,22,20,20,777
2,25,14,18,657
18,23,18,54,482
10,18,15,11,301
10,23,11,3,342
13,23,1,6,542
6,18,8,30,547
15,19,13,14,416
13,20,13,35,483
2,23,4,56,345
7,23,12,44,189
11,24,1,57,736
11,24,10,47,696
6,18,2,28,331
5,22,7,33,719
19,20,16,46,814
12,21,6,57,100
2,25,6,57,136
12,18,3,15,584
12,18,14,12,548
6,22,16,22,700
11,23,17,52,1
4,24,7,47,886
3,22,9,35,435
2,21,18,4,845
5,23,18,18,456
1,23,12,47,359
13,25,6,24,132
2,26,6,45,610
14,20,2,59,448
18,22,15,13,898
11,23,13,34,348
19,26,13,42,30
11,21,1,52,519
8,22,8,56,836
4,25,15,47,925
12,19,5,43,208
3,24,13,26,466
8,26,18,27,365
14,21,3,59,520
13,21,1,15,795
17,18,2,36,682
13,19,5,47,980
7,20,3,60,980
11,26,4,10,110
18,20,12,31,837
14,23,7,23,34
15,18,14,33,889
3,25,19,27,117
20,26,19,25,649
11,26,3,19,986
13,24,17,59,738
12,22,12,2,52
5,25,19,7,204
9,19,14,49,451
3,19,14,59,652
10,20,14,50,471
19,25,14,45,18
11,18,20,47,143
6,20,19,17,199
1,26,4,29,777
19,19,5,58,919
15,20,19,27,594
15,26,9,53,885
5,22,17,39,356
10,25,6,31,345
7,23,6,13,946
8,18,16,15,904
7,25,12,46,174
11,22,17,60,326
16,21,11,9,158
10,25,15,36,188
16,18,9,32,717
18,21,3,51,456
20,23,2,18,409
16,26,17,7,699
5,25,8,25,814
15,20,18,36,277
5,24,1,24,670
7,25,16,19,232
6,18,13,24,207
12,19,9,10,373
7,22,2,54,412
1,22,3,47,657
2,22,16,8,168
10,18,8,15,273
2,19,20,54,359
16,18,10,2,349
5,22,1,22,819
3,18,6,50,651
18,24,9,60,415
12,19,8,18,920
18,20,5,22,340
12,20,6,36,593
11,26,18,18,392
3,24,4,49,395
16,22,13,6,129
11,24,18,48,455
8,20,6,59,886
17,22,19,12,349
8,26,8,25,689
2,25,8,18,227
4,22,20,50,1000
6,23,15,11,158
18,26,19,38,677
9,21,17,37,9
16,21,5,14,203
6,21,2,42,769
18,24,3,40,229
9,20,16,19,31
4,20,1,5,336
2,22,12,38,343
5,21,18,56,207
13,19,12,49,240
19,18,9,27,428
7,23,14,17,785
6,26,7,51,257
13,25,12,44,123
14,23,7,46,114
1,24,2,24,585
16,22,2,26,298
8,25,5,43,782
8,25,9,47,537
20,21,10,46,83
17,19,9,13,603
7,20,9,31,949
17,22,8,29,46
15,21,10,1,821
11,23,5,27,853
19,18,5,7,614
9,21,13,55,752
8,23,11,36,651
14,20,12,17,906
5,20,13,42,735
12,22,1,3,602
11,25,3,38,664
9,18,20,11,391
17,20,7,53,622
11,25,12,4,291
6,25,11,56,894
9,25,7,16,993
12,19,2,5,438
4,21,13,38,421
1,20,13,44,203
4,18,18,25,849
11,19,10,40,751
16,26,19,48,473
4,19,8,32,288
12,24,11,24,613
15,22,14,40,845
4,22,5,50,334
1,20,15,59,116
5,20,15,4,472
20,18,11,21,697
20,21,12,55,3
4,22,9,50,210
10,25,5,7,124
8,25,19,11,841
1,25,5,24,740
14,18,18,30,197
18,25,20,12,709
16,19,8,4,661
13,22,4,11,245
10,18,20,51,582
12,24,20,7,528
2,18,14,5,28
16,20,20,31,376
11,18,3,51,118
6,24,12,47,972
18,24,19,24,195
2,19,2,34,587
8,21,2,20,961
12,21,5,19,464
5,24,10,55,418
3,18,5,59,440
6,26,11,34,945
20,19,5,4,739
4,24,9,57,994
13,22,17,58,558
12,22,10,30,332
16,23,20,31,442
14,25,5,41,876
17,22,3,54,880
13,19,16,25,342
15,23,4,39,803
12,20,16,17,417
2,18,17,5,923
18,19,4,38,43
14,21,12,60,243
2,24,15,8,482
11,20,5,48,310
12,19,10,57,639
12,19,19,35,13
17,23,5,51,159
10,18,6,59,981
19,26,17,60,44
20,19,13,17,980
7,23,13,21,857
7,21,3,14,917
9,24,19,26,384
8,18,4,20,860
1,18,8,37,506
1,21,4,10,922
2,25,17,18,112
5,22,8,35,470
11,25,20,54,670
5,25,12,50,311
10,22,13,20,566
19,24,19,1,552
6,26,4,57,890
3,20,4,23,680
8,23,15,37,112
19,23,19,21,635
4,22,7,3,623
19,25,20,4,694
16,23,18,32,698
2,23,17,29,291
20,22,17,52,746
13,26,13,13,351
15,20,18,36,69
11,25,4,43,16
14,23,2,57,944
13,22,1,60,676
19,20,9,26,472
14,24,9,53,557
7,21,3,37,28
11,26,2,23,318
3,21,14,30,173
20,25,19,14,440
18,26,14,16,317
3,20,15,14,339
9,24,12,4,289
3,19,8,37,693
15,25,1,54,304
15,20,18,39,207
15,24,15,32,584
7,20,14,43,206
13,21,9,17,467
10,20,15,16,737
9,26,13,7,399
7,20,8,50,910
6,25,17,8,827
2,26,5,6,418
13,22,18,11,976
17,23,3,41,216
20,22,3,46,328
14,25,11,21,123
14,19,15,6,385
15,26,9,24,713
12,25,1,45,583
4,18,13,4,794
3,24,7,29,378
11,20,10,4,458
16,24,9,18,702
19,26,12,13,20
3,25,20,17,944
17,21,13,23,317
6,25,14,17,42
3,19,6,32,837
1,24,18,53,495
12,24,15,52,377
5,18,6,10,488
19,25,13,57,150
20,20,20,29,973
7,18,2,2,154
11,26,16,56,178
17,19,20,51,653
20,24,16,57,686
8,19,18,60,99
18,18,8,24,914
15,20,11,42,976
12,23,7,27,54
12,18,19,55,770
1,18,18,24,922
9,23,6,18,980
19,25,1,57,854
10,19,1,21,367
20,26,10,42,948
10,18,2,3,348
14,18,4,2,52
10,26,3,11,738
16,22,11,33,897
10,24,8,47,788
2,22,6,29,416
6,23,15,4,450
7,20,17,38,203
7,21,2,27,791
2,19,18,16,990
2,21,1,9,699
7,22,11,36,816
10,19,12,31,823
20,23,19,50,272
11,24,9,41,76
3,19,3,2,337
7,26,5,7,170
16,18,14,49,896
13,21,5,58,275
19,22,5,28,424
11,22,19,2,110
3,21,5,23,204
8,26,6,44,893
17,23,12,20,997
7,22,5,9,879
9,21,20,45,973
17,20,17,44,303
3,24,14,19,411
13,20,16,55,32
19,26,3,35,475
17,21,2,26,125
2,25,16,44,50
2,22,1,45,809
19,26,5,14,520
1,22,8,37,258
13,22,18,48,626
16,20,15,13,72
1,19,12,52,852
18,21,13,39,105
18,21,10,55,259
8,25,3,38,841
16,21,4,17,373
7,23,13,15,72
13,25,4,15,950
1,25,13,36,118
7,18,4,18,562
16,19,5,17,912
18,23,2,40,527
3,20,19,33,778
7,21,20,33,30
14,26,11,2,189
14,22,6,10,308
8,20,8,31,968
13,24,20,55,351
2,19,11,37,732
3,24,19,42,540
6,25,17,39,44
18,22,2,57,898
17,20,13,48,872
19,19,2,44,216
20,25,6,60,706
17,21,4,47,383
7,23,19,23,436
4,19,9,36,469
19,19,14,57,717
12,25,1,21,192
9,22,4,24,323
1,25,17,17,407
13,26,11,51,843
16,19,19,39,368
8,21,11,22,353
2,23,15,40,832
5,18,7,13,508
14,20,17,34,819
13,18,18,51,970
10,22,17,10,735
15,24,5,3,526
6,21,14,14,71
17,26,17,27,603
3,21,19,6,336
8,18,6,56,236
16,19,7,9,335
7,26,16,22,340
7,25,17,39,801
8,24,8,45,946
16,19,19,14,937
11,18,12,36,619
16,18,16,51,200
8,21,17,60,849
15,20,6,27,76
18,26,14,20,493
9,24,16,55,261
15,22,4,19,939
6,22,16,20,458
6,21,20,48,337
3,18,20,32,625
14,26,2,25,30
3,25,6,21,590
16,18,16,40,159
6,20,17,8,518
10,18,19,3,200
13,23,5,22,248
1,26,15,27,421
16,23,12,18,195
10,21,4,10,638
16,23,12,11,417
19,22,12,17,961
16,21,4,9,344
8,25,20,9,314
2,22,11,56,228
5,25,4,7,191
8,22,16,51,393
9,22,14,33,172
11,20,11,19,950
6,26,16,26,198
9,20,19,28,863
10,19,15,59,494
18,19,19,35,418
4,23,6,23,662
20,19,12,13,804
1,19,2,22,489
3,23,19,28,37
11,22,12,43,380
5,23,6,30,607
15,22,5,10,386
5,25,4,30,1000
4,24,6,14,438
19,26,7,8,483
20,22,9,37,67
4,18,13,58,64
13,18,1,2,410
14,22,10,38,438
6,22,17,47,227
3,18,12,20,394
3,21,14,60,299
2,18,15,29,290
13,18,3,33,871
3,18,12,19,515
3,25,13,34,3
3,26,7,21,517
12,23,12,47,764
18,24,19,26,966
19,22,5,51,439
20,20,10,36,537
4,26,12,39,968
9,23,12,4,562
10,22,7,11,403
14,19,16,3,18
20,20,9,6,796
11,21,9,59,59
19,20,17,31,180
9,20,8,58,504
12,25,18,54,256
4,20,15,48,822
18,21,19,23,58
14,24,15,20,262
16,25,8,44,100
17,22,12,5,168
5,19,18,11,584
13,22,18,11,97
15,22,6,8,933
10,20,8,23,786
10,26,8,19,191
3,26,2,52,746
4,23,20,5,82
11,26,8,51,899
15,21,1,55,869
4,26,8,11,722
11,26,5,8,184
8,22,15,50,33
4,26,2,19,377
16,20,7,30,681
11,19,11,38,3
4,22,20,40,19
18,23,12,24,921
19,23,13,12,62
3,24,19,16,380
1,24,9,16,291
10,25,2,6,862
1,18,6,34,806
18,18,3,4,986
18,21,6,12,705
7,21,15,25,688
9,18,20,31,294
12,19,14,43,134
4,26,16,51,811
5,24,6,18,367
5,26,8,13,99
5,19,12,13,776
8,25,10,52,626
7,21,7,9,821
12,21,15,30,490
19,23,20,40,69
8,21,19,60,96
18,21,8,35,314
1,23,13,8,926
3,23,19,38,289
4,18,5,18,693
15,24,6,15,657
10,21,5,25,851
20,25,17,56,750
15,18,10,57,258
18,25,2,20,247
17,22,14,52,287
2,26,1,57,807
1,25,1,14,259
4,24,7,54,360
16,23,19,35,667
9,21,16,13,292
9,21,3,32,261
3,20,14,6,845
12,19,7,55,32
2,19,10,43,493
5,23,16,17,621
6,22,12,43,290
16,25,3,33,423
19,26,5,20,842
15,24,13,50,720
16,22,15,38,692
20,21,2,57,80
15,26,14,60,522
9,21,5,46,267
12,22,11,29,24
20,19,3,45,925
18,19,20,27,498
10,25,19,23,688
4,23,17,2,892
19,20,17,57,827
15,18,8,24,739
18,20,6,47,737
3,25,8,1,70
7,24,16,19,596
5,26,11,19,221
17,24,1,47,725
17,25,8,1,862
8,22,11,35,888
16,22,16,39,656
1,25,11,54,173
2,22,19,14,906
3,20,6,17,361
9,18,3,58,576
18,25,20,43,178
3,20,6,9,940
10,24,14,21,765
13,18,10,40,196
16,26,9,10,812
18,25,5,60,419
2,23,17,2,749
6,18,3,9,582
8,22,1,20,479
10,25,2,29,811
3,18,3,35,822
7,19,7,10,224
18,24,10,41,936
17,18,8,28,690
18,24,16,57,894
4,25,12,57,631
7,22,15,23,599
19,24,12,52,282
12,21,17,17,726
4,25,2,60,352
20,20,20,49,117
19,25,20,21,370
20,18,15,51,1
9,21,3,24,190
4,19,6,58,570
6,21,14,44,168
2,21,5,12,373
6,25,16,40,970
16,18,2,3,417
13,22,7,25,765
20,20,18,32,34
9,20,18,33,516
8,23,8,48,110
15,24,5,57,617
9,19,17,35,480
20,23,15,23,142
19,20,13,33,947
8,22,18,58,425
19,21,19,17,933
6,24,12,40,231
19,22,7,14,111
14,23,10,45,576
20,24,11,15,278
4,19,19,29,719
16,20,10,53,320
13,19,15,10,807
14,19,14,48,769
13,20,19,18,40
12,21,12,54,373
10,26,3,32,360
13,19,13,14,7
2,24,17,48,661
17,21,5,19,609
8,22,6,40,114
13,18,17,35,558
18,25,13,33,905
12,26,1,8,715
19,21,8,5,709
10,18,11,39,631
6,22,2,22,838
19,19,3,47,559
15,20,11,42,40
18,26,15,20,868
12,23,7,21,663
14,25,10,25,609
7,21,3,18,543
17,19,8,12,981
15,25,8,52,105
12,25,14,55,130
5,24,14,14,347
15,23,7,60,477
3,18,6,36,343
20,20,6,8,547
10,24,20,32,972
14,21,19,24,905
11,23,2,52,220
8,19,11,50,56
19,23,5,34,666
13,21,10,27,940
18,25,8,34,813
1,25,12,37,55
15,25,12,16,886
11,26,3,30,81
5,22,15,55,371
7,19,9,42,122
14,25,16,53,566
12,22,5,14,286
19,25,2,15,364
1,23,9,5,487
20,20,14,22,528
7,19,12,28,201
2,23,13,46,522
15,18,6,29,589
6,21,7,50,296
2,20,1,53,885
4,20,18,54,812
6,19,13,40,320
14,24,20,55,2
1,25,20,42,444
11,22,5,34,959
20,18,1,42,714
11,20,14,37,83
13,26,12,20,86
19,18,6,24,446
11,21,19,14,525
18,21,4,53,680
4,23,17,59,692
11,23,20,24,839
8,24,1,51,919
12,20,8,39,5
17,18,4,14,125
2,22,13,17,177
17,20,19,22,431
7,19,18,54,832
17,18,11,46,814
11,20,6,36,538
15,24,6,44,172
12,20,12,29,369
13,23,12,58,312
18,19,16,42,302
4,26,10,52,702
7,24,8,2,403
8,24,20,50,67
9,23,9,14,79
7,18,1,43,995
14,20,18,11,595
8,20,18,46,297
15,24,1,6,777
5,24,2,3,931
1,21,15,16,66
12,24,4,44,687
12,21,5,14,935
16,26,12,8,76
16,22,8,8,481
15,23,20,25,972
18,24,6,10,763
12,25,13,28,561
8,24,15,15,702
1,24,8,7,903
3,22,20,4,307
3,18,9,49,174
4,21,5,1,195
3,19,16,20,139
10,19,9,19,319
4,24,17,40,809
13,26,2,44,535
20,21,5,16,494
2,18,1,22,550
14,23,5,45,244
15,24,14,53,941
1,26,6,40,583
20,24,15,9,195
11,20,15,23,186
3,21,18,23,897
13,18,7,12,565
8,20,6,60,149
15,26,17,19,555
4,18,6,6,90
7,19,8,24,351
3,18,4,50,995
6,24,2,42,390
15,26,17,21,275
15,24,6,25,660
2,21,7,51,167
17,26,7,21,868
15,19,14,43,972
7,20,15,54,576
9,23,19,40,883
14,20,15,52,670
8,19,10,34,186
6,25,19,36,729
10,24,14,5,346
7,18,5,1,86
9,20,3,2,238
17,18,20,33,307
3,21,20,8,40
3,23,10,29,220
14,19,15,1,606
12,25,19,3,655
18,25,4,59,339
18,22,4,1,328
16,19,17,19,424
20,20,6,12,604
14,25,7,33,781
3,20,18,17,403
5,18,12,29,200
4,23,12,1,864
1,18,5,56,651
1,26,13,8,4
5,22,9,53,268
12,22,5,51,250
2,21,17,15,749
13,26,1,33,389
14,22,7,41,488
4,24,3,59,130
16,19,20,8,314
10,24,9,25,607
20,23,7,23,588
16,24,10,26,43
8,24,1,34,722
7,24,15,39,450
13,19,20,49,624
9,22,8,54,816
2,23,6,4,81
15,19,5,47,528
12,18,19,51,867
12,26,20,19,240
14,26,3,59,261
6,25,15,40,966
5,22,20,3,712
7,24,1,27,743
16,21,13,9,1000
5,22,11,26,236
18,26,1,6,204
20,24,15,4,808
16,25,10,46,968
5,24,16,2,46
10,23,15,9,112
16,23,15,41,356
10,22,18,60,222
12,21,15,35,663
15,20,20,22,321
17,20,15,55,508
8,25,11,15,93
15,25,3,47,616
3,19,11,49,652
2,24,16,33,342
19,25,2,15,881
2,24,3,33,77
3,25,16,33,670
19,26,9,9,624
19,20,3,27,570
12,23,19,7,950
13,26,8,17,806
8,22,11,43,471
7,23,20,25,460
4,24,17,12,501
3,18,12,18,332
11,25,20,17,155
6,20,12,3,818
20,24,10,30,609
6,24,6,15,41
3,19,7,23,64
16,19,9,48,564
4,21,11,49,31
4,26,10,55,978
2,19,20,40,8
19,23,4,48,330
4,22,20,29,501
12,22,1,9,973
15,20,6,43,226
14,18,18,31,488
20,20,1,3,171
1,26,13,42,94
19,18,1,39,101
11,22,18,8,315
16,19,2,59,621
14,23,5,25,852
13,18,14,1,253
13,20,6,8,737
5,18,3,16,313
8,21,16,20,116
2,24,18,42,780
4,25,3,4,279
20,20,10,24,983
8,19,12,41,917
13,23,16,52,814
18,26,9,2,635
1,24,12,35,818
5,21,20,22,123
18,23,14,60,1000
15,22,15,22,876
8,20,17,51,379
14,25,8,57,175
1,20,17,36,971
9,24,14,38,249
15,21,12,52,433
17,26,19,21,602
14,19,15,54,264
17,22,6,48,160
20,21,19,57,548
10,25,16,21,777
19,25,11,31,915
10,20,12,21,315
15,18,17,13,705
8,19,15,3,692
14,19,16,5,954
2,20,15,26,414
10,18,16,47,7
18,22,19,31,398
11,20,1,23,472
1,21,9,36,458
15,22,2,36,459
17,21,7,11,687
9,22,1,32,917
5,25,4,51,677
4,22,9,11,625
16,21,3,37,416
14,21,7,46,398
4,18,16,36,82
17,26,1,48,931
15,26,20,27,867
8,20,11,36,675
10,18,8,33,806
11,24,17,44,775
19,22,8,15,799
5,25,20,12,778
11,21,11,47,384
15,19,15,46,880
10,21,15,55,613
3,26,13,53,337
20,24,16,31,479
19,19,16,45,644
19,25,5,58,503
18,23,7,30,606
16,25,6,39,211
12,25,16,59,824
12,18,15,28,9
18,19,4,37,725
12,26,2,41,70
7,25,3,43,581
10,25,4,18,778
15,20,6,51,865
15,20,6,44,978
11,22,3,39,509
3,20,15,2,630
1,20,3,16,10
11,21,2,27,315
12,18,7,21,816
7,25,20,31,283
6,24,8,13,458
20,19,16,54,624
6,24,13,25,218
15,20,13,18,861
4,20,16,51,166
8,19,5,47,653
4,26,11,48,827
1,19,13,16,927
8,22,2,37,988
8,20,7,40,805
11,22,13,35,685
16,20,17,2,48
6,24,2,38,325
15,18,5,16,548
11,26,6,17,395
18,21,13,47,919
1,20,10,29,116
5,19,1,38,201
12,20,17,16,68
5,25,2,56,86
9,23,14,51,589
18,26,20,30,432
19,18,14,7,877
3,24,13,30,667
5,19,20,42,685
17,18,3,42,266
7,19,17,30,694
20,23,12,49,839
12,20,17,16,576
1,19,20,6,617
19,18,12,27,161
8,21,20,1,754
2,26,10,1,463
6,26,7,30,838
20,22,1,12,533
4,18,2,42,519
5,20,20,22,243
11,24,6,33,238
6,26,10,37,895
11,19,16,23,200
6,26,11,5,777
6,19,6,14,431
12,20,1,2,590
20,26,6,55,284
3,25,5,27,845
3,25,13,14,730
20,23,9,43,3
5,22,20,2,115
15,20,1,52,956
4,22,12,18,153
16,24,8,41,468
6,25,6,56,286
20,19,14,60,645
9,26,3,15,951
15,18,4,56,907
19,25,1,3,881
11,21,10,42,32
11,25,2,27,3
5,23,7,48,481
11,21,10,20,562
6,22,3,32,914
12,18,2,7,442
1,18,11,47,487
7,23,8,28,88
14,22,4,17,407
5,22,8,43,673
17,18,8,38,443
14,19,19,40,321
5,20,10,34,242
7,23,14,8,631
10,20,6,25,652
10,21,6,13,682
2,21,8,26,394
6,22,8,49,682
14,22,18,53,200
6,25,10,36,100
5,23,12,42,801
8,26,18,24,85
3,24,20,4,309
9,24,16,5,673
9,22,8,7,486
6,23,20,56,75
1,19,13,19,290
8,20,12,4,425
3,20,16,28,127
14,21,17,7,275
12,24,15,31,307
5,23,4,37,557
17,22,16,17,135
15,21,20,45,927
2,18,3,36,887
5,19,8,42,536
9,22,4,25,434
8,20,9,58,201
18,22,13,28,618
14,20,6,35,988
18,21,5,8,993
12,23,6,45,357
19,18,7,44,36
8,26,3,1,852
9,25,15,3,573
13,18,9,35,690
17,23,20,2,253
10,25,19,5,183
6,20,9,44,674
4,21,7,3,988
15,18,11,35,168
11,25,19,49,996
9,21,20,51,647
14,24,12,1,247
5,26,15,7,813
3,18,18,31,836
4,22,10,2,809
8,18,13,10,629
4,23,18,3,294
12,25,9,46,841
6,18,3,13,821
13,24,15,12,48
17,24,13,20,70
5,24,12,18,780
5,26,13,11,656
12,19,17,36,399
5,23,7,45,275
13,20,17,57,939
17,20,15,17,353
9,26,2,2,394
9,20,18,23,581
5,23,4,30,191
5,26,13,44,348
5,19,13,16,755
18,18,17,48,940
20,22,12,32,637
6,18,14,24,754
16,24,16,24,67
9,26,13,8,82
3,22,14,8,10
7,19,7,16,343
13,18,3,22,558
2,23,15,38,555
5,25,4,39,857
20,24,19,3,866
13,20,13,31,376
17,18,16,19,104
16,19,11,38,579
3,22,18,23,387
20,20,14,55,372
3,20,11,15,606
16,19,2,44,532
3,23,8,34,740
7,22,19,35,770
5,21,2,45,565
18,24,10,16,307
2,20,10,56,647
15,21,5,48,866
17,19,19,42,139
6,22,14,14,868
6,20,14,55,354
13,23,12,24,888
14,23,14,47,264
10,20,18,35,888
4,19,5,11,573
6,21,18,30,774
15,23,12,30,730
15,23,7,37,95
1,23,20,20,384
14,26,12,28,782
17,20,20,53,460
4,26,10,12,136
16,26,7,26,436
17,20,9,34,60
16,18,8,3,71
18,25,17,57,822
20,23,20,7,748
15,26,10,4,358
15,19,7,55,158
9,24,4,3,701
18,18,8,21,975
20,19,5,49,138
1,25,19,52,295
2,26,6,52,285
10,21,7,20,660
9,26,4,9,935
12,26,4,51,549
9,20,16,39,487
11,21,20,8,252
13,22,2,57,702
15,22,13,32,605
8,18,3,34,345
17,25,5,45,744
1,23,8,48,11
11,19,4,34,852
4,18,6,59,102
17,22,17,24,386
8,21,6,3,358
8,23,3,1,844
3,24,7,44,876
16,19,8,12,553
7,20,13,58,551
5,19,12,26,102
12,20,1,60,553
1,20,14,12,298
17,18,17,43,590
15,26,9,29,812
11,23,16,38,19
13,25,4,38,711
2,19,18,18,623
9,22,6,47,815
9,22,16,23,436
15,25,13,58,686
5,20,14,35,352
16,22,16,45,831
17,20,10,6,20
2,20,3,39,643
10,23,2,46,207
4,19,19,51,33
10,23,17,47,382
7,20,1,16,314
18,21,11,50,329
5,21,3,30,242
20,21,6,20,70
2,25,16,39,138
13,19,14,48,529
1,19,14,11,924
14,19,3,48,695
7,18,5,47,272
1,18,17,23,785
14,18,8,1,483
18,19,16,25,459
6,22,4,34,963
12,18,10,16,988
17,24,19,24,716
16,20,10,2,813
9,23,17,35,692
3,23,16,54,953
9,20,1,60,400
12,19,15,50,716
8,24,10,7,193
20,22,16,19,593
15,21,18,10,622
3,23,9,58,76
1,23,17,6,918
8,25,10,57,602
6,24,9,12,247
14,25,2,27,961
15,19,7,32,333
16,21,7,8,158
18,23,7,54,42
3,21,16,34,224
14,19,6,56,75
6,25,13,42,205
3,23,4,1,694
8,26,1,39,109
7,24,17,4,448
12,23,9,19,209
11,23,15,36,422
15,23,13,2,101
3,18,20,7,190
12,21,16,2,607
19,26,4,3,169
10,25,3,29,69
11,23,12,12,605
4,26,16,48,593
16,26,10,16,438
6,18,8,25,47
5,20,6,20,91
17,24,2,30,72
2,23,7,54,663
1,22,6,1,646
1,24,10,25,459
6,25,14,10,105
1,23,8,18,163
15,26,3,21,844
14,26,13,41,100
16,22,7,18,699
18,24,8,14,621
1,22,11,46,420
14,25,7,32,63
7,24,19,56,331
16,18,17,23,413
17,23,15,49,296
3,19,19,35,748
10,25,1,53,406
1,23,19,15,646
17,18,11,14,818
19,20,7,24,698
3,25,9,10,512
13,26,15,17,913
16,19,13,5,389
11,20,4,12,267
19,25,16,15,906
10,21,12,24,624
9,25,3,47,487
14,26,8,7,800
16,25,17,55,134
1,24,20,46,414
10,18,19,28,34
17,23,5,30,105
7,19,4,17,512
8,25,11,21,603
20,26,12,23,938
11,23,19,46,152
5,18,8,41,420
6,26,13,37,633
14,24,15,9,29
9,21,2,45,691
10,18,20,4,203
8,23,18,26,300
20,22,9,56,824
10,24,12,13,272
2,24,11,29,773
11,20,5,28,615
16,26,5,21,739
4,21,16,41,890
17,26,13,25,19
12,25,10,47,9
5,24,17,53,561
1,20,17,40,893
9,24,20,38,988
18,23,1,4,938
12,26,7,58,811
10,22,8,14,454
15,19,1,28,299
11,24,11,39,86
10,26,4,16,108
5,21,15,42,261
5,19,12,44,952
16,24,2,60,781
19,26,10,50,1000
15,20,2,2,858
13,24,1,40,86
13,24,12,58,6
20,18,9,33,497
14,26,12,5,657
19,21,13,24,819
7,24,17,3,897
5,23,8,21,386
12,23,7,33,279
7,24,20,24,43
18,26,19,52,569
10,18,12,34,369
6,23,18,17,150
20,24,6,26,365
6,25,8,6,720
13,21,6,53,680
15,23,14,33,111
17,19,20,5,57
3,18,2,34,117
7,24,10,42,645
18,24,12,26,652
14,23,5,41,505
19,20,16,9,237
6,25,14,8,510
7,26,18,19,163
10,23,5,52,838
15,25,15,25,413
7,23,3,1,770
20,19,15,21,3
17,19,7,28,142
9,18,11,5,579
13,21,16,33,2
6,24,20,13,710
17,26,5,36,562
8,24,20,49,202
2,19,3,54,769
2,26,7,44,904
12,21,5,49,531
19,19,18,50,451
7,21,1,34,795
1,25,20,44,433
10,24,4,8,452
19,25,10,7,973
8,18,15,23,906
15,20,12,40,899
8,18,17,30,148
5,20,18,55,315
3,19,8,1,404
11,26,13,10,377
20,18,6,10,587
13,20,13,36,3
10,25,20,21,922
3,20,20,28,929
7,23,2,29,333
14,20,10,21,824
9,22,6,29,723
1,25,16,5,243
14,22,11,42,268
16,24,9,6,24
4,25,4,49,233
