wage,costliving,gender,age,branch,userexperience,city,competence,merite
8692,2088,1,20,1,40,6,4,3
9237,1318,2,17,2,21,6,1,3
5449,1311,1,17,2,12,6,4,3
9096,1256,1,20,2,61,5,3,3
13463,1311,2,18,1,36,5,1,2
11883,1992,2,19,1,67,4,1,4
10014,1072,1,20,2,47,4,3,1
10929,756,1,21,2,22,6,2,1
8979,935,2,21,1,72,3,1,1
13566,949,2,18,1,26,2,1,3
8824,1746,2,19,2,12,5,4,2
11908,1189,1,18,1,97,5,1,1
4329,613,1,18,1,67,4,1,4
12844,994,2,20,1,44,5,2,2
9642,1446,1,18,2,19,5,2,1
12268,1702,1,18,2,66,5,2,1
7505,1684,2,20,1,57,3,2,1
7416,1173,2,17,1,24,5,1,2
5957,2073,2,19,2,2,1,4,3
4339,1421,2,21,1,6,2,2,4
10053,2015,1,17,1,54,2,1,4
13447,1655,2,20,2,39,4,4,4
13643,707,2,20,1,50,2,1,3
4512,1417,2,19,1,23,2,3,1
10972,1721,2,18,1,68,3,1,1
8342,1650,2,20,2,62,3,1,1
13859,1022,2,19,1,22,2,1,1
5875,1198,1,17,1,64,1,1,1
11463,2079,1,20,1,51,4,4,3
14878,1330,2,18,1,5,3,1,2
5951,1206,2,19,2,13,5,4,2
4692,925,2,17,2,63,1,1,1
5195,1551,1,18,1,57,2,2,3
14864,901,2,19,2,82,5,2,3
14061,1219,2,18,1,59,1,1,1
6942,766,1,17,2,9,2,2,4
12751,1302,1,17,2,91,2,3,3
12352,2026,1,17,2,11,1,4,3
5118,993,1,18,1,30,1,3,4
13534,1698,2,19,1,1,5,2,4
7297,682,1,18,2,2,5,1,1
4669,1199,2,21,1,49,5,1,2
13803,1860,1,21,2,49,1,4,3
14711,1611,1,20,1,3,2,4,4
9121,1284,2,17,1,79,2,2,4
9221,1406,2,19,2,68,2,2,2
13308,1086,1,17,2,30,3,2,2
14559,1165,2,20,2,68,4,1,1
7020,1379,2,18,1,70,1,3,4
7060,1807,2,18,1,41,4,4,3
4757,813,2,17,1,76,6,1,2
7774,1077,2,21,2,85,4,1,3
14588,1474,2,19,2,37,2,4,3
4230,1179,2,19,2,69,3,3,3
8704,1527,1,18,1,89,4,1,4
6445,1896,2,17,1,48,6,3,2
4807,1650,2,18,1,91,6,3,1
7842,901,2,17,2,14,2,4,2
5200,1788,1,21,2,64,2,1,2
10369,1319,1,18,1,64,1,4,3
12113,1578,1,20,1,56,4,4,3
7193,788,1,19,1,83,4,1,1
13952,1334,1,17,1,85,5,3,4
7965,1275,2,20,1,3,1,2,2
8827,2023,2,21,1,43,1,1,4
10024,1195,2,19,2,71,5,3,3
11268,1819,2,19,1,76,6,2,2
10578,1876,1,19,1,85,4,1,3
6100,847,1,18,1,73,5,3,4
9792,1272,2,20,2,17,5,4,2
8888,2005,2,17,2,85,1,1,3
5342,1287,2,18,2,22,1,2,4
5610,1504,1,19,2,28,6,3,3
4983,1556,2,18,1,99,5,3,3
14087,1000,1,17,1,51,4,3,1
9873,2019,1,18,1,52,2,1,3
13539,1210,2,19,1,36,6,2,1
5849,1814,2,19,2,40,3,3,1
9511,736,2,21,1,5,4,2,1
11435,1729,1,21,2,68,6,2,1
7198,1767,2,20,2,56,2,3,4
10020,1306,2,19,1,1,4,2,3
10639,860,1,21,2,55,6,3,2
4669,1808,2,21,1,87,1,3,4
7059,993,2,18,2,6,2,4,2
14691,1446,1,20,1,2,1,2,3
7310,954,1,19,2,72,4,3,4
13247,1373,1,20,2,62,6,4,4
13612,1583,1,21,2,94,4,3,1
11838,1110,2,21,1,83,6,3,2
9317,2022,2,20,1,94,4,1,3
13183,1638,1,21,1,8,3,4,3
14092,1364,1,19,1,68,4,3,1
8014,2000,1,17,2,60,2,4,4
6256,1897,1,19,1,76,2,4,2
9413,1457,1,17,2,2,1,1,1
7350,1785,1,20,2,7,6,1,3
9973,1973,1,18,1,33,3,3,3
5924,744,1,19,2,18,2,2,4
10284,1807,1,19,2,49,2,2,3
6702,1447,1,17,1,54,6,4,2
10477,1123,1,20,1,54,6,3,1
7517,1770,2,17,2,89,2,2,1
8216,1875,1,18,2,44,2,3,3
4118,1036,1,20,2,74,5,3,3
13127,1940,1,18,2,56,1,1,1
14378,775,2,21,2,48,4,4,1
10420,1568,2,21,2,93,3,3,4
12410,1676,1,21,2,52,1,1,4
10492,956,2,18,2,25,2,3,3
7529,1214,2,19,2,9,1,3,3
13071,1016,2,17,1,40,1,1,2
5787,1139,1,18,1,30,6,3,3
12452,1379,1,17,2,76,4,2,3
4981,1087,1,17,2,19,4,1,3
6192,1803,1,17,1,26,1,1,1
11847,1629,1,19,1,36,5,1,4
13878,727,1,20,1,41,3,4,4
14054,1080,1,17,2,7,4,4,3
14654,1767,1,17,2,57,5,3,3
9900,1516,1,19,2,19,1,4,1
10856,727,2,19,1,10,6,4,2
10657,1710,2,21,2,88,2,1,2
6750,1497,2,20,2,73,4,4,4
13252,654,1,21,2,32,4,1,3
8614,1544,1,18,2,19,4,1,3
11042,1862,2,21,2,67,6,4,2
8818,1162,2,21,2,97,3,2,1
9761,1544,2,20,1,57,5,2,4
12034,1699,1,18,1,7,3,4,4
10435,1107,1,18,1,4,5,3,2
11219,2016,1,17,2,77,3,2,2
13592,1019,2,20,1,70,3,1,4
9994,1756,1,19,1,42,5,4,4
13449,1645,2,21,2,45,3,1,3
9439,1434,1,20,2,5,2,1,3
7778,1145,1,19,1,14,1,4,3
5282,687,1,17,2,43,3,4,1
13709,1851,2,19,1,54,5,3,4
5644,917,1,20,1,29,4,3,3
13330,1304,1,18,2,76,4,3,1
11014,1419,1,19,2,29,3,1,3
6003,1283,1,18,2,79,5,3,2
10529,1908,1,20,1,40,6,2,2
11920,1169,2,17,2,3,5,4,3
5693,1975,2,19,2,65,2,3,1
4046,1020,1,17,1,18,6,3,2
11415,1374,1,17,1,27,4,3,2
14547,1476,2,20,2,74,4,4,2
9508,1664,1,20,1,21,2,1,1
9120,1095,1,20,2,21,4,4,2
9420,2039,2,21,2,32,6,2,2
6243,672,2,18,1,65,5,3,4
14090,1235,1,18,1,76,4,4,4
8454,1918,2,21,1,33,1,4,2
10249,1723,1,21,1,41,3,1,4
7274,1187,2,18,1,16,2,1,4
14126,1177,1,17,2,89,1,3,1
7371,1800,1,21,1,5,4,2,2
14608,816,1,18,1,20,6,3,2
4974,1211,2,21,1,100,3,4,2
13214,1917,1,18,2,86,1,1,1
10238,1970,2,19,1,21,4,4,4
6602,1555,1,19,2,66,2,1,1
7261,1268,1,20,2,66,3,4,4
9474,1565,1,17,1,13,3,1,1
4679,1396,1,18,2,99,2,3,2
10869,1699,2,21,2,4,3,4,3
11663,2061,1,19,2,49,4,4,1
7079,1725,1,20,1,19,1,3,1
10529,1338,2,21,1,87,6,3,3
13495,1963,2,17,2,28,4,2,3
9153,992,1,21,1,60,4,4,3
7738,600,2,17,1,19,1,4,3
8661,1246,1,19,2,82,3,1,3
7366,1154,2,18,1,50,6,4,3
11929,1635,2,18,2,50,1,2,4
6884,1964,1,21,2,45,6,1,4
10560,853,1,18,2,67,1,2,3
7365,1139,2,18,1,93,4,2,4
14101,1428,2,19,1,88,4,3,4
9512,824,1,18,2,16,5,4,3
14767,1557,1,17,2,66,5,3,4
13838,661,1,20,1,1,1,4,2
11125,1334,2,19,2,31,5,4,3
4288,2054,2,17,1,49,6,3,1
11616,1643,2,21,1,68,5,4,2
4144,1024,2,20,1,75,1,3,3
14753,1463,1,20,1,86,2,1,3
8141,2063,2,20,1,100,6,3,1
7295,910,2,20,2,39,3,2,1
6113,1255,1,19,1,67,3,3,4
5986,777,2,21,1,13,4,2,2
11961,1804,2,20,1,37,4,3,4
5438,2015,2,17,2,34,2,4,1
10288,1360,2,19,1,55,6,2,1
9439,703,2,20,2,17,2,1,2
4237,756,1,18,1,81,2,4,4
5485,1527,1,21,2,38,6,1,1
12077,1691,2,18,2,3,3,3,4
12696,679,2,21,1,91,4,4,3
8354,1734,2,20,1,82,2,1,1
11498,1350,2,20,2,5,3,2,2
12197,630,1,19,1,18,6,1,2
10541,1634,2,18,2,29,1,4,1
8878,1694,1,20,2,38,2,3,2
13498,1497,1,18,1,94,3,3,3
11770,785,1,21,1,75,3,1,4
8109,687,2,21,2,43,2,2,4
14760,1085,2,20,1,98,3,3,1
10547,988,1,21,1,41,5,3,1
12534,605,1,17,2,4,6,4,4
14858,1084,1,17,1,11,4,3,4
4162,1340,2,17,1,63,2,2,3
11084,1438,1,20,1,40,2,3,1
10609,884,2,17,2,89,5,3,2
10263,1179,2,17,2,30,1,1,3
10513,1685,1,20,1,14,4,2,1
14348,661,1,17,1,54,3,2,1
8135,875,1,21,1,49,1,1,1
5613,981,2,20,1,3,1,4,1
6835,994,1,19,2,74,3,4,4
14081,1661,2,21,2,83,6,4,2
4902,615,2,17,1,8,5,1,1
12443,1590,2,17,2,94,5,1,2
10501,2007,1,21,1,44,6,4,4
6914,1671,1,21,1,64,2,1,3
9275,1108,1,20,1,58,3,1,3
13662,897,2,18,2,62,3,4,1
9634,1769,1,19,2,90,3,1,4
10634,671,1,21,1,37,6,4,4
12288,845,2,18,1,91,6,1,2
7062,606,1,19,1,92,5,1,2
11176,1288,1,20,2,18,6,3,1
7434,1371,2,19,1,64,5,2,4
6349,715,2,20,2,89,6,3,2
5856,2018,2,20,1,64,5,1,4
9413,1162,1,17,1,1,5,2,4
6759,2052,2,19,2,51,1,2,3
5464,915,2,18,1,78,4,1,2
11974,1120,1,17,2,88,4,1,3
9791,697,2,21,2,48,4,2,3
13139,1018,1,21,1,71,6,2,1
12583,1133,2,21,1,87,3,4,4
10321,1685,1,21,2,78,6,1,2
14073,1032,1,21,1,70,5,3,4
10364,1372,1,21,2,41,5,3,3
12771,753,1,18,1,91,4,3,1
11149,1606,1,18,1,85,4,4,2
5420,692,1,19,2,96,3,1,1
13184,1369,1,17,1,43,6,3,1
11907,624,1,21,1,74,3,2,4
13564,1534,1,19,2,99,5,4,1
10207,1828,2,20,2,61,6,3,4
6199,645,2,19,2,62,6,3,2
12217,1296,2,19,1,72,6,2,3
5818,1313,1,17,1,65,6,2,4
8787,1278,1,18,2,17,6,4,4
14192,783,1,18,2,27,4,1,1
14153,1381,2,21,1,78,1,3,1
14417,776,2,17,1,10,4,3,2
12347,1167,1,20,2,2,2,2,1
13639,1359,2,21,1,44,4,3,2
9985,788,2,21,1,100,3,2,2
8623,1122,1,21,2,92,1,4,4
14812,1185,2,19,1,91,5,4,1
8951,1529,2,17,2,84,2,3,2
6925,808,2,20,2,55,4,2,4
4998,1696,1,17,1,1,2,1,3
7303,863,1,20,2,84,4,4,1
13232,1798,1,20,2,41,4,1,1
12958,1120,2,21,2,41,4,3,4
9047,1478,2,19,1,2,6,3,4
8726,1596,1,20,1,20,4,1,3
10217,1916,1,19,2,77,2,3,3
14838,1124,1,17,1,79,3,3,3
5326,770,2,19,1,19,4,2,1
8919,1204,1,17,1,15,6,2,4
13636,1672,2,18,2,1,6,1,1
14879,1871,1,19,1,79,1,3,3
14584,1698,1,17,2,99,1,2,2
10487,1008,1,18,1,7,1,3,4
4969,661,1,17,1,6,5,2,4
12043,1526,1,18,1,93,2,1,1
12670,659,2,20,2,28,3,2,4
13048,1339,2,20,2,25,3,4,4
4760,1084,2,17,2,69,5,1,1
10603,957,1,19,1,63,1,3,1
13751,1401,2,21,2,84,4,2,1
6158,1454,1,21,1,60,5,3,2
9966,1773,1,20,2,14,3,4,4
8781,1056,2,19,2,69,6,2,3
4877,1207,1,19,1,20,5,2,1
10569,1461,1,17,1,88,4,4,2
11679,702,1,18,2,48,5,1,4
9138,1824,2,21,2,12,2,2,4
14910,1164,2,19,2,80,4,4,2
14156,1515,2,18,2,60,2,4,4
12304,836,2,17,2,26,6,1,3
6321,1612,1,20,1,72,1,1,4
13224,660,2,18,2,49,5,2,4
8736,1448,2,20,2,90,4,3,3
10468,1183,2,18,2,17,1,3,3
5472,683,2,19,1,77,4,1,4
6361,873,1,18,2,34,5,3,1
10934,1649,1,21,1,31,5,3,4
10978,934,1,21,2,80,4,2,1
6586,839,1,18,1,83,5,2,1
4591,1179,2,18,1,88,2,2,4
12302,1123,2,19,1,47,3,1,2
5501,860,2,19,1,8,6,2,1
12248,808,1,18,2,62,5,3,4
11383,875,1,21,1,35,1,2,4
8278,777,1,19,2,54,6,4,3
8367,1863,1,17,1,94,6,3,3
12616,630,1,17,2,59,4,4,3
10362,1704,1,21,1,41,3,4,4
14717,917,1,18,2,47,5,2,2
7707,1500,2,19,1,41,6,3,1
5956,1873,2,18,1,19,1,4,2
4876,982,2,20,1,79,5,1,2
8438,1255,2,17,2,40,5,4,2
11334,1255,1,19,1,30,5,4,4
13862,1335,2,19,2,91,2,1,3
14133,794,2,20,2,61,6,4,4
12879,1223,2,20,1,5,1,1,3
9795,600,2,20,1,1,3,3,3
4011,1465,1,19,2,92,3,4,2
5947,941,1,17,1,92,5,1,4
6642,1612,1,19,1,42,4,2,2
7693,918,2,21,2,6,2,1,3
4414,1618,1,19,1,91,2,3,4
8885,1816,2,21,1,81,1,2,3
7320,1023,2,18,1,86,6,4,3
10020,1707,2,18,2,49,5,3,3
5998,785,1,21,2,83,2,3,1
9090,1264,1,17,1,47,6,1,2
9772,882,1,21,1,31,3,3,4
14573,1559,2,18,1,56,6,1,1
5323,1345,2,17,1,14,4,2,1
6893,1651,2,19,1,38,1,4,1
14336,1064,2,18,1,47,2,3,1
14399,1135,2,21,2,100,4,3,2
10929,1561,2,21,2,30,2,1,4
11892,750,1,18,2,3,2,4,2
14429,2016,2,18,1,4,4,3,4
12776,988,2,20,2,70,4,4,4
6368,807,1,20,2,82,2,2,4
8279,678,1,19,1,32,6,1,4
13978,1310,1,17,1,16,5,1,4
4864,717,1,21,2,14,6,3,4
9907,1210,1,17,1,63,5,1,2
9768,1746,2,18,1,93,2,4,4
8210,1324,2,21,2,26,1,2,4
7046,757,1,18,1,20,6,2,1
7498,721,2,19,1,93,2,1,3
11992,642,2,20,2,39,1,3,1
9745,1010,2,18,2,32,1,2,4
4182,1816,1,19,1,67,3,4,2
14614,1859,1,21,1,58,1,1,3
11496,773,2,20,2,75,6,1,4
10436,2023,1,20,2,55,6,1,2
10265,852,1,21,2,51,6,4,2
8184,885,1,19,1,11,4,4,1
8645,900,2,20,1,62,4,1,2
13592,706,1,21,1,5,3,4,3
5685,1720,2,17,1,83,4,4,1
6594,1411,1,20,1,35,6,1,1
13329,773,1,18,1,98,2,1,1
5354,977,2,18,1,42,2,3,4
6958,1895,1,17,2,67,6,4,4
11022,1192,1,19,1,58,4,3,1
11776,1293,2,20,1,73,2,1,1
13760,705,1,21,1,18,2,3,4
8750,1550,1,17,1,40,2,2,2
11810,1094,1,17,1,96,5,4,2
4152,1804,1,18,2,48,5,4,1
12036,1403,1,20,2,67,5,3,1
9608,1103,1,20,2,23,4,1,3
6465,877,1,20,1,97,1,1,4
7122,2074,1,19,1,100,5,3,1
10600,1130,2,19,1,19,2,4,3
12830,1116,2,19,2,59,1,2,3
10185,1108,2,20,2,58,3,3,4
6765,917,2,19,1,41,2,1,3
8147,1377,2,19,1,28,4,4,2
4266,1046,2,20,1,59,6,4,1
9532,1868,2,19,2,16,1,3,3
6283,905,1,19,1,69,6,3,1
14157,980,2,21,1,59,6,1,4
10370,1697,1,18,1,22,5,1,1
14143,663,2,18,2,30,1,2,3
14787,621,1,20,1,29,1,2,1
6150,771,2,17,2,37,6,3,3
5288,1816,1,21,1,76,6,1,3
6861,1515,2,19,2,60,5,2,4
8795,1838,2,18,1,64,3,2,4
8570,1297,2,17,1,19,6,4,2
4889,1027,2,17,2,89,2,1,3
9863,730,2,21,2,24,1,3,3
10142,1299,1,19,2,19,1,3,2
4826,1628,2,19,2,15,2,2,1
12939,1473,2,21,1,45,4,2,3
7763,1582,1,21,2,74,1,2,2
11635,2090,2,19,1,75,4,3,1
13426,1692,2,17,2,54,5,4,1
8337,866,1,21,1,43,3,3,3
12298,1808,2,17,2,24,3,3,3
8521,712,1,17,2,10,3,4,2
14770,1182,1,21,2,59,6,2,1
6186,907,2,19,2,5,5,2,3
12430,1847,1,20,1,28,3,1,4
9038,1466,1,21,1,55,2,3,4
13461,1210,2,17,1,34,6,1,1
6411,1200,2,18,2,25,4,2,3
11189,1174,1,17,1,97,4,1,3
6995,1072,1,21,2,72,1,4,3
12526,1089,1,20,2,96,6,1,2
12121,1108,2,19,2,63,1,4,1
12304,1193,1,19,2,27,5,4,3
4517,1207,2,20,2,84,1,1,4
13064,1395,2,19,1,85,1,2,2
8826,1151,2,19,2,27,4,3,3
11342,1279,1,18,1,72,2,4,1
11291,2028,1,17,2,75,4,2,2
12011,1776,1,20,2,33,5,4,2
11339,2050,2,20,2,90,1,1,3
9530,1580,2,20,1,44,2,4,2
7773,1543,1,21,2,27,5,1,1
10400,1405,2,18,1,57,4,2,4
5735,1591,1,21,1,70,1,4,3
11898,831,2,17,1,88,2,3,3
6413,1308,2,18,1,19,5,4,1
7600,1933,2,21,1,69,2,1,1
7063,1904,1,18,1,60,4,1,2
8516,704,2,20,2,33,1,4,3
10359,762,2,21,2,2,4,3,2
7667,1826,2,17,1,54,4,2,2
5294,2033,2,20,2,57,1,1,4
11090,1693,2,21,2,13,2,3,3
10057,1023,1,17,1,24,3,3,1
14715,703,1,20,2,38,6,4,1
13452,776,1,19,2,72,6,4,4
7495,882,2,19,2,87,3,2,1
13709,1729,1,19,2,86,1,1,2
5552,1545,2,21,1,44,5,4,1
11322,914,2,17,2,59,3,4,3
13643,996,1,20,1,89,5,2,1
8617,1760,1,18,1,68,3,3,1
5939,1675,2,18,2,54,1,3,1
9341,779,1,19,1,70,6,2,2
9428,1179,1,20,2,48,5,3,3
7436,1215,1,19,1,90,6,3,1
11001,1285,2,19,1,30,1,3,2
11008,1221,1,19,2,65,2,4,4
7116,2048,1,20,1,25,6,1,3
14664,1615,1,18,1,23,1,4,2
12700,1877,2,19,1,18,2,1,2
6333,716,1,18,1,74,4,3,4
8588,1395,1,18,2,64,1,1,2
12608,2082,1,21,2,92,4,1,1
7603,1936,2,20,1,27,2,1,1
5823,953,1,17,2,36,4,4,4
7747,1195,1,20,1,87,4,2,1
13456,1962,2,19,2,95,3,3,3
5161,2025,2,17,2,14,1,2,3
6343,757,2,18,1,53,6,4,3
5286,613,2,19,2,34,2,2,2
5597,2094,1,17,2,25,4,3,1
7794,881,1,17,1,51,6,1,1
8551,1501,2,21,1,93,3,3,1
6151,897,1,21,2,11,4,4,1
7234,1570,2,20,1,43,1,2,3
6407,602,2,20,1,56,4,1,2
10351,688,2,20,1,67,5,1,1
13496,1970,1,20,2,25,2,3,4
7707,1405,2,21,2,31,2,4,1
8576,988,2,18,1,42,3,3,4
14910,1615,2,19,1,64,4,4,1
11059,634,1,19,2,56,1,2,3
10965,794,2,21,2,70,4,1,2
13883,1237,1,17,1,88,3,3,3
9902,1862,1,18,1,25,6,4,4
13668,1633,2,19,2,32,3,4,1
9805,1102,2,17,1,93,5,2,3
4675,903,1,21,2,84,5,2,2
5331,1199,2,18,1,24,3,3,4
11710,1364,2,19,2,63,3,1,4
9317,2075,2,20,1,72,6,4,3
10747,2081,2,17,1,47,4,1,1
11239,944,1,19,1,24,1,2,3
14787,1939,1,19,2,12,3,2,2
13762,1969,2,20,1,39,1,3,2
8802,1246,1,17,1,21,1,2,1
8250,807,2,21,1,29,2,3,4
11610,1023,2,21,1,97,4,3,4
6961,697,1,17,2,74,4,2,1
13268,1794,2,18,1,37,6,2,3
8374,923,1,17,1,89,5,1,3
11405,1887,1,18,1,3,6,1,4
9513,1315,1,20,2,67,2,4,3
10553,2040,1,19,1,60,1,3,1
11728,2079,2,19,2,3,4,4,3
13376,1326,2,19,2,85,5,1,1
13585,1205,1,17,2,57,4,4,4
7159,1831,1,18,2,12,1,1,4
6793,1096,2,18,2,43,1,3,4
11478,837,1,20,2,17,6,2,2
9785,1914,1,17,1,20,4,3,3
11652,1069,1,20,1,39,6,4,3
13453,1597,2,19,1,94,1,1,4
6383,831,1,18,2,3,1,2,2
7351,1030,1,20,2,19,3,4,4
9205,1606,2,21,1,89,4,2,3
13316,1119,2,21,2,75,4,2,2
4123,707,1,17,1,44,2,1,1
6989,1179,2,19,2,35,5,4,4
6405,818,2,20,2,18,1,2,3
10661,2046,1,17,2,19,4,4,1
11726,1721,2,17,2,58,3,3,4
13174,2099,1,20,1,35,4,4,1
13622,1997,1,21,2,3,5,2,1
11689,1280,2,20,1,65,2,2,2
5514,1725,2,17,1,55,6,1,3
4350,1882,2,20,2,85,5,2,4
11899,1819,1,17,1,25,5,2,4
5529,1305,1,17,1,64,6,4,3
8100,1033,2,18,2,74,5,4,4
8860,685,1,21,2,20,3,4,1
11655,1433,1,20,1,38,2,4,3
4024,1118,2,17,2,39,2,4,1
7183,888,1,21,1,10,1,1,2
8588,864,1,21,1,2,2,3,1
6000,1382,2,17,1,93,5,2,1
14004,1170,2,18,1,4,6,3,1
14168,852,2,19,1,10,3,3,4
4454,1834,2,20,2,22,1,4,4
8665,845,2,21,2,31,1,4,2
14933,891,2,19,2,66,6,3,3
14887,1002,1,18,2,58,6,3,1
10892,778,2,18,1,51,3,2,4
11056,1877,2,19,1,37,4,2,3
11658,1180,2,17,1,10,6,1,2
4270,1006,2,18,2,44,4,4,2
8979,1758,1,20,2,53,1,1,3
13659,918,1,20,2,70,2,2,4
14621,1477,1,18,1,94,6,1,1
14057,2069,2,19,1,96,4,4,2
11149,1047,1,17,1,9,6,4,3
11882,1664,1,19,2,76,1,3,3
9661,1074,2,18,1,11,6,1,2
8958,1129,1,19,1,43,5,2,3
13914,2084,1,20,2,49,2,4,1
5783,665,1,21,2,37,6,4,2
8361,1528,1,19,2,31,4,3,1
9201,1384,2,18,2,77,2,1,4
7221,2023,1,20,2,43,6,1,4
9447,619,1,21,2,76,4,4,4
13885,911,1,18,1,56,6,4,1
8345,846,1,18,1,3,6,1,1
6802,805,2,21,2,27,5,1,3
14175,1886,2,19,2,1,6,2,4
4054,1380,1,19,1,71,6,4,3
12101,2090,2,18,2,54,4,4,4
4299,1765,1,17,1,37,6,2,3
14845,1449,2,19,1,27,6,3,1
13867,1469,1,18,2,3,5,2,3
11962,754,1,20,2,67,4,1,1
8096,1252,1,19,2,93,1,2,4
6376,1955,1,20,2,86,1,2,4
4330,1128,1,19,1,56,5,2,3
9027,1145,1,17,1,27,6,1,1
11864,1127,1,19,2,21,3,2,1
11206,1715,1,17,1,7,1,2,3
13543,790,1,17,1,56,5,3,2
7482,916,1,19,1,79,1,4,2
14712,1938,1,17,1,75,2,4,2
7097,778,2,20,2,78,2,1,4
6374,1557,1,17,2,87,5,3,1
7374,1280,2,19,2,42,4,1,3
5696,1763,1,19,2,90,3,2,3
11039,1176,2,20,2,63,2,2,2
10460,1576,2,20,1,35,3,3,4
5632,956,2,20,1,45,1,3,2
8183,733,2,20,1,48,5,1,4
13597,1187,2,20,1,91,5,2,3
10950,1564,2,21,2,36,1,3,2
6556,1806,1,20,1,18,1,4,2
6588,1645,1,20,1,49,5,3,4
6505,1837,1,21,2,21,2,3,1
4909,1358,1,21,2,74,1,4,4
10572,2085,2,19,2,45,4,1,2
13226,661,2,19,1,3,5,3,1
6289,1654,2,17,1,4,3,2,1
12795,789,1,18,2,48,5,1,1
8611,1581,2,21,1,11,4,4,1
8282,1242,2,19,2,1,1,3,2
6305,1209,2,20,1,2,3,2,4
5702,1125,1,21,2,16,5,4,3
7397,1002,2,20,1,35,6,4,3
10748,1271,1,18,2,70,1,3,3
9092,686,1,20,1,27,4,2,2
9942,2059,2,18,1,35,2,3,2
5215,1912,1,18,1,24,1,4,3
7597,1510,1,19,1,9,4,2,4
9417,1772,2,17,2,49,1,4,2
4025,1129,1,18,2,47,1,2,2
14488,1808,1,18,2,99,2,3,1
11681,1525,2,20,2,39,4,2,2
8031,1115,1,18,2,31,6,1,1
6591,1774,2,21,1,88,3,2,4
8220,809,2,20,1,30,1,4,2
6120,951,1,21,1,97,3,3,3
4088,1763,1,17,1,56,5,1,3
10199,1913,2,20,2,54,1,2,3
10934,1502,2,20,1,6,1,2,3
4449,657,1,18,1,14,1,3,4
14063,1798,2,20,2,13,4,1,1
13902,1385,2,17,2,79,3,4,1
14156,1136,2,18,1,34,2,1,4
12135,1446,2,21,1,99,4,1,1
11867,1362,1,21,1,77,5,3,2
14769,1154,1,18,2,86,2,4,1
10721,1463,1,19,2,8,1,2,2
12728,1656,2,19,2,35,5,2,3
14076,1484,2,21,1,57,1,3,2
5459,610,1,17,2,81,5,4,1
9910,1363,2,18,1,69,5,1,3
4407,1289,2,21,2,4,3,4,4
6049,848,1,18,1,22,1,3,2
5889,1711,1,18,1,23,2,3,3
6610,1075,2,21,1,50,2,4,4
14678,1775,1,19,1,10,5,2,4
6641,1484,1,18,1,41,2,3,2
4847,1113,2,21,1,62,6,4,4
4881,1225,1,18,1,27,4,4,1
8700,841,2,19,2,60,1,3,2
5138,1420,1,20,2,48,6,1,3
14129,1618,2,17,2,65,3,4,4
8326,2059,2,18,1,12,2,2,2
6885,700,1,21,2,56,6,3,1
7037,1664,2,18,2,43,1,4,4
4833,1038,1,21,2,47,5,1,2
13850,1280,2,21,1,32,3,3,2
13758,1415,2,19,2,94,3,3,2
12656,609,1,18,2,72,3,3,3
5697,725,1,20,1,21,2,3,2
14219,660,2,20,1,4,1,2,3
5714,1065,1,18,1,2,6,4,3
7864,856,2,19,1,47,3,2,3
10941,1859,2,18,1,72,2,1,1
11914,661,1,21,1,62,6,1,4
11067,625,1,17,2,71,2,4,1
7459,1852,1,17,2,27,3,1,2
6802,713,2,17,1,53,5,4,3
11051,1782,2,20,1,51,2,1,1
11024,1416,1,20,1,96,1,1,1
11557,1114,2,17,1,6,2,1,3
13343,1892,1,17,1,12,4,3,1
8337,2075,1,17,2,25,2,3,4
12830,1540,2,19,2,86,6,1,1
5862,1534,1,17,1,73,5,1,1
4300,1110,2,19,1,23,1,1,1
14106,1411,2,20,1,20,3,1,1
6641,1780,1,17,2,8,4,3,1
11388,1813,2,21,1,42,5,4,2
8110,2096,2,18,2,51,4,4,1
10337,865,1,17,2,31,3,3,4
11785,1827,1,18,2,52,2,1,4
8495,1406,2,18,2,37,1,2,3
9984,1212,1,19,1,15,2,2,2
12624,697,1,19,1,17,2,3,4
11809,709,2,18,2,31,6,2,4
9075,1372,2,20,1,40,1,3,1
13073,1724,2,21,2,77,3,4,4
10182,849,2,19,2,79,3,2,3
10107,898,2,19,2,86,4,3,1
8598,1783,2,19,1,49,1,3,4
13563,1052,1,20,1,52,1,1,1
5117,1757,1,21,2,94,3,1,1
7088,656,1,19,1,37,2,1,3
4804,1206,2,18,2,7,3,4,1
13079,744,2,20,2,16,3,4,4
12091,1328,1,19,1,54,1,2,2
5165,1955,2,17,1,57,5,3,3
7153,667,1,18,2,65,3,3,3
14248,2060,1,19,2,91,1,4,2
5753,991,2,18,2,51,6,1,1
11764,705,1,17,1,60,4,2,3
12289,1717,1,18,1,36,1,2,1
5555,1337,2,21,2,36,4,4,4
7665,1856,1,21,1,74,5,3,1
12313,845,2,20,2,17,3,1,1
10304,1576,1,21,1,81,2,2,1
7383,1776,2,20,2,15,3,4,2
13729,837,1,21,2,24,4,4,3
8584,828,2,20,1,20,6,4,3
4651,813,2,19,2,78,5,3,2
13530,1161,1,21,1,74,1,4,3
10833,1500,2,19,1,19,4,1,3
6038,1010,2,17,2,20,4,2,2
7871,1120,1,17,2,69,6,4,2
5715,1570,1,21,2,83,2,1,2
4376,1920,1,17,1,24,2,3,1
9356,2039,2,18,2,16,4,2,1
6657,1711,1,18,1,94,4,3,4
11763,1511,1,17,2,64,1,4,2
13274,717,1,21,1,35,4,2,4
