wage,yearlywage,thirdyw,tuition,signup,scholarship30,scholarship50,scholarship70,afford1,afford2,reduction,grade,afford3,afford4
16771,924,152,30000,3000,21000,15000,9000,369,572,50,2,549,472
4238,901,839,30000,3000,21000,15000,9000,43,445,50,2,890,507
4120,453,803,30000,3000,21000,15000,9000,92,745,50,3,86,86
19150,98,233,30000,3000,21000,15000,9000,96,483,50,1,549,94
5187,849,505,30000,3000,21000,15000,9000,333,239,50,4,601,703
11288,699,788,30000,3000,21000,15000,9000,469,607,50,1,992,851
7750,58,365,30000,3000,21000,15000,9000,196,720,50,3,886,713
11548,295,484,30000,3000,21000,15000,9000,355,492,50,1,319,435
14250,800,94,30000,3000,21000,15000,9000,430,494,50,3,653,669
9516,448,320,30000,3000,21000,15000,9000,647,547,50,4,760,974
4922,326,656,30000,3000,21000,15000,9000,398,636,50,1,121,792
6158,567,840,30000,3000,21000,15000,9000,175,237,50,4,803,380
16868,811,720,30000,3000,21000,15000,9000,561,45,50,2,788,361
6084,810,985,30000,3000,21000,15000,9000,95,727,50,4,131,190
6810,402,366,30000,3000,21000,15000,9000,262,577,50,2,137,787
8541,287,237,30000,3000,21000,15000,9000,532,860,50,4,453,679
14981,584,109,30000,3000,21000,15000,9000,216,233,50,1,39,168
4737,600,327,30000,3000,21000,15000,9000,23,435,50,3,339,118
11273,42,722,30000,3000,21000,15000,9000,16,134,50,1,464,780
15759,706,756,30000,3000,21000,15000,9000,237,910,50,1,455,686
18261,250,985,30000,3000,21000,15000,9000,992,745,50,1,116,386
14490,163,831,30000,3000,21000,15000,9000,765,826,50,4,542,194
12060,8,119,30000,3000,21000,15000,9000,932,991,50,4,397,692
8364,311,194,30000,3000,21000,15000,9000,711,753,50,1,784,119
8310,808,789,30000,3000,21000,15000,9000,380,595,50,1,343,941
7406,731,376,30000,3000,21000,15000,9000,481,513,50,1,154,91
10665,490,681,30000,3000,21000,15000,9000,314,22,50,3,156,574
19407,270,56,30000,3000,21000,15000,9000,972,877,50,2,284,701
14325,799,487,30000,3000,21000,15000,9000,941,185,50,1,189,860
6957,92,707,30000,3000,21000,15000,9000,202,302,50,4,418,954
7634,478,461,30000,3000,21000,15000,9000,692,312,50,1,905,217
16905,351,84,30000,3000,21000,15000,9000,836,147,50,4,936,79
5917,51,726,30000,3000,21000,15000,9000,779,661,50,4,276,113
6263,904,672,30000,3000,21000,15000,9000,128,556,50,4,139,749
11366,599,170,30000,3000,21000,15000,9000,855,930,50,2,260,93
17722,763,352,30000,3000,21000,15000,9000,195,114,50,1,814,870
18060,125,710,30000,3000,21000,15000,9000,25,571,50,4,870,320
5024,323,88,30000,3000,21000,15000,9000,351,492,50,3,250,485
16168,911,668,30000,3000,21000,15000,9000,806,639,50,1,205,165
9799,140,315,30000,3000,21000,15000,9000,737,939,50,4,184,257
19671,546,718,30000,3000,21000,15000,9000,447,432,50,1,908,988
11003,786,604,30000,3000,21000,15000,9000,962,363,50,1,855,894
8834,410,111,30000,3000,21000,15000,9000,859,458,50,4,901,734
19465,645,81,30000,3000,21000,15000,9000,839,331,50,4,499,636
9401,497,317,30000,3000,21000,15000,9000,250,396,50,2,515,364
12218,219,216,30000,3000,21000,15000,9000,809,976,50,2,159,708
15836,406,707,30000,3000,21000,15000,9000,583,855,50,4,677,352
10883,378,476,30000,3000,21000,15000,9000,398,493,50,2,467,601
18169,507,543,30000,3000,21000,15000,9000,842,848,50,1,543,935
18342,382,613,30000,3000,21000,15000,9000,344,798,50,4,591,756
19186,604,2,30000,3000,21000,15000,9000,774,345,50,2,521,350
13745,449,145,30000,3000,21000,15000,9000,145,357,50,1,607,508
6182,810,743,30000,3000,21000,15000,9000,566,553,50,4,227,848
7158,988,825,30000,3000,21000,15000,9000,61,335,50,4,3,350
15380,286,378,30000,3000,21000,15000,9000,118,470,50,1,273,341
14608,75,375,30000,3000,21000,15000,9000,64,686,50,4,292,890
16237,681,440,30000,3000,21000,15000,9000,448,671,50,1,451,910
18062,278,594,30000,3000,21000,15000,9000,214,60,50,4,246,681
19261,664,123,30000,3000,21000,15000,9000,601,928,50,1,971,616
6563,145,509,30000,3000,21000,15000,9000,365,834,50,4,134,609
8241,681,215,30000,3000,21000,15000,9000,962,827,50,3,166,536
8257,554,140,30000,3000,21000,15000,9000,329,614,50,3,281,101
14723,104,709,30000,3000,21000,15000,9000,648,860,50,3,100,30
13137,317,607,30000,3000,21000,15000,9000,219,222,50,2,135,995
11757,742,502,30000,3000,21000,15000,9000,575,204,50,2,775,453
11592,721,507,30000,3000,21000,15000,9000,63,874,50,4,995,221
16708,485,175,30000,3000,21000,15000,9000,71,292,50,2,210,964
17181,795,500,30000,3000,21000,15000,9000,325,934,50,4,639,396
6879,73,906,30000,3000,21000,15000,9000,805,163,50,1,464,910
19020,691,305,30000,3000,21000,15000,9000,402,776,50,2,28,512
13808,802,281,30000,3000,21000,15000,9000,783,156,50,3,27,435
10855,839,354,30000,3000,21000,15000,9000,212,968,50,2,986,238
11663,165,323,30000,3000,21000,15000,9000,719,917,50,2,278,700
6834,252,269,30000,3000,21000,15000,9000,391,863,50,2,365,156
12388,570,389,30000,3000,21000,15000,9000,418,634,50,3,511,281
18427,506,426,30000,3000,21000,15000,9000,588,855,50,4,532,463
9218,615,381,30000,3000,21000,15000,9000,117,974,50,3,194,477
17975,601,93,30000,3000,21000,15000,9000,396,76,50,3,323,874
10607,60,61,30000,3000,21000,15000,9000,894,154,50,4,315,130
13127,897,956,30000,3000,21000,15000,9000,558,886,50,3,971,369
16787,658,164,30000,3000,21000,15000,9000,744,988,50,3,903,640
7316,703,599,30000,3000,21000,15000,9000,130,168,50,2,23,647
17762,90,306,30000,3000,21000,15000,9000,347,237,50,3,124,551
15161,114,330,30000,3000,21000,15000,9000,679,705,50,3,527,804
13414,492,890,30000,3000,21000,15000,9000,204,884,50,1,647,804
13781,688,848,30000,3000,21000,15000,9000,309,821,50,3,879,473
12673,718,861,30000,3000,21000,15000,9000,654,190,50,1,385,732
16697,22,63,30000,3000,21000,15000,9000,927,68,50,3,6,975
19703,889,687,30000,3000,21000,15000,9000,349,158,50,4,697,239
11200,475,1,30000,3000,21000,15000,9000,753,282,50,1,399,801
14171,707,595,30000,3000,21000,15000,9000,85,393,50,1,129,867
11099,841,895,30000,3000,21000,15000,9000,725,760,50,4,131,483
13674,124,809,30000,3000,21000,15000,9000,824,95,50,3,692,462
13366,407,588,30000,3000,21000,15000,9000,938,971,50,2,648,541
6645,177,354,30000,3000,21000,15000,9000,905,842,50,2,440,832
6562,499,118,30000,3000,21000,15000,9000,930,525,50,4,278,334
13113,349,833,30000,3000,21000,15000,9000,446,776,50,4,761,103
15364,380,167,30000,3000,21000,15000,9000,773,47,50,4,669,756
18982,274,220,30000,3000,21000,15000,9000,379,155,50,4,739,169
6674,794,624,30000,3000,21000,15000,9000,811,791,50,2,155,457
7982,51,988,30000,3000,21000,15000,9000,267,378,50,1,89,761
7612,432,279,30000,3000,21000,15000,9000,220,445,50,2,936,771
15259,923,673,30000,3000,21000,15000,9000,577,580,50,1,548,595
7280,934,292,30000,3000,21000,15000,9000,340,962,50,1,534,248
14176,145,495,30000,3000,21000,15000,9000,450,4,50,4,326,416
7156,125,449,30000,3000,21000,15000,9000,44,377,50,4,330,497
12680,594,760,30000,3000,21000,15000,9000,854,833,50,4,233,37
16039,500,659,30000,3000,21000,15000,9000,656,765,50,2,789,755
15304,445,847,30000,3000,21000,15000,9000,998,99,50,2,958,402
17050,37,276,30000,3000,21000,15000,9000,938,530,50,2,965,22
7088,750,309,30000,3000,21000,15000,9000,300,153,50,3,574,223
15141,257,212,30000,3000,21000,15000,9000,261,690,50,3,473,444
8101,1000,522,30000,3000,21000,15000,9000,249,518,50,4,245,80
17895,311,259,30000,3000,21000,15000,9000,963,490,50,1,80,378
7724,949,175,30000,3000,21000,15000,9000,332,832,50,4,777,767
6668,522,783,30000,3000,21000,15000,9000,708,720,50,1,857,377
5453,691,775,30000,3000,21000,15000,9000,240,9,50,2,95,203
7193,871,962,30000,3000,21000,15000,9000,293,920,50,2,778,306
11388,65,65,30000,3000,21000,15000,9000,564,921,50,2,239,208
8328,956,454,30000,3000,21000,15000,9000,89,436,50,3,567,465
11588,469,123,30000,3000,21000,15000,9000,705,655,50,2,374,694
19321,899,922,30000,3000,21000,15000,9000,120,29,50,4,379,934
12991,113,196,30000,3000,21000,15000,9000,494,467,50,1,875,281
15271,106,195,30000,3000,21000,15000,9000,80,518,50,4,671,626
16999,660,777,30000,3000,21000,15000,9000,12,165,50,2,392,160
11812,835,999,30000,3000,21000,15000,9000,702,918,50,1,363,827
7295,371,175,30000,3000,21000,15000,9000,628,986,50,1,136,326
12044,737,695,30000,3000,21000,15000,9000,299,627,50,2,331,750
7038,953,810,30000,3000,21000,15000,9000,463,727,50,4,577,747
11553,662,356,30000,3000,21000,15000,9000,761,674,50,4,771,265
17782,199,971,30000,3000,21000,15000,9000,887,293,50,1,998,369
12407,109,833,30000,3000,21000,15000,9000,81,708,50,3,492,830
19895,275,382,30000,3000,21000,15000,9000,432,775,50,3,269,539
4829,12,740,30000,3000,21000,15000,9000,171,576,50,3,558,428
17038,646,884,30000,3000,21000,15000,9000,996,683,50,4,880,876
4053,658,13,30000,3000,21000,15000,9000,569,819,50,1,820,726
13230,288,316,30000,3000,21000,15000,9000,752,209,50,4,126,793
17110,590,234,30000,3000,21000,15000,9000,504,708,50,2,405,593
17467,968,570,30000,3000,21000,15000,9000,164,697,50,1,490,188
4152,143,887,30000,3000,21000,15000,9000,108,366,50,3,896,33
8047,503,239,30000,3000,21000,15000,9000,11,396,50,4,455,33
6248,566,956,30000,3000,21000,15000,9000,740,615,50,3,495,157
16602,276,556,30000,3000,21000,15000,9000,190,430,50,1,63,502
16915,283,328,30000,3000,21000,15000,9000,858,525,50,4,750,494
7812,177,733,30000,3000,21000,15000,9000,981,481,50,4,563,751
5960,272,229,30000,3000,21000,15000,9000,132,683,50,1,773,498
19485,837,393,30000,3000,21000,15000,9000,384,620,50,4,839,776
19871,808,276,30000,3000,21000,15000,9000,190,9,50,3,916,131
6295,637,46,30000,3000,21000,15000,9000,620,310,50,1,738,423
14076,790,835,30000,3000,21000,15000,9000,8,505,50,2,677,951
15992,857,280,30000,3000,21000,15000,9000,284,649,50,1,526,678
18205,321,927,30000,3000,21000,15000,9000,997,642,50,2,420,528
17647,321,47,30000,3000,21000,15000,9000,41,11,50,1,248,573
12029,219,944,30000,3000,21000,15000,9000,111,491,50,2,468,512
8617,66,805,30000,3000,21000,15000,9000,533,119,50,2,900,403
15397,531,671,30000,3000,21000,15000,9000,959,999,50,2,936,564
17347,718,101,30000,3000,21000,15000,9000,637,726,50,4,55,631
12750,309,105,30000,3000,21000,15000,9000,191,148,50,2,653,978
12481,3,519,30000,3000,21000,15000,9000,585,359,50,4,913,124
4964,820,72,30000,3000,21000,15000,9000,384,391,50,2,859,647
19236,641,804,30000,3000,21000,15000,9000,65,14,50,1,157,934
18463,658,406,30000,3000,21000,15000,9000,765,911,50,2,996,170
11032,35,549,30000,3000,21000,15000,9000,32,332,50,4,434,485
10028,854,276,30000,3000,21000,15000,9000,268,717,50,4,191,714
12164,498,924,30000,3000,21000,15000,9000,622,190,50,1,906,592
12614,178,450,30000,3000,21000,15000,9000,432,287,50,2,147,342
12433,672,190,30000,3000,21000,15000,9000,575,156,50,1,463,878
19539,120,124,30000,3000,21000,15000,9000,731,754,50,3,333,23
7391,868,99,30000,3000,21000,15000,9000,379,248,50,3,17,360
10362,93,480,30000,3000,21000,15000,9000,271,868,50,1,997,613
13089,795,783,30000,3000,21000,15000,9000,273,852,50,2,730,855
18402,39,118,30000,3000,21000,15000,9000,161,235,50,4,138,276
19435,235,294,30000,3000,21000,15000,9000,102,541,50,3,751,284
13356,751,848,30000,3000,21000,15000,9000,207,765,50,2,163,729
4277,433,891,30000,3000,21000,15000,9000,379,626,50,1,319,594
19056,141,7,30000,3000,21000,15000,9000,402,940,50,1,764,301
19970,620,203,30000,3000,21000,15000,9000,201,534,50,3,90,588
19105,328,978,30000,3000,21000,15000,9000,516,264,50,3,778,89
10472,160,827,30000,3000,21000,15000,9000,660,118,50,3,62,233
16943,221,328,30000,3000,21000,15000,9000,878,709,50,1,566,273
6749,829,752,30000,3000,21000,15000,9000,21,759,50,2,918,246
15115,225,366,30000,3000,21000,15000,9000,941,768,50,3,859,242
8515,254,582,30000,3000,21000,15000,9000,267,521,50,3,260,777
12494,119,874,30000,3000,21000,15000,9000,198,676,50,4,431,191
10126,387,956,30000,3000,21000,15000,9000,958,633,50,1,736,989
14622,988,133,30000,3000,21000,15000,9000,223,101,50,4,339,639
15923,972,663,30000,3000,21000,15000,9000,621,627,50,4,411,679
4173,822,521,30000,3000,21000,15000,9000,981,195,50,3,608,946
11175,909,594,30000,3000,21000,15000,9000,866,655,50,1,407,42
10187,417,983,30000,3000,21000,15000,9000,431,484,50,4,157,875
13892,387,414,30000,3000,21000,15000,9000,596,204,50,1,262,375
6203,918,346,30000,3000,21000,15000,9000,126,539,50,3,827,824
19307,840,377,30000,3000,21000,15000,9000,466,982,50,4,720,787
17764,833,4,30000,3000,21000,15000,9000,354,38,50,2,737,683
14286,405,243,30000,3000,21000,15000,9000,947,333,50,3,183,970
18273,496,617,30000,3000,21000,15000,9000,291,781,50,1,428,480
15117,623,723,30000,3000,21000,15000,9000,211,605,50,3,255,556
16246,271,177,30000,3000,21000,15000,9000,793,944,50,1,57,623
16537,14,886,30000,3000,21000,15000,9000,416,490,50,1,78,85
6671,931,207,30000,3000,21000,15000,9000,985,125,50,3,17,869
13854,462,702,30000,3000,21000,15000,9000,213,677,50,2,255,432
4598,397,977,30000,3000,21000,15000,9000,136,549,50,2,935,131
12874,659,75,30000,3000,21000,15000,9000,483,795,50,3,37,799
5198,517,589,30000,3000,21000,15000,9000,994,544,50,3,675,757
4436,261,240,30000,3000,21000,15000,9000,671,369,50,2,491,696
11848,407,362,30000,3000,21000,15000,9000,553,122,50,3,18,531
16520,233,252,30000,3000,21000,15000,9000,110,64,50,2,907,59
10748,209,86,30000,3000,21000,15000,9000,280,850,50,4,343,858
4428,261,230,30000,3000,21000,15000,9000,238,682,50,3,798,641
10594,281,636,30000,3000,21000,15000,9000,100,917,50,2,659,70
14862,41,619,30000,3000,21000,15000,9000,797,544,50,4,169,954
18800,548,352,30000,3000,21000,15000,9000,105,682,50,3,410,964
16324,947,122,30000,3000,21000,15000,9000,693,191,50,1,79,961
16561,97,926,30000,3000,21000,15000,9000,838,884,50,4,691,209
4337,254,392,30000,3000,21000,15000,9000,361,109,50,3,806,522
13738,619,246,30000,3000,21000,15000,9000,202,959,50,2,903,890
12905,816,768,30000,3000,21000,15000,9000,156,252,50,3,690,727
8332,259,303,30000,3000,21000,15000,9000,950,732,50,2,91,283
9835,614,150,30000,3000,21000,15000,9000,895,159,50,3,302,368
11419,83,69,30000,3000,21000,15000,9000,385,641,50,3,856,562
5590,585,473,30000,3000,21000,15000,9000,408,349,50,1,491,488
7934,175,418,30000,3000,21000,15000,9000,438,991,50,2,30,570
17530,230,486,30000,3000,21000,15000,9000,716,193,50,2,418,642
5826,459,650,30000,3000,21000,15000,9000,769,682,50,3,236,565
10690,941,644,30000,3000,21000,15000,9000,602,569,50,3,758,890
7895,817,525,30000,3000,21000,15000,9000,77,678,50,2,670,11
13854,63,364,30000,3000,21000,15000,9000,782,32,50,4,894,105
16327,159,409,30000,3000,21000,15000,9000,200,256,50,1,994,197
7752,941,240,30000,3000,21000,15000,9000,276,720,50,4,826,969
19015,19,783,30000,3000,21000,15000,9000,61,358,50,2,349,293
16478,770,896,30000,3000,21000,15000,9000,708,704,50,1,211,869
16828,667,303,30000,3000,21000,15000,9000,85,384,50,1,494,7
10658,849,521,30000,3000,21000,15000,9000,983,856,50,2,132,425
17622,235,195,30000,3000,21000,15000,9000,733,57,50,3,116,808
13958,727,196,30000,3000,21000,15000,9000,30,587,50,3,69,898
17691,882,360,30000,3000,21000,15000,9000,343,42,50,3,93,918
12849,200,461,30000,3000,21000,15000,9000,693,485,50,1,284,786
5037,379,600,30000,3000,21000,15000,9000,182,757,50,2,913,344
10587,825,115,30000,3000,21000,15000,9000,823,527,50,1,644,108
15484,165,611,30000,3000,21000,15000,9000,645,189,50,4,999,471
18305,157,822,30000,3000,21000,15000,9000,641,102,50,4,682,316
14055,581,201,30000,3000,21000,15000,9000,483,156,50,1,229,239
6237,261,667,30000,3000,21000,15000,9000,549,81,50,3,134,615
18716,696,896,30000,3000,21000,15000,9000,980,102,50,4,324,834
11959,844,932,30000,3000,21000,15000,9000,886,320,50,4,619,140
13391,203,346,30000,3000,21000,15000,9000,438,150,50,3,892,367
12478,181,519,30000,3000,21000,15000,9000,195,819,50,4,205,135
14646,196,318,30000,3000,21000,15000,9000,995,957,50,2,813,538
5056,516,885,30000,3000,21000,15000,9000,274,934,50,4,788,277
6332,262,783,30000,3000,21000,15000,9000,458,926,50,4,45,58
13360,48,826,30000,3000,21000,15000,9000,270,672,50,4,493,530
19839,657,319,30000,3000,21000,15000,9000,760,253,50,1,196,190
12334,485,239,30000,3000,21000,15000,9000,226,532,50,2,184,736
14308,286,256,30000,3000,21000,15000,9000,66,64,50,1,111,662
17178,299,613,30000,3000,21000,15000,9000,540,20,50,3,706,107
13758,874,671,30000,3000,21000,15000,9000,857,971,50,4,232,327
14446,589,17,30000,3000,21000,15000,9000,279,269,50,4,149,823
15287,170,905,30000,3000,21000,15000,9000,53,925,50,3,1,334
17338,499,489,30000,3000,21000,15000,9000,217,928,50,4,160,384
7419,425,602,30000,3000,21000,15000,9000,404,830,50,2,272,969
12697,533,812,30000,3000,21000,15000,9000,653,957,50,3,824,665
14737,723,715,30000,3000,21000,15000,9000,694,757,50,3,821,576
15762,930,768,30000,3000,21000,15000,9000,113,189,50,4,288,735
4620,831,188,30000,3000,21000,15000,9000,49,827,50,3,242,816
15613,973,556,30000,3000,21000,15000,9000,616,523,50,2,357,564
11689,40,114,30000,3000,21000,15000,9000,798,260,50,2,387,663
10778,849,709,30000,3000,21000,15000,9000,437,23,50,1,779,933
11745,539,129,30000,3000,21000,15000,9000,178,348,50,3,549,710
14879,196,991,30000,3000,21000,15000,9000,85,719,50,2,532,217
18620,332,863,30000,3000,21000,15000,9000,463,321,50,4,744,774
7706,917,390,30000,3000,21000,15000,9000,323,428,50,4,61,709
16538,701,414,30000,3000,21000,15000,9000,297,549,50,4,407,894
4915,801,450,30000,3000,21000,15000,9000,332,402,50,4,427,725
4734,486,465,30000,3000,21000,15000,9000,718,585,50,1,800,713
9692,825,275,30000,3000,21000,15000,9000,9,282,50,3,618,8
4241,841,499,30000,3000,21000,15000,9000,179,404,50,3,335,135
16261,563,584,30000,3000,21000,15000,9000,968,722,50,1,637,977
17240,269,641,30000,3000,21000,15000,9000,231,813,50,1,120,557
17414,306,763,30000,3000,21000,15000,9000,760,68,50,4,914,184
5894,377,614,30000,3000,21000,15000,9000,623,890,50,4,139,475
13218,539,136,30000,3000,21000,15000,9000,969,439,50,1,571,243
10397,613,694,30000,3000,21000,15000,9000,32,536,50,3,868,754
4330,680,267,30000,3000,21000,15000,9000,317,131,50,1,703,773
10601,365,846,30000,3000,21000,15000,9000,6,143,50,2,320,111
19133,121,507,30000,3000,21000,15000,9000,527,426,50,2,304,503
5205,747,461,30000,3000,21000,15000,9000,165,156,50,2,784,18
10673,191,740,30000,3000,21000,15000,9000,628,956,50,2,853,743
7038,184,756,30000,3000,21000,15000,9000,231,865,50,1,560,193
19106,323,834,30000,3000,21000,15000,9000,5,530,50,3,453,16
6600,856,704,30000,3000,21000,15000,9000,928,360,50,3,532,298
6123,299,327,30000,3000,21000,15000,9000,105,274,50,3,114,460
15480,984,26,30000,3000,21000,15000,9000,359,28,50,4,1000,972
13556,618,816,30000,3000,21000,15000,9000,703,752,50,1,454,790
6582,103,966,30000,3000,21000,15000,9000,223,153,50,3,546,951
4436,344,395,30000,3000,21000,15000,9000,302,563,50,2,512,665
6229,718,989,30000,3000,21000,15000,9000,544,803,50,3,733,878
8013,178,86,30000,3000,21000,15000,9000,245,423,50,2,196,971
15564,835,666,30000,3000,21000,15000,9000,119,442,50,1,603,170
16159,635,683,30000,3000,21000,15000,9000,86,703,50,4,497,132
15241,369,174,30000,3000,21000,15000,9000,203,387,50,3,239,724
18663,403,489,30000,3000,21000,15000,9000,239,502,50,3,1000,877
15663,109,125,30000,3000,21000,15000,9000,930,778,50,4,887,586
5320,485,164,30000,3000,21000,15000,9000,608,816,50,1,626,219
15507,398,474,30000,3000,21000,15000,9000,104,723,50,1,135,380
6876,912,169,30000,3000,21000,15000,9000,439,208,50,4,280,658
