gender,age,city,institution,userexperience
9,26,19,2,677
3,19,6,8,110
19,21,10,39,185
13,26,5,40,323
1,21,2,26,367
5,20,19,48,914
8,22,9,59,46
16,22,17,23,861
6,18,16,48,966
9,20,14,21,60
19,22,6,13,77
14,22,7,28,670
13,20,10,34,772
8,25,5,35,394
17,18,15,1,624
2,24,20,15,62
14,20,13,59,697
19,23,7,56,198
20,23,10,22,43
13,20,19,21,702
16,26,4,35,989
5,26,20,2,200
9,18,4,9,228
6,20,16,52,843
8,21,9,18,100
2,18,6,43,30
10,22,1,59,767
5,19,4,37,815
18,21,4,10,130
8,18,8,13,248
5,18,10,3,182
17,19,9,24,498
17,18,18,1,909
6,23,19,23,534
12,20,16,19,489
20,23,4,50,500
14,18,5,37,595
13,18,9,52,41
12,18,18,8,379
6,23,8,35,606
12,26,16,9,66
12,24,5,54,669
9,20,10,30,354
15,25,6,40,340
4,23,15,50,222
1,25,19,53,580
19,22,20,20,24
6,25,5,5,601
6,18,18,8,50
16,25,4,59,405
18,26,3,4,581
3,23,12,57,590
12,25,20,54,55
8,20,20,25,199
10,24,20,32,397
3,24,13,51,462
14,20,7,49,406
13,19,14,45,581
12,23,3,43,943
17,20,1,28,184
13,22,15,41,141
9,20,5,58,642
16,24,3,13,118
7,20,18,9,104
20,24,16,2,819
1,22,5,45,275
17,22,6,17,929
3,21,10,20,58
13,19,3,15,900
5,19,19,58,410
19,26,15,60,935
16,19,17,12,367
9,20,9,54,975
18,25,2,47,164
12,19,13,7,709
2,22,11,33,260
12,25,6,1,747
18,20,10,51,122
12,20,4,19,841
13,18,19,18,758
10,25,5,59,700
19,24,10,31,929
17,25,19,24,993
3,21,6,57,851
6,21,15,22,713
20,24,19,15,360
2,25,17,30,687
8,24,8,8,233
19,25,11,6,803
6,23,10,19,435
4,22,19,4,43
19,21,18,10,197
20,24,13,37,64
10,18,9,32,149
15,25,5,40,642
4,18,17,35,95
20,20,15,16,695
4,26,16,29,281
15,22,10,58,413
1,21,12,57,77
9,19,7,1,454
4,24,19,27,772
12,20,9,18,726
16,19,19,6,758
15,18,7,22,733
4,24,14,15,491
19,25,11,37,986
5,21,9,15,538
5,20,2,15,636
18,22,10,33,621
16,26,19,20,412
8,20,8,22,744
20,24,12,13,127
4,22,16,46,222
6,20,19,11,231
4,25,3,45,85
13,19,8,10,531
3,22,2,19,17
12,23,18,41,327
15,24,16,56,676
18,22,10,34,836
7,19,2,19,538
16,20,20,60,502
15,24,13,39,675
1,23,19,18,32
2,25,18,20,238
6,23,4,1,173
5,24,6,18,521
9,21,16,3,545
15,22,1,32,634
15,19,15,43,53
3,24,8,43,702
19,24,11,39,13
20,19,5,45,496
20,18,7,34,904
12,22,6,26,168
19,19,3,24,445
18,20,15,6,751
9,20,17,19,549
8,23,11,22,184
20,18,15,25,670
18,20,12,17,754
20,24,16,17,437
18,18,2,51,187
3,23,11,11,570
12,18,18,50,12
8,26,5,25,734
7,22,11,26,698
10,22,13,43,503
6,19,1,48,817
4,19,20,53,690
20,22,19,26,176
8,26,10,33,178
8,21,16,56,316
6,25,16,30,868
11,20,4,59,173
1,19,4,48,499
18,21,5,32,867
15,19,4,34,67
3,19,11,7,422
17,24,3,47,43
3,23,2,32,537
8,26,16,5,472
19,22,18,9,511
3,25,14,9,822
15,23,7,17,302
6,23,5,3,142
4,22,16,20,395
9,26,5,59,368
8,19,15,29,712
12,22,8,29,517
8,18,18,23,212
18,22,12,41,72
15,25,2,14,494
6,23,9,37,642
10,24,10,17,118
12,24,8,37,350
14,24,11,22,885
2,22,20,51,51
18,24,7,39,678
2,26,3,11,625
11,22,10,40,651
17,23,12,5,514
9,22,1,51,326
3,18,18,11,571
9,21,13,42,269
18,23,8,16,288
20,19,3,16,390
16,20,20,16,960
9,22,11,30,715
6,20,2,28,573
4,21,2,11,709
2,25,17,39,971
12,21,5,46,682
18,25,3,17,896
3,21,6,3,868
11,26,19,52,161
15,19,19,54,917
12,20,7,17,813
7,26,16,39,9
3,18,4,19,99
5,23,8,24,878
15,26,1,40,389
6,24,9,49,871
16,18,7,4,36
1,22,12,18,688
8,18,11,22,17
6,25,3,19,466
8,22,1,44,959
9,19,18,38,847
18,23,9,52,493
16,18,18,50,275
16,23,7,7,861
17,19,1,49,942
17,25,4,54,526
7,26,18,38,229
10,26,15,18,479
9,25,6,1,675
11,20,13,53,522
9,22,19,7,551
12,21,3,14,785
2,20,8,45,772
9,20,7,38,606
16,22,15,58,283
7,22,4,55,218
6,24,5,46,312
6,25,2,27,904
19,23,18,42,361
1,25,8,31,399
15,20,7,24,471
2,26,11,57,221
14,21,14,2,828
6,24,2,8,941
14,26,4,25,710
3,19,11,52,630
20,24,17,37,327
16,23,14,9,737
6,20,14,60,853
10,23,6,59,207
7,24,1,15,599
1,24,20,31,385
1,25,1,36,531
5,20,5,37,900
17,20,20,49,978
9,26,6,48,743
5,19,19,47,92
14,20,8,14,399
12,20,16,5,459
7,20,11,29,191
5,20,5,37,560
20,20,17,48,128
19,24,11,7,248
4,23,9,49,400
1,19,19,38,471
10,22,16,3,243
8,25,3,11,736
19,19,17,50,870
13,26,7,35,661
13,25,17,4,492
5,26,16,27,966
18,26,5,10,695
1,26,20,48,833
12,21,14,21,882
3,26,1,24,561
19,26,7,47,670
19,19,2,58,871
8,19,1,48,945
12,19,12,42,100
17,25,13,25,773
11,25,1,41,637
11,25,9,8,24
14,25,6,60,420
10,25,10,7,150
13,21,10,10,187
2,22,14,10,881
11,19,9,41,778
5,18,4,12,533
4,23,1,26,388
13,21,17,46,446
1,20,5,28,733
15,19,7,57,648
20,23,14,40,573
13,22,1,30,519
16,21,13,6,501
20,22,10,54,988
10,18,5,33,781
18,25,16,45,322
18,22,8,50,679
8,26,15,46,491
20,19,10,35,86
1,25,7,13,857
20,20,7,19,698
17,26,1,7,997
5,19,15,11,563
2,24,6,12,99
2,19,3,2,385
12,20,9,9,11
19,26,1,56,441
13,18,7,19,835
20,20,19,3,624
5,24,19,34,859
12,21,16,35,370
2,20,16,55,289
7,25,10,13,95
7,23,15,45,19
19,18,6,17,584
6,23,18,25,29
14,22,19,18,352
10,18,11,49,183
11,21,1,44,94
20,23,8,36,168
15,19,11,29,321
3,20,7,41,538
11,19,16,33,513
9,24,15,17,11
5,18,5,10,69
2,25,2,51,856
12,24,8,52,343
7,23,6,53,409
15,23,10,57,44
20,26,13,16,515
20,24,4,6,541
19,21,17,53,883
9,21,5,23,492
4,20,10,59,414
15,20,14,28,53
5,19,4,49,885
2,26,2,6,33
13,25,4,37,240
8,18,15,13,623
19,22,19,43,824
8,24,18,18,233
20,19,14,43,770
11,25,3,12,148
4,20,12,28,930
7,18,5,57,411
14,26,1,47,767
1,18,11,33,389
7,23,5,1,545
14,19,17,42,620
4,23,4,39,662
13,25,3,21,300
4,18,15,9,264
10,18,9,22,964
9,24,19,38,697
3,20,14,7,775
6,20,9,24,775
4,21,4,27,144
2,24,7,10,291
20,19,8,57,683
2,26,4,43,327
13,25,13,25,411
8,23,4,18,557
18,20,3,12,604
14,26,13,51,248
1,24,19,50,67
10,19,20,25,525
8,22,6,29,664
16,25,14,60,944
20,19,20,2,862
15,25,12,60,225
19,19,17,59,669
5,20,5,50,460
10,18,2,60,781
20,23,2,21,918
8,18,13,27,948
10,18,7,19,91
15,19,6,28,915
15,18,19,36,206
19,19,14,40,487
16,18,6,23,671
13,21,9,36,789
2,23,4,36,173
17,23,13,3,281
13,22,10,36,107
19,26,4,32,931
14,23,17,34,513
6,21,15,13,728
3,19,12,18,679
2,25,3,42,633
3,25,15,58,529
7,20,16,3,161
4,23,18,24,370
15,25,7,22,148
9,18,14,44,563
18,26,11,49,886
14,22,4,49,100
17,26,18,16,600
14,22,11,11,996
13,25,12,50,974
14,18,15,43,714
2,24,1,32,902
12,23,18,43,840
19,19,10,42,52
2,23,20,35,469
8,25,4,45,782
2,24,14,14,116
20,19,20,47,229
19,24,13,42,887
19,21,12,48,655
11,21,20,21,393
1,19,20,53,550
6,18,3,22,182
18,24,19,33,651
12,21,12,46,525
3,25,12,57,998
5,19,17,31,512
17,26,1,8,244
2,22,14,22,671
5,23,14,53,752
5,26,8,17,341
9,26,17,41,218
1,19,18,47,403
7,25,18,32,822
13,24,19,12,131
17,19,7,16,681
20,25,18,35,77
16,22,15,54,343
18,19,19,54,902
18,19,16,7,453
13,23,16,57,180
5,18,16,60,877
17,24,2,41,113
1,19,4,60,7
13,23,7,60,393
12,18,12,58,164
6,24,18,25,881
15,25,15,52,669
6,23,7,1,302
17,26,16,53,231
3,22,15,18,183
1,19,17,19,786
17,20,14,38,589
14,24,4,2,303
19,21,8,3,636
14,22,2,43,653
8,22,14,22,723
9,25,15,51,891
4,22,2,32,426
15,20,18,20,715
2,18,2,44,575
14,19,2,41,188
9,25,6,3,734
20,26,2,25,852
5,21,14,1,169
8,23,13,59,240
3,22,20,57,852
11,20,7,1,570
5,23,6,22,330
12,22,2,27,834
16,25,19,29,775
11,24,8,25,726
2,21,2,10,524
5,22,11,10,228
10,20,4,28,287
19,26,1,24,86
20,26,15,37,67
16,22,11,31,597
14,26,14,23,728
9,25,1,40,160
7,18,9,12,483
17,25,3,36,299
20,23,6,16,587
10,24,17,53,145
17,21,9,16,624
15,18,13,24,784
14,24,19,44,404
2,20,8,60,737
16,18,1,22,267
18,22,16,6,740
4,19,9,15,998
20,26,4,8,557
18,23,7,60,905
9,24,11,29,226
20,18,8,29,559
10,21,13,49,402
11,21,19,11,94
17,21,1,16,908
15,20,10,46,388
20,24,2,32,44
17,21,15,9,56
14,19,12,30,323
6,26,3,29,935
17,26,13,43,272
5,20,14,7,654
11,19,18,34,710
9,22,8,10,758
15,24,4,5,669
6,20,7,9,21
4,20,15,27,558
4,25,9,57,153
20,25,16,38,457
18,20,6,11,812
16,22,10,27,320
12,20,6,9,168
4,18,6,15,352
12,18,1,11,208
7,21,3,8,959
13,25,15,19,22
17,21,18,59,221
20,18,12,30,407
1,22,10,58,281
8,25,8,42,141
8,20,10,10,572
18,26,10,16,682
4,18,11,6,745
3,18,3,7,931
17,24,6,45,599
15,25,7,12,226
20,23,14,48,604
9,26,13,42,294
5,26,7,7,702
18,22,2,45,793
11,24,3,1,46
6,20,13,31,83
12,20,15,2,744
7,26,13,3,775
2,24,5,32,992
8,25,6,25,683
11,20,7,22,122
16,22,1,4,337
5,22,3,15,705
12,23,8,22,855
7,18,12,39,150
5,18,14,58,136
7,26,10,56,261
9,19,9,60,684
17,23,11,6,475
3,26,2,8,331
8,22,18,10,793
8,20,7,45,775
19,20,14,38,369
4,23,4,30,7
19,18,19,43,183
5,22,7,60,852
4,21,17,30,692
16,26,20,54,126
16,22,3,38,1000
10,19,14,11,417
14,19,20,32,261
10,26,13,2,805
17,24,8,60,500
12,22,13,5,761
11,25,4,47,760
8,21,19,34,894
8,20,5,60,856
8,22,20,4,894
3,20,17,21,429
10,18,4,4,960
18,22,11,56,641
2,26,18,37,597
8,21,10,33,935
8,23,3,54,822
20,22,19,31,666
11,21,19,53,532
18,26,10,49,602
20,22,4,60,901
3,19,10,4,612
8,25,12,31,608
2,25,2,20,319
12,22,20,24,231
1,20,17,47,174
19,23,7,13,213
18,24,15,1,173
13,23,17,5,278
14,20,19,9,479
13,26,16,27,382
11,20,16,13,764
16,25,10,4,10
6,24,2,34,354
18,23,15,39,378
2,25,5,43,967
10,18,9,60,997
11,20,10,10,753
6,23,16,52,292
14,23,18,17,594
16,20,1,44,892
11,23,2,18,238
2,23,16,51,11
18,26,15,15,539
2,21,10,22,839
9,25,13,19,793
17,19,20,19,249
18,26,19,34,303
10,24,10,36,337
16,25,16,12,530
15,22,11,58,945
11,19,16,33,851
19,19,20,25,576
18,24,16,56,865
11,23,19,27,710
4,26,15,32,595
4,23,7,51,563
18,18,17,7,372
17,19,9,18,522
18,23,19,46,46
9,23,9,59,750
3,20,7,21,62
1,22,8,35,911
14,26,10,49,438
14,20,10,9,8
2,26,6,36,38
2,19,18,4,144
4,18,9,12,738
19,18,17,19,349
5,19,6,2,580
12,23,10,22,109
18,20,2,12,990
1,24,15,13,42
5,20,11,24,541
19,23,9,10,630
4,24,10,23,197
16,25,8,48,335
3,22,9,38,923
3,19,14,48,202
13,18,3,37,873
9,19,6,7,835
17,18,15,16,348
13,18,19,13,488
1,26,1,21,708
17,19,1,9,907
19,18,14,50,206
6,23,17,51,25
1,21,11,2,482
10,22,19,58,284
3,22,8,57,705
2,20,13,23,318
12,25,3,58,967
14,24,14,39,163
14,19,13,20,464
16,23,17,20,877
3,22,1,36,81
1,26,8,49,859
10,26,20,19,679
16,18,17,31,501
9,20,15,55,486
8,21,3,28,239
5,23,10,1,365
17,24,17,20,988
14,24,11,1,555
9,23,2,30,101
16,22,8,46,904
2,19,13,51,282
9,21,15,55,41
3,25,10,7,781
1,19,15,44,535
13,24,19,28,969
19,18,9,26,372
17,25,1,10,281
10,25,20,53,705
3,26,1,24,424
11,18,2,28,450
4,26,15,20,710
11,18,6,17,589
17,21,9,22,168
16,23,20,22,931
7,26,10,26,708
14,24,1,27,764
2,18,9,54,735
3,23,20,30,886
2,19,15,30,84
1,20,14,33,941
7,19,11,16,194
20,25,11,41,108
14,26,8,32,186
9,19,9,33,951
18,21,2,5,379
20,20,4,36,275
18,21,2,8,236
11,19,1,33,615
7,21,3,3,988
12,19,19,39,591
4,25,5,3,294
16,19,12,20,882
1,19,2,57,756
7,19,18,18,388
17,21,9,4,538
11,19,6,53,898
6,25,8,31,455
5,23,18,37,124
6,24,16,52,914
7,21,17,32,187
8,21,2,50,889
5,18,14,53,867
12,20,1,45,126
5,20,17,44,243
10,25,19,6,315
3,20,5,2,586
3,20,17,51,488
8,18,3,25,447
14,25,6,30,924
8,23,5,24,198
11,19,12,53,164
2,23,6,54,267
8,19,11,37,505
19,22,11,36,964
17,25,5,2,624
18,22,1,27,271
16,19,14,24,127
20,23,19,40,246
5,25,9,58,89
10,23,14,38,709
13,26,4,25,273
12,20,14,35,158
7,25,13,19,490
1,20,18,15,37
6,19,4,21,689
17,25,13,27,814
17,19,4,36,87
18,18,18,45,742
1,26,3,29,592
6,18,10,38,567
14,21,1,30,402
20,23,4,30,639
2,21,14,10,535
5,23,18,1,305
12,22,4,38,363
6,18,13,13,294
14,21,20,47,610
13,23,5,21,795
14,23,2,36,652
16,21,9,5,933
5,21,7,42,116
16,19,1,22,31
3,20,14,38,320
17,19,11,7,774
4,24,6,19,164
15,20,16,48,580
16,21,19,40,947
16,24,16,52,950
18,25,4,16,136
5,18,6,58,632
3,22,16,40,500
2,25,6,7,728
17,22,9,21,901
15,18,4,20,258
17,25,19,4,817
16,24,20,13,793
15,20,8,32,733
9,22,6,33,931
12,21,15,5,375
19,19,14,52,494
7,22,2,4,808
7,24,13,26,437
9,19,15,33,144
20,23,12,5,753
1,18,20,56,931
1,23,8,37,979
8,25,17,37,588
4,25,4,19,361
5,18,9,38,523
13,23,3,29,156
9,23,2,51,394
11,26,16,49,119
10,26,17,45,946
9,20,13,50,623
2,22,13,13,970
3,22,19,49,423
4,22,10,41,359
7,26,17,25,133
8,25,11,18,17
12,25,6,31,894
13,20,14,35,234
14,18,11,52,341
9,18,16,52,524
6,21,1,58,576
3,19,15,49,262
12,23,14,22,322
1,26,12,37,96
4,19,15,11,87
17,22,18,58,362
10,26,1,48,232
10,25,18,54,606
16,19,11,9,492
7,26,17,18,177
6,25,20,20,567
6,25,16,36,347
2,18,15,27,104
18,25,13,38,422
17,20,15,27,491
2,18,4,17,893
9,18,5,44,995
2,18,13,13,931
16,21,17,49,517
18,26,15,45,852
19,18,12,32,46
14,21,19,56,526
13,22,14,38,677
2,23,15,44,746
11,19,16,2,896
13,21,12,40,994
9,21,13,15,467
20,25,3,22,532
18,19,1,14,865
8,18,10,18,701
5,22,18,23,716
13,18,8,17,217
11,19,9,37,776
6,20,8,2,44
5,25,6,8,159
19,24,17,1,122
19,21,6,38,547
11,23,2,11,843
4,26,20,21,808
3,21,17,5,303
5,24,19,51,874
2,19,14,27,254
12,25,17,2,392
16,25,8,55,359
2,26,17,3,280
13,19,13,21,419
6,20,7,33,519
9,24,20,50,545
12,19,18,42,262
17,20,14,22,436
6,24,2,16,474
16,26,1,25,99
8,24,14,1,927
6,19,8,56,201
16,21,2,29,514
19,19,14,28,836
10,18,17,58,11
9,23,19,16,555
1,20,6,47,274
20,19,20,51,434
5,24,17,9,550
4,18,9,58,622
13,19,1,35,789
10,19,17,36,427
6,26,1,58,127
4,18,19,22,588
20,24,15,41,876
12,23,20,57,760
4,26,3,14,315
4,23,19,40,862
14,21,7,55,673
18,24,11,27,887
9,26,7,55,570
14,23,18,42,801
15,19,16,59,745
20,18,18,52,348
16,21,9,52,83
8,20,17,9,571
18,26,18,20,872
8,19,4,37,202
12,24,18,18,32
5,24,3,15,100
10,21,1,3,26
13,26,9,58,366
15,19,9,26,804
7,22,15,43,132
5,26,6,59,269
17,25,14,55,896
4,18,1,11,50
11,18,14,41,160
15,22,15,47,897
8,21,19,18,100
14,22,10,7,717
12,24,14,34,737
2,23,5,19,263
12,19,9,11,42
1,21,17,31,164
8,26,10,15,98
7,22,12,54,946
7,26,2,53,504
12,26,20,7,651
12,23,17,26,95
12,19,12,52,41
7,19,4,11,5
6,20,17,43,273
2,25,18,28,385
14,22,13,54,109
19,25,7,26,493
12,23,14,26,362
17,25,4,33,269
4,22,14,50,98
15,21,12,9,149
4,20,13,15,185
16,26,6,52,46
2,22,9,45,20
5,25,8,8,327
19,25,5,29,465
2,24,17,47,440
15,25,14,13,42
12,18,20,43,722
20,18,6,54,254
3,18,7,45,242
19,20,8,15,341
10,26,4,10,576
2,24,1,17,297
10,22,10,1,336
16,26,6,55,380
6,25,2,49,41
18,20,12,8,990
15,22,9,38,251
19,23,18,20,327
7,18,8,18,548
17,18,2,50,574
20,21,4,23,699
12,23,5,46,334
16,23,20,38,669
11,18,20,8,668
17,26,9,2,428
10,21,7,43,419
15,20,17,60,554
20,24,6,36,415
20,22,18,35,950
15,21,3,34,449
6,18,12,38,335
6,19,4,10,361
16,20,10,36,110
20,26,11,22,161
19,26,2,45,453
7,26,18,39,753
20,21,7,47,545
17,26,5,19,856
10,25,2,35,747
2,20,13,30,759
20,22,14,19,806
19,18,19,41,281
6,23,20,35,133
13,21,4,36,43
19,24,15,37,151
2,26,2,31,702
19,26,10,11,935
6,26,5,52,185
6,22,11,33,486
15,25,13,19,749
9,19,12,9,361
9,22,10,53,932
15,22,18,24,100
3,25,14,17,929
2,21,19,20,625
16,21,16,12,776
10,23,17,27,99
6,23,2,51,511
5,18,2,55,97
16,25,20,24,854
19,24,18,3,936
10,21,13,31,178
4,26,3,41,798
16,23,1,19,706
6,26,19,45,193
18,19,9,11,963
5,19,8,5,325
13,25,17,54,525
7,18,11,22,443
11,20,17,59,926
20,18,17,44,846
7,25,8,7,175
3,24,5,40,174
4,23,11,27,251
12,25,3,21,402
19,18,9,38,424
5,18,8,49,783
5,25,20,45,810
7,18,13,30,528
18,19,5,18,815
11,24,9,42,645
7,20,20,56,494
5,26,3,22,894
7,22,4,56,179
19,20,15,20,267
5,23,6,36,385
13,23,17,6,529
6,25,15,3,675
14,24,17,20,903
8,21,16,14,256
5,21,19,57,853
18,26,16,60,934
14,24,19,38,290
11,24,7,58,693
12,18,5,27,493
4,18,9,52,230
17,26,10,57,506
12,24,8,3,686
14,25,19,19,238
12,24,2,34,983
13,26,2,3,85
11,22,3,60,419
9,26,18,1,156
13,22,3,44,310
4,24,4,36,268
7,24,11,50,153
6,19,5,46,411
20,25,17,55,589
13,19,11,35,753
9,26,2,48,184
8,21,14,46,250
20,19,20,43,546
7,21,3,46,138
1,23,3,12,423
4,18,15,42,129
12,21,18,17,403
19,25,5,57,697
7,18,20,33,72
15,19,7,22,488
20,24,2,2,129
4,18,8,20,117
18,20,4,56,731
13,22,17,2,479
10,25,11,40,355
5,25,5,40,412
20,20,11,57,282
19,20,10,6,918
6,18,17,35,705
2,21,4,28,964
5,21,14,39,728
18,23,4,19,375
18,21,2,51,807
3,22,14,39,665
2,22,16,48,579
14,20,5,52,410
20,21,6,9,534
17,26,13,27,659
12,21,1,1,353
1,26,11,49,811
1,18,10,32,296
16,21,20,15,664
20,23,6,25,67
4,19,15,32,520
19,20,10,8,945
12,26,19,12,156
14,23,10,60,468
9,26,16,50,591
4,19,19,4,248
4,22,3,53,377
5,24,16,28,59
12,23,1,18,127
8,22,6,27,959
13,23,6,34,975
8,25,18,4,947
19,20,9,44,924
19,22,13,45,66
1,20,2,27,432
20,18,9,34,261
15,23,8,49,305
16,25,8,38,703
2,21,8,60,523
14,26,18,13,984
2,26,17,52,284
8,20,18,53,409
15,20,13,57,650
2,23,9,40,352
15,20,9,46,724
17,25,4,59,60
7,26,2,7,844
15,25,13,2,543
12,20,14,47,445
12,22,7,34,983
18,19,10,38,698
17,25,11,7,807
8,23,8,37,436
6,23,20,43,504
20,26,20,8,796
6,21,17,23,205
10,21,10,10,799
3,24,6,42,234
4,25,18,26,657
15,19,14,13,718
7,25,8,5,337
5,22,11,23,595
17,26,2,28,681
3,21,10,49,120
11,23,8,18,903
10,26,10,56,937
15,20,7,53,636
1,22,19,2,230
17,23,15,30,321
3,19,7,51,373
2,22,14,56,430
8,18,15,11,693
13,18,13,47,145
2,25,17,40,411
13,20,3,9,597
13,26,20,38,952
20,24,13,36,681
5,22,4,45,610
2,18,11,49,832
12,20,16,11,96
9,18,4,25,672
19,19,15,51,891
18,18,13,7,438
18,25,9,29,226
19,23,2,54,764
2,24,7,38,729
3,26,12,57,517
3,25,5,10,455
12,24,6,48,28
14,21,18,16,118
7,25,20,18,334
7,26,8,46,337
7,24,2,30,841
6,19,16,48,495
17,21,4,23,4
9,22,15,1,357
15,23,9,40,487
20,24,7,7,918
20,23,14,10,658
3,19,2,48,483
18,20,10,17,451
11,25,5,21,168
15,23,12,40,561
16,23,19,52,961
17,25,13,55,398
5,21,2,26,502
5,23,2,53,547
12,26,17,11,130
5,24,10,42,155
6,25,18,42,957
11,21,20,51,775
4,25,1,20,340
6,23,14,25,669
16,24,20,14,655
18,26,8,60,988
6,18,3,40,460
9,25,12,4,324
15,18,20,33,684
16,20,10,30,121
16,23,4,54,234
9,19,9,2,709
3,23,1,36,503
2,19,4,6,924
3,22,10,19,476
14,22,3,47,150
8,21,18,36,673
15,23,9,27,662
2,19,16,16,434
16,26,20,15,490
6,25,14,46,891
9,23,2,11,764
18,25,19,50,263
4,23,3,38,491
16,23,3,37,406
15,20,12,30,884
1,21,17,4,878
13,25,11,3,616
19,23,7,46,338
7,23,10,53,367
9,18,13,37,43
12,20,10,48,100
8,26,6,1,192
2,23,11,5,158
3,21,11,20,993
13,21,6,35,592
2,22,13,29,743
5,23,2,47,449
19,26,17,54,654
5,26,10,26,968
4,24,3,18,31
15,26,6,29,651
19,21,14,55,997
3,25,2,43,354
16,18,11,34,2
6,20,8,27,262
17,23,2,3,780
5,18,4,49,359
20,21,9,7,735
18,23,7,11,272
20,26,15,37,356
13,23,3,49,828
10,26,14,45,88
14,26,15,6,663
18,23,16,8,2
10,21,19,22,429
3,19,16,17,565
18,20,9,6,691
17,25,16,32,529
3,18,3,57,261
19,25,3,7,549
10,23,11,43,336
14,20,16,6,871
11,24,4,15,464
6,18,16,35,127
1,21,20,30,759
20,24,7,54,33
5,18,18,33,286
6,20,12,26,436
6,18,2,36,820
2,26,12,20,817
8,20,3,32,737
5,20,5,7,45
19,20,2,46,981
18,26,3,8,551
8,26,11,42,716
13,23,10,45,221
5,19,10,45,481
6,24,2,55,260
6,18,10,33,180
8,22,10,46,393
15,23,13,2,72
16,24,17,51,49
3,21,18,1,527
17,23,12,6,956
19,22,10,15,65
15,20,9,58,697
1,23,11,3,300
20,24,12,58,991
13,23,6,21,820
3,23,6,20,544
5,26,1,24,332
3,26,6,2,281
6,24,13,43,825
12,24,8,22,790
12,24,15,53,657
10,18,17,12,126
14,21,16,57,602
7,24,15,4,503
9,23,2,37,269
1,24,8,2,923
13,21,3,36,151
11,20,2,8,594
6,25,7,38,952
13,25,18,16,931
2,18,18,11,741
4,23,17,24,138
18,25,9,9,550
8,20,13,48,394
12,23,2,43,323
14,21,14,29,784
1,23,17,30,297
10,23,4,28,886
13,20,20,13,611
4,25,19,15,546
10,25,16,6,691
14,20,1,33,805
7,22,11,16,174
10,26,19,17,560
1,25,3,49,7
2,22,8,37,468
3,24,2,16,769
6,20,4,48,595
6,23,7,51,218
13,19,3,30,865
15,26,8,20,411
18,22,8,35,502
13,25,11,43,48
1,25,11,23,915
18,20,11,29,21
20,26,10,9,908
20,21,7,46,411
4,25,20,5,721
20,25,3,24,473
2,20,20,3,188
12,24,9,33,856
1,19,16,58,955
14,20,6,3,177
15,25,11,53,775
12,24,7,26,640
4,19,3,10,550
3,24,19,33,622
13,26,18,24,697
11,18,8,42,364
2,21,9,32,590
8,20,4,31,987
20,23,14,1,438
9,24,3,32,25
6,24,12,51,805
14,20,14,20,32
19,23,14,21,677
14,20,10,4,762
5,22,2,12,841
5,25,16,54,372
2,25,2,53,443
17,26,12,18,930
16,26,10,33,602
20,21,13,52,812
12,22,16,54,954
1,23,20,13,848
11,24,8,26,692
15,22,10,47,148
8,24,14,53,933
10,18,4,38,287
12,19,2,25,13
10,19,9,20,903
10,18,11,58,516
4,19,9,32,987
6,24,1,1,329
18,26,8,11,72
15,24,12,19,947
11,18,3,32,56
12,20,6,5,591
13,25,9,32,463
2,21,6,50,798
20,26,19,7,97
9,19,1,53,333
4,20,11,1,353
12,18,15,9,841
1,22,1,8,367
2,26,5,33,80
8,19,16,12,471
1,26,11,34,931
11,23,10,33,760
5,22,7,23,530
17,18,14,5,488
5,26,13,2,178
15,18,5,60,521
19,19,10,5,782
1,22,7,53,888
14,18,7,26,867
13,20,14,15,379
15,19,7,11,648
8,21,19,21,714
9,22,7,45,944
8,26,20,39,313
18,19,18,19,969
3,20,20,10,554
11,24,2,44,220
5,19,12,53,504
6,22,14,47,917
10,26,16,59,392
18,26,2,46,379
15,23,12,14,643
1,20,12,57,222
19,23,2,42,972
9,26,8,10,253
2,18,8,28,32
7,20,9,41,496
16,18,1,50,889
18,19,5,6,176
2,26,18,10,403
4,24,17,35,537
3,18,15,34,362
12,21,3,4,27
13,23,9,38,453
4,19,6,13,681
8,25,2,37,321
1,24,2,30,80
6,25,4,29,908
19,20,11,47,221
19,18,17,2,322
3,26,3,49,917
3,25,13,40,281
6,21,9,30,31
8,22,5,56,887
8,23,14,43,925
18,25,13,41,582
18,19,17,46,857
18,23,5,57,938
4,24,5,6,929
9,19,17,20,52
7,20,13,25,279
8,23,16,34,53
9,23,8,26,624
12,23,3,22,725
1,26,3,5,985
3,18,10,18,594
16,23,13,48,491
7,19,3,54,922
16,26,13,38,816
5,21,1,50,613
20,25,3,55,887
15,26,9,14,516
5,21,8,59,721
4,22,20,29,382
1,22,13,20,401
10,25,7,35,846
9,25,13,36,102
13,21,13,13,461
4,23,9,6,619
16,21,7,57,387
7,26,12,19,517
19,24,9,14,527
14,26,6,29,391
9,23,14,7,903
5,19,11,36,418
19,21,2,51,80
3,24,16,1,133
11,20,3,48,162
13,19,15,13,392
6,25,5,23,184
8,26,13,24,847
7,18,20,24,937
20,18,14,36,353
5,23,16,30,86
4,19,14,43,767
5,23,8,52,939
16,20,11,7,107
13,22,18,38,568
11,20,16,29,532
7,26,9,48,470
11,20,1,45,706
11,21,4,59,715
3,21,18,57,690
4,23,13,4,197
17,23,8,16,126
13,23,12,60,510
17,24,1,58,725
15,18,6,35,822
7,19,14,29,379
13,23,3,37,471
15,22,18,57,445
11,22,10,47,471
14,24,8,16,248
17,25,12,4,515
8,22,4,14,533
8,19,2,7,925
18,21,12,9,995
