wage,costliving,gender,age,bactype,branch,userexperience
9195,2451,2,21,1,1,11
14124,2376,2,24,1,2,6
13023,2292,2,23,1,2,33
5528,1456,2,24,1,2,96
10529,2404,2,23,1,1,81
6056,2102,2,18,1,2,43
9349,1636,1,25,1,2,44
12630,2131,1,21,1,2,83
12092,2015,2,21,1,1,74
13612,1559,2,23,1,1,91
11237,2196,1,17,1,1,17
3205,1810,2,23,1,2,61
12639,2442,2,20,1,1,17
11095,1832,2,20,1,2,94
8557,1790,1,26,1,2,87
14115,1834,1,23,1,1,33
5431,1985,2,26,1,1,26
6002,1919,1,22,1,2,5
4748,2233,1,17,1,1,90
5587,1779,1,26,1,1,6
8816,2314,2,25,1,2,94
7252,1486,2,22,1,1,84
6087,2284,2,24,1,2,38
8970,1998,1,22,1,1,100
6539,1881,1,26,1,1,8
9392,2347,2,17,1,1,93
6132,1767,2,26,1,1,48
6616,2041,2,22,1,2,2
13066,2460,2,23,1,1,51
9013,1871,2,26,1,1,64
14825,2474,2,24,1,2,64
7161,1404,1,21,1,2,41
7078,1524,1,22,1,1,33
3078,1681,1,24,1,1,92
12092,2374,2,21,1,1,83
5785,2053,1,22,1,2,21
13977,1946,1,20,1,2,54
3356,1836,2,18,1,2,94
11231,2282,1,20,1,1,92
3206,2050,1,26,1,2,26
9015,2138,1,20,1,2,86
14511,2262,1,25,1,2,87
12147,2498,2,18,1,2,54
11623,2090,1,19,1,2,98
14506,1440,1,23,1,1,39
6700,1581,1,17,1,2,29
3256,2476,2,23,1,2,89
6764,1673,1,20,1,1,87
9836,2252,2,19,1,1,79
3182,1407,2,21,1,1,59
5297,2073,1,21,1,2,52
11126,2040,1,20,1,1,71
4096,2403,2,18,1,2,10
12394,2002,1,22,1,2,66
8762,2425,1,17,1,2,74
14619,1500,2,25,1,2,31
12637,2124,1,17,1,1,65
13689,1522,2,23,1,1,87
5543,2016,1,22,1,2,2
10707,1734,2,25,1,1,97
14886,1488,2,20,1,2,3
10756,1990,2,23,1,2,77
6153,1651,2,20,1,1,55
13838,2002,2,20,1,2,34
4749,1714,2,20,1,1,71
7766,2314,1,22,1,2,67
6282,1517,1,19,1,2,31
8744,1772,1,26,1,2,37
6958,2271,2,26,1,1,83
5285,2269,2,23,1,1,69
4559,1500,1,26,1,2,88
7753,1473,2,22,1,1,80
8260,1715,2,22,1,1,56
6951,1415,2,17,1,2,97
11147,2451,2,22,1,2,90
5242,2229,2,26,1,2,87
3981,2374,2,25,1,1,84
13308,2310,2,17,1,1,90
9482,1594,1,25,1,2,55
13112,1426,1,20,1,2,56
13795,2244,2,17,1,2,38
4884,1718,2,25,1,2,54
5517,2204,2,21,1,2,63
10837,1809,2,24,1,2,29
5165,1525,2,19,1,1,27
14265,2013,2,23,1,2,75
7885,2465,1,20,1,1,42
10832,1484,1,25,1,1,18
6323,1500,1,22,1,1,57
11737,1964,2,19,1,2,15
9289,1587,1,24,1,2,90
10595,2324,2,18,1,1,71
14934,1408,2,25,1,1,68
8274,2079,2,19,1,1,57
4144,2070,1,20,1,1,64
3949,2240,2,18,1,2,95
9071,2493,2,23,1,1,48
8780,1538,1,22,1,1,74
11683,2201,1,23,1,2,94
6739,2473,1,18,1,2,41
9824,1972,2,25,1,1,11
9828,1969,1,17,1,1,94
7235,2459,2,19,1,2,80
3584,1740,1,22,1,2,77
12822,1718,2,21,1,2,25
9346,1480,2,23,1,1,95
12151,1530,2,24,1,1,10
11782,2478,1,25,1,2,81
7120,1972,2,25,1,2,80
8431,1817,2,24,1,1,96
9319,1881,1,19,1,2,71
4579,1569,1,22,1,2,44
12268,2272,1,22,1,2,43
10471,2017,2,21,1,1,16
4742,2414,2,19,1,1,64
6014,2219,1,18,1,1,1
9320,1708,1,22,1,1,32
3949,2437,1,25,1,1,59
13692,1960,2,22,1,2,82
3646,2091,2,22,1,1,37
10118,1823,1,24,1,2,25
3947,1479,2,26,1,2,49
12949,1791,2,24,1,2,55
9289,2212,2,24,1,1,56
9579,1716,2,19,1,1,3
12406,1515,2,22,1,1,80
5393,1564,2,26,1,1,76
7746,1756,2,26,1,2,64
8980,1793,1,17,1,1,24
12719,1583,2,24,1,2,70
7537,1537,2,25,1,1,53
3839,2040,2,20,1,1,33
7182,2347,1,20,1,2,56
9254,1582,2,23,1,2,31
7493,1692,2,26,1,1,84
14094,2348,1,22,1,1,43
9264,1724,2,22,1,2,53
7388,2196,1,17,1,1,13
8396,1954,1,25,1,2,68
10634,1675,1,17,1,1,52
9071,1590,2,24,1,2,52
10443,2101,2,22,1,2,17
9562,2117,1,21,1,1,1
14271,1944,1,21,1,1,88
11637,1583,1,26,1,1,87
3965,2237,1,23,1,2,82
10938,1964,1,23,1,2,15
6256,1473,1,22,1,2,60
9043,1691,1,23,1,1,71
6446,1479,2,19,1,2,73
13346,1521,1,18,1,1,75
4279,1508,2,21,1,2,26
10907,2387,1,24,1,2,76
9825,1767,2,24,1,2,80
12944,2263,1,18,1,2,7
6595,2186,2,23,1,1,71
8194,2243,1,24,1,2,13
13669,1496,2,25,1,2,75
7557,2127,2,23,1,2,59
11382,1860,2,17,1,1,2
6113,1978,2,24,1,2,57
7971,1899,2,24,1,2,55
9212,2215,1,22,1,2,23
11624,1790,1,21,1,2,53
11293,1638,1,19,1,1,46
4310,1567,2,26,1,1,32
4708,1774,1,24,1,2,89
10965,2376,2,21,1,2,98
7304,1448,1,26,1,1,24
14896,2183,1,17,1,2,68
14351,2117,1,22,1,2,45
13288,2389,1,19,1,1,58
6141,1651,1,19,1,2,58
9696,1428,1,17,1,2,74
5993,1747,2,17,1,1,28
12216,1713,2,18,1,1,92
4943,1764,1,23,1,1,47
11999,2045,1,24,1,1,74
8755,1781,2,17,1,2,43
10038,2159,1,19,1,2,19
8081,2456,1,22,1,2,71
5264,2334,2,18,1,2,94
7742,2212,1,23,1,1,73
9944,2090,2,20,1,2,78
6389,2244,1,22,1,2,59
14300,1706,2,19,1,2,15
8578,1534,1,19,1,1,31
9277,1932,1,24,1,1,93
13031,1652,1,25,1,2,46
11292,1453,1,21,1,2,44
7242,1498,2,19,1,2,76
10475,1647,1,17,1,1,63
3267,2282,1,23,1,1,74
6559,2151,1,19,1,2,31
5099,1894,2,21,1,2,30
10661,1465,2,18,1,1,80
14827,1991,1,18,1,1,75
10400,1830,2,24,1,1,79
7521,2439,2,25,1,1,11
8490,2498,2,21,1,1,29
10658,2342,2,25,1,1,71
7311,1679,1,26,1,2,55
10990,1992,2,21,1,2,7
4228,1891,1,18,1,2,94
14097,2128,2,25,1,1,70
3403,2111,1,24,1,2,36
7446,1716,1,21,1,2,19
10741,2490,2,24,1,1,98
9585,2011,2,25,1,1,99
13869,2055,1,25,1,2,40
9040,2054,2,18,1,1,60
11983,1644,2,21,1,1,85
14387,2203,1,18,1,1,15
12986,2292,1,18,1,1,41
9714,2205,1,24,1,1,25
5883,2175,2,17,1,2,77
12909,2411,2,20,1,2,81
10358,1900,1,22,1,1,81
10965,1411,1,20,1,1,62
4876,2364,2,23,1,2,55
9410,1634,1,22,1,2,1
14516,1664,2,18,1,2,30
12625,1453,1,25,1,1,19
3966,1866,1,23,1,1,51
10659,1411,1,22,1,1,33
11262,1650,2,20,1,1,80
7331,1968,2,23,1,1,95
13148,1952,2,26,1,1,92
7336,2153,2,25,1,1,88
14517,1622,2,17,1,2,42
7488,1985,2,17,1,2,81
10497,2420,1,20,1,1,88
10836,1637,1,20,1,1,54
12106,1693,2,17,1,2,9
12872,2038,1,23,1,2,72
11123,2478,2,21,1,2,99
5767,2015,2,26,1,1,17
4233,1932,2,23,1,1,68
13030,2474,1,24,1,1,42
10640,1490,1,20,1,2,69
7660,2009,2,26,1,2,33
7815,2481,1,25,1,2,52
6746,2423,1,26,1,1,69
11786,2434,2,26,1,1,79
11940,2069,2,21,1,2,91
3496,1730,2,19,1,1,77
9258,1512,2,23,1,2,31
6831,2215,2,17,1,1,23
6147,2137,2,19,1,1,27
13374,1467,2,24,1,2,60
12597,2260,2,23,1,1,2
5460,2118,1,17,1,2,51
7889,1702,1,18,1,1,69
6880,1991,1,21,1,2,92
10126,2061,2,22,1,1,52
13151,1506,1,24,1,1,88
3584,2497,2,24,1,1,78
11120,1517,2,25,1,1,34
5267,2281,2,21,1,2,4
11070,1719,1,18,1,1,15
8547,2283,2,19,1,2,48
6488,1541,2,17,1,1,14
13477,2393,2,19,1,1,90
7077,2451,2,24,1,1,1
5154,1510,2,25,1,2,7
5529,2284,2,26,1,1,100
13246,2167,1,18,1,1,96
6055,1403,2,18,1,1,49
14073,2037,1,26,1,2,5
9551,1950,1,24,1,1,85
5550,2228,1,20,1,2,31
10094,1974,2,17,1,2,65
13043,1507,2,25,1,2,59
4493,1757,2,23,1,1,29
8328,1926,2,25,1,2,98
10136,1536,1,25,1,2,43
11308,1522,1,24,1,1,65
12394,1902,2,17,1,2,60
12327,2035,1,20,1,2,14
5097,2335,2,21,1,2,56
3228,1612,2,22,1,2,5
6341,2037,2,22,1,2,35
6434,1668,1,24,1,1,36
11765,1622,1,20,1,1,16
6709,2071,2,18,1,2,60
5588,1584,1,19,1,1,44
8531,1528,1,17,1,1,17
12022,1682,1,26,1,1,55
11095,1937,1,20,1,2,83
9522,2198,1,21,1,2,85
3770,1624,1,18,1,1,26
5465,1888,1,21,1,2,4
14873,2317,1,20,1,1,3
13415,2100,1,21,1,1,98
10033,1588,2,17,1,2,43
10813,2370,2,22,1,1,90
12225,2047,1,18,1,1,11
10120,2197,1,25,1,1,27
4077,1435,1,26,1,2,1
13132,2350,2,19,1,1,19
3512,1407,1,18,1,1,29
12360,1745,1,22,1,1,80
6652,1781,1,25,1,1,31
14925,1747,1,22,1,2,79
9209,2170,1,22,1,1,68
5502,2180,1,23,1,2,51
5245,1628,2,23,1,2,11
3530,1501,1,20,1,1,60
3012,2408,1,17,1,1,97
7425,2446,2,23,1,1,3
6980,2015,2,19,1,1,41
13428,1870,2,21,1,1,78
9910,1773,2,20,1,1,6
7958,2427,2,18,1,1,40
5278,1425,2,21,1,1,66
14256,1510,1,20,1,1,50
10846,1573,2,17,1,2,100
6351,2068,2,17,1,1,21
6894,2213,1,25,1,2,54
10671,2469,2,22,1,1,25
9259,1724,1,22,1,1,79
12472,1876,1,24,1,2,97
9402,1858,1,18,1,1,96
5953,2126,2,23,1,1,13
14427,2313,2,22,1,1,89
10977,2268,2,24,1,2,18
5606,1845,2,21,1,1,25
9211,1946,2,21,1,2,43
7333,1433,1,19,1,2,30
13158,2420,2,23,1,1,1
5868,1691,1,24,1,2,2
4921,2360,2,17,1,1,36
9959,2293,2,23,1,1,79
8129,1476,1,20,1,2,22
11200,1596,2,22,1,1,57
6786,1460,2,18,1,1,96
9902,1461,1,20,1,1,20
11329,1943,1,20,1,2,19
12945,2253,1,23,1,2,48
3895,1529,1,17,1,1,4
7215,1693,1,18,1,2,46
4644,2354,2,22,1,1,63
3899,2199,1,17,1,1,24
12164,2464,1,17,1,2,94
13296,1732,2,25,1,1,58
9661,2299,2,22,1,1,69
14696,1608,2,23,1,1,28
3882,2434,2,22,1,2,42
10406,1568,1,19,1,2,58
11848,1504,2,23,1,1,51
9715,2381,2,19,1,1,67
14797,2134,1,18,1,1,54
8435,1822,1,26,1,1,25
8223,1838,1,22,1,1,35
7412,2056,2,19,1,2,71
10673,1475,2,24,1,2,16
5403,1873,1,20,1,2,69
6740,1451,1,21,1,1,62
5858,2204,2,25,1,1,64
5330,2065,1,19,1,2,76
10698,1876,1,18,1,1,77
12199,1691,1,25,1,2,67
7753,2110,2,20,1,2,100
8436,1410,1,24,1,2,52
10015,2447,2,23,1,2,17
11376,1734,1,18,1,2,78
3741,2500,2,17,1,1,3
11513,1754,2,26,1,1,41
7505,2483,2,18,1,2,34
11591,2080,1,20,1,2,64
5756,2336,1,17,1,2,56
11186,1679,1,26,1,2,22
4889,2151,2,17,1,2,45
10931,1850,2,17,1,2,80
5646,2326,1,23,1,2,45
8257,2172,1,17,1,2,7
6515,2451,1,22,1,2,81
3653,1865,2,23,1,2,81
11927,1891,1,17,1,1,91
12678,2071,2,22,1,2,18
7597,2249,2,22,1,2,32
11667,1449,2,25,1,1,12
13387,1771,1,18,1,1,75
3985,2042,2,18,1,2,49
14546,1741,2,24,1,1,59
4726,2361,1,20,1,1,50
5546,1514,1,22,1,1,49
12697,1892,1,23,1,2,46
8778,2171,2,26,1,1,59
12817,2311,1,22,1,2,52
4575,1447,2,20,1,2,87
13198,2340,1,21,1,2,4
14824,1433,2,18,1,2,20
12973,1610,2,26,1,2,68
12684,2001,1,22,1,2,13
4830,1906,2,18,1,1,67
10773,1446,1,22,1,2,70
3159,1752,1,22,1,1,19
7551,2337,2,19,1,2,80
9234,2260,2,25,1,1,16
11721,2002,2,23,1,2,3
9609,2029,1,19,1,2,7
10102,2454,1,20,1,1,55
3379,1938,2,24,1,1,79
14520,1728,2,20,1,1,42
10350,2288,1,24,1,1,84
13686,1464,2,25,1,2,84
11248,1643,1,21,1,1,45
3123,2309,2,24,1,1,47
4190,2359,1,18,1,2,98
14712,2472,2,24,1,1,75
11192,2002,1,25,1,2,21
12281,1919,1,18,1,2,78
4169,2235,2,23,1,2,47
9890,2490,2,23,1,1,71
8140,1473,1,19,1,2,33
14232,1847,2,24,1,1,10
9802,2183,2,21,1,1,31
14827,1920,2,18,1,1,81
11258,1859,1,21,1,1,76
3448,2083,1,24,1,2,75
10646,2249,1,18,1,1,93
13108,1699,2,17,1,1,54
10785,2154,1,22,1,2,74
10249,2256,1,18,1,2,1
3463,1968,2,26,1,2,86
7882,1718,2,21,1,2,70
3230,2255,2,24,1,2,10
13605,1937,2,17,1,1,75
8401,2337,2,21,1,2,79
13747,2363,2,17,1,2,54
6058,1589,1,18,1,1,6
3219,1798,1,25,1,1,98
9499,2340,2,23,1,1,44
11729,1493,1,20,1,1,94
4898,1429,1,17,1,1,46
10671,2200,1,18,1,2,92
13293,2230,1,25,1,1,46
3224,1631,2,19,1,1,45
9458,2104,1,24,1,1,25
10966,2016,2,21,1,1,63
7634,2485,1,23,1,1,6
5536,1629,2,22,1,2,87
7983,1581,1,22,1,1,83
7054,1836,1,18,1,2,59
11744,1960,2,24,1,2,47
8225,2077,1,24,1,1,74
13195,2082,2,25,1,1,20
6400,2121,1,25,1,1,7
3171,1718,1,20,1,2,29
11475,1481,2,21,1,2,33
14308,1880,1,23,1,2,53
14394,2122,2,22,1,1,10
8706,2186,1,18,1,2,61
13018,2137,2,25,1,2,72
11454,2498,2,21,1,1,52
11997,1800,2,22,1,1,93
10359,1687,1,21,1,2,61
11403,1878,2,18,1,1,71
11320,2185,1,26,1,2,53
14698,2006,1,18,1,2,12
7478,2009,2,19,1,2,22
13158,2431,2,19,1,2,57
9773,1802,1,20,1,1,92
7267,1704,1,18,1,2,78
9004,1499,2,19,1,2,72
3505,2381,1,20,1,1,15
5164,1801,1,26,1,1,94
3587,2277,2,17,1,1,57
4521,2499,1,24,1,2,74
11020,1945,2,26,1,2,91
12513,1690,1,23,1,1,74
9320,1649,2,19,1,2,4
3189,1707,1,20,1,2,55
3845,2088,1,17,1,1,15
6706,1888,2,25,1,1,31
6224,2180,1,24,1,2,5
7358,1776,1,17,1,1,27
14743,1995,1,20,1,2,82
5739,2481,2,25,1,2,60
9617,2248,2,17,1,2,52
10284,2353,2,23,1,1,6
9133,1925,1,17,1,2,95
12578,1740,1,22,1,2,86
7527,1531,2,24,1,1,96
12521,1591,1,20,1,2,84
11284,1692,1,26,1,2,45
11009,2362,1,22,1,2,81
13451,2093,2,18,1,1,34
5316,1581,1,19,1,1,28
12162,1476,2,23,1,1,32
6344,1982,1,21,1,1,21
5447,1583,2,21,1,1,36
6857,2243,1,18,1,2,39
10627,1818,2,23,1,1,20
9538,1768,2,20,1,2,12
14425,2293,1,22,1,2,79
8723,1979,2,24,1,2,23
3524,1446,1,20,1,2,22
12304,2383,1,22,1,2,88
6750,2453,1,26,1,2,19
3998,1775,1,18,1,1,41
13404,2002,1,19,1,1,78
12051,2488,2,21,1,2,41
9077,2230,1,20,1,1,14
10389,2066,1,24,1,1,62
3419,1527,1,19,1,1,44
7125,1506,1,26,1,2,89
9814,2178,1,21,1,2,52
10491,2164,2,23,1,2,83
3963,2053,2,24,1,1,50
6070,2156,1,21,1,2,6
9115,1714,2,17,1,1,12
9468,1489,2,18,1,1,84
9800,1868,2,21,1,1,89
10656,1468,1,25,1,2,19
9339,1891,1,18,1,2,40
14859,1929,1,22,1,1,60
8635,1402,2,24,1,2,76
8747,2448,1,25,1,1,93
11897,1899,1,23,1,2,52
13637,1901,1,26,1,2,63
6643,2368,2,22,1,1,88
13948,2070,1,18,1,2,67
7834,1591,1,18,1,1,69
4921,1802,1,24,1,2,25
5030,1872,2,20,1,2,16
14204,1950,1,20,1,2,43
3956,1577,2,23,1,2,46
14646,2190,1,24,1,2,29
14578,2171,1,24,1,2,13
9625,1957,1,18,1,2,68
3851,1405,2,20,1,1,88
11024,2468,2,23,1,2,43
14479,1819,1,26,1,2,27
13722,1649,2,22,1,2,29
5125,2193,1,17,1,2,20
4825,1707,1,17,1,1,79
8594,1545,1,24,1,1,32
3894,2308,2,21,1,2,61
3905,1695,2,18,1,1,55
4464,1794,2,18,1,1,39
8899,2057,1,22,1,1,13
6452,2073,2,23,1,1,17
11192,1441,1,22,1,2,44
5579,1711,1,19,1,1,67
3494,2367,2,17,1,1,43
3026,2028,1,21,1,1,65
4686,1660,2,20,1,2,84
3255,1960,2,20,1,2,45
14523,2245,1,23,1,2,57
4179,1504,2,22,1,2,20
11103,2277,2,20,1,2,16
8014,1560,1,24,1,2,73
8496,1983,1,22,1,1,7
4531,1703,1,20,1,1,68
6620,2436,2,26,1,2,15
7430,1512,2,20,1,2,28
12813,2203,2,20,1,1,13
14741,2035,2,26,1,1,90
8338,1940,2,18,1,1,84
11836,1824,2,26,1,1,79
7029,1614,1,18,1,1,37
9864,1874,2,25,1,2,95
9970,2091,2,24,1,2,18
6858,2453,1,26,1,1,32
10797,1853,1,25,1,2,1
13248,2395,2,25,1,1,59
3632,2316,2,24,1,1,30
9331,1444,2,23,1,2,8
10676,1994,2,24,1,2,14
7786,2400,1,18,1,1,94
8196,1744,2,23,1,1,32
4128,2469,2,22,1,1,70
3616,1656,1,21,1,1,49
13875,1969,2,17,1,1,78
4896,2250,2,18,1,2,91
12020,2024,1,21,1,1,18
4382,2036,2,21,1,2,88
7707,1796,2,26,1,2,32
4092,1826,1,23,1,2,28
11212,1900,2,19,1,2,76
7686,1719,2,17,1,2,40
6641,1837,1,25,1,2,40
6805,1710,2,24,1,2,21
7676,2328,2,22,1,2,23
3196,1821,2,25,1,2,58
8717,1939,2,24,1,2,79
7251,1675,2,26,1,1,66
12313,1411,1,17,1,1,60
8523,1989,1,18,1,1,21
11339,1726,1,24,1,1,53
12941,1907,2,23,1,1,1
6095,2385,2,20,1,2,57
8776,2008,2,17,1,2,19
6576,1860,1,19,1,2,25
4740,2161,1,24,1,1,85
8721,1540,2,18,1,1,19
8002,2275,2,25,1,1,42
5984,2196,1,20,1,2,75
6868,1817,1,20,1,2,45
7636,2210,1,22,1,2,17
9883,1636,1,23,1,2,7
3538,1702,2,18,1,2,48
6792,1770,1,23,1,2,39
14302,1674,2,25,1,2,27
9689,2029,1,24,1,1,100
10784,2108,2,23,1,2,32
10358,2284,1,17,1,1,41
4208,2491,2,17,1,2,47
4141,2190,2,21,1,2,84
3573,1519,2,26,1,1,16
11355,1506,1,20,1,2,84
9951,1993,1,22,1,1,98
8066,1704,1,25,1,2,66
11546,2004,1,26,1,1,11
8497,1768,1,24,1,2,30
14068,2249,2,25,1,1,8
14333,1536,2,24,1,2,98
14055,1672,1,21,1,2,54
6637,1788,1,17,1,1,97
10399,2394,2,26,1,1,12
7871,1798,2,19,1,2,14
6490,1401,1,17,1,1,100
6724,1713,1,24,1,1,33
8841,1706,2,25,1,2,56
5914,1727,2,20,1,1,91
10589,1999,2,24,1,1,69
13324,1744,2,24,1,1,5
9194,2060,2,17,1,2,76
6684,1950,2,17,1,1,12
9758,1722,1,23,1,1,56
5368,1590,2,23,1,1,12
4714,1983,2,24,1,1,19
12762,2493,1,20,1,1,74
13007,2021,1,19,1,2,88
9072,1859,1,23,1,1,52
7488,2233,2,20,1,1,23
12283,2057,1,21,1,2,12
7590,2490,1,26,1,1,76
4401,1517,2,24,1,1,18
7501,2488,2,20,1,2,81
8320,1598,2,22,1,1,8
13413,1926,1,21,1,1,82
5470,2075,1,18,1,1,71
5061,2256,1,18,1,2,22
7405,1842,1,24,1,2,8
10602,2324,2,21,1,2,52
3276,1589,1,25,1,2,11
3205,2323,1,22,1,1,17
5799,1895,2,19,1,1,74
10514,2304,1,23,1,2,12
11596,1726,2,18,1,1,18
9875,2348,1,19,1,1,60
13956,1834,2,19,1,1,70
8214,1421,2,23,1,2,5
9283,2072,1,20,1,2,40
11927,2257,1,20,1,2,9
6763,1432,1,26,1,2,71
3554,1736,1,22,1,1,90
8381,2378,1,21,1,1,8
3502,1869,2,18,1,1,13
7757,2033,1,19,1,1,83
7425,1910,2,17,1,2,53
4498,2462,1,21,1,1,48
7295,1421,2,23,1,1,99
5589,2156,2,17,1,2,78
10175,2408,2,20,1,1,60
5887,2206,1,24,1,2,63
12009,2117,2,25,1,1,33
14322,2071,2,23,1,1,98
12318,2412,1,22,1,1,74
7598,2081,1,25,1,1,40
12689,2437,1,17,1,2,12
5218,1476,1,21,1,1,100
3555,1432,1,25,1,2,7
14968,1956,2,22,1,1,71
7224,2178,1,25,1,1,2
9963,1545,2,17,1,1,92
13736,2392,1,24,1,1,77
12405,2337,1,25,1,2,60
7900,2283,2,23,1,2,50
4320,1792,1,22,1,1,58
11096,1853,1,19,1,1,17
4662,1921,1,26,1,1,22
9954,2084,1,19,1,1,47
6201,1821,1,21,1,1,40
9691,1792,2,18,1,2,62
10667,2388,1,25,1,1,59
6038,1514,2,20,1,1,82
12947,2131,1,24,1,1,35
12732,1400,1,17,1,2,39
14068,1910,2,18,1,1,21
6302,1924,2,18,1,1,52
13336,1957,1,19,1,2,7
4655,2338,2,21,1,2,89
4355,2233,2,19,1,1,89
4051,1742,1,21,1,1,33
7093,2241,2,19,1,2,23
13928,1530,2,21,1,1,13
13097,2091,1,17,1,1,69
5955,1765,2,23,1,2,52
4761,1420,1,19,1,2,77
10917,1488,1,25,1,1,59
7094,2136,2,20,1,2,19
13223,1581,2,17,1,2,27
10924,2437,1,18,1,1,24
10879,1504,2,22,1,2,79
10781,2464,1,20,1,2,13
9349,1613,2,19,1,2,17
8913,1481,1,21,1,1,31
3338,2013,2,23,1,1,23
14109,1718,1,26,1,1,50
14540,1714,2,24,1,2,9
8525,2304,1,22,1,2,7
8221,1594,2,17,1,2,18
8274,1427,1,24,1,2,24
10677,1820,2,25,1,1,16
6968,1991,1,17,1,1,59
13969,1914,2,26,1,2,25
11237,1412,2,22,1,1,42
7538,1425,2,20,1,1,13
12618,1624,1,21,1,2,96
3295,1754,1,26,1,1,36
8612,1689,1,18,1,1,92
11719,1729,2,23,1,2,87
12532,2487,2,19,1,2,1
11362,2056,2,22,1,1,58
6320,2217,1,21,1,1,34
10367,2272,1,24,1,1,95
8283,2485,1,18,1,1,10
8646,1521,1,21,1,1,63
3397,1650,1,17,1,1,80
8945,2271,2,22,1,2,1
3671,2391,1,24,1,2,47
9928,2165,2,18,1,2,20
9551,1522,2,19,1,1,61
11507,1944,2,17,1,2,76
13663,1847,2,18,1,2,39
6315,2275,1,18,1,1,59
14556,1556,1,22,1,1,37
3684,1938,2,26,1,2,37
12932,1526,2,26,1,2,70
4565,2448,2,18,1,2,21
9009,1412,1,23,1,1,44
7671,1602,1,18,1,2,77
6881,1932,1,19,1,1,18
13592,2431,2,20,1,2,54
6399,1703,2,21,1,1,9
12488,1952,2,21,1,2,63
7155,1627,2,21,1,1,66
13113,2246,2,24,1,2,85
13927,1617,1,20,1,2,20
12359,1435,2,21,1,1,85
8785,1421,2,20,1,2,90
11172,2342,1,17,1,1,37
11767,1590,1,26,1,2,45
9990,1465,1,21,1,2,8
9667,1429,1,20,1,1,18
11959,1473,2,25,1,2,90
14562,2499,1,24,1,2,86
10731,1859,2,24,1,1,71
12835,2207,1,24,1,2,68
4492,2397,1,21,1,1,13
5438,1936,1,26,1,1,7
6830,2167,2,21,1,2,31
10345,1609,2,21,1,2,31
7667,2224,2,18,1,2,12
4038,1441,2,22,1,2,14
3054,2258,1,21,1,1,79
3758,2248,1,26,1,2,82
4381,2373,2,25,1,1,22
4752,1645,2,22,1,1,76
11458,2043,1,17,1,1,88
13341,2081,1,19,1,2,46
9112,1672,1,24,1,1,63
12080,1658,2,18,1,2,66
3195,2406,2,17,1,2,63
12004,1419,1,23,1,2,42
5974,1608,1,25,1,1,42
13645,1690,2,23,1,2,44
11602,2273,2,20,1,1,37
14892,2473,2,19,1,1,60
13277,1517,1,24,1,1,42
12001,2455,2,25,1,1,31
3376,1577,1,23,1,1,64
12709,1874,2,22,1,2,52
6911,1607,2,20,1,1,18
11637,1907,1,26,1,2,8
12036,1890,1,24,1,1,83
6148,2355,2,25,1,1,100
11304,2241,1,23,1,2,69
14703,2175,2,21,1,1,93
13857,1908,1,22,1,1,98
8888,2264,2,25,1,2,13
13368,1926,1,22,1,2,57
14729,1472,2,19,1,2,78
6158,1733,1,19,1,1,62
12632,1411,1,19,1,1,71
6609,2006,2,23,1,1,40
4915,1651,1,18,1,2,93
6254,1460,2,22,1,1,75
4755,2236,2,22,1,1,62
10693,1870,1,20,1,2,66
13972,2082,2,18,1,2,79
4586,1442,2,22,1,1,19
14073,1614,2,24,1,2,79
6910,2024,1,20,1,2,11
10933,2065,2,23,1,2,34
7430,2042,2,24,1,1,76
13415,2141,2,18,1,1,93
6820,1814,1,17,1,1,71
7229,2081,2,17,1,1,72
10130,1630,2,23,1,2,95
5168,1827,1,19,1,2,1
6260,1679,1,24,1,1,55
5996,2415,1,23,1,2,89
12819,1500,1,20,1,1,39
9064,1649,2,24,1,2,22
10511,2106,1,26,1,2,84
6825,2071,1,21,1,2,60
12216,1494,2,20,1,1,44
9918,1858,2,18,1,2,64
11380,1625,2,26,1,2,45
3433,1596,1,21,1,1,90
14205,1876,1,23,1,2,38
3885,1446,1,19,1,1,52
14392,1446,2,25,1,2,8
11348,1792,2,23,1,2,28
14155,2251,2,26,1,2,60
10578,1517,2,18,1,1,13
14408,2103,2,19,1,1,25
10718,1988,2,24,1,1,26
6237,1445,1,19,1,2,54
13700,1570,2,21,1,1,62
4209,2207,1,21,1,1,44
12535,2265,1,25,1,2,85
4472,2452,2,23,1,1,62
4983,1669,2,20,1,1,53
14006,2101,1,23,1,1,36
7411,2061,1,24,1,2,45
10073,2225,2,26,1,2,21
4923,1924,1,20,1,2,61
10833,2060,1,26,1,2,92
8669,2039,1,18,1,2,21
14193,1880,2,19,1,2,73
10967,2457,2,23,1,1,19
10795,1862,2,25,1,2,70
11958,1479,2,22,1,1,95
4791,1712,1,26,1,1,66
4158,1810,2,19,1,1,63
8290,1985,2,17,1,2,94
14918,1400,2,17,1,1,65
7226,1729,2,21,1,2,59
4015,2376,2,19,1,1,33
12444,1517,2,17,1,1,62
4924,2149,1,20,1,1,67
9717,2109,2,20,1,2,79
8865,2014,1,18,1,1,11
8740,2123,1,17,1,2,100
4862,2492,2,25,1,2,28
5950,2098,2,24,1,2,96
13638,2357,2,20,1,1,90
7678,1880,2,17,1,2,12
7579,1584,2,20,1,2,61
7406,1588,2,20,1,1,87
7890,2393,1,23,1,2,16
6211,1417,2,19,1,2,82
7189,1643,1,25,1,1,9
13266,1757,2,19,1,1,15
9527,2404,2,21,1,1,55
10194,1513,2,19,1,1,52
10135,1595,2,23,1,1,92
