wage,costliving,gender,age,branch,userexperience
10011,1492,2,20,2,93
6045,1664,2,21,2,46
5071,1104,1,19,2,98
14630,1997,1,20,1,82
5131,1183,1,18,1,58
14209,1550,2,17,2,23
7935,1015,2,19,2,63
5505,910,2,20,1,48
4425,1652,1,17,1,63
7222,1944,2,17,1,25
4826,1064,2,21,1,70
6213,746,2,18,2,4
8275,888,1,20,1,62
11766,1480,1,18,1,41
8550,1229,2,17,2,47
11521,1075,1,19,2,41
11035,1465,1,20,2,49
7566,643,1,19,2,9
8063,1198,2,19,1,91
5716,1387,2,19,2,42
4365,1270,1,19,2,47
7766,1802,1,21,2,5
10208,1838,1,20,2,40
10250,1482,1,20,1,21
11441,1867,1,19,1,77
6579,1360,1,18,2,38
14200,1809,1,20,1,57
14862,1575,1,19,2,44
6191,1238,1,21,2,12
10304,762,1,17,1,87
7652,886,1,18,2,24
10462,1912,2,17,2,16
9512,1301,1,21,1,68
4015,989,2,17,1,73
13429,659,2,18,2,33
8865,1755,2,21,1,86
7834,1294,2,19,1,24
3961,943,1,19,2,53
11801,1473,2,19,1,60
5353,1786,1,17,2,8
5383,1403,1,21,2,94
5002,1371,1,17,2,71
6819,1342,2,19,1,11
5668,695,1,19,1,14
5225,2018,2,21,1,43
14602,1962,2,20,1,32
9891,1391,1,21,1,89
11730,1434,1,18,1,9
10404,1746,2,18,1,34
9550,1587,1,19,2,11
13798,1581,1,19,2,31
11786,1982,2,21,1,6
3640,1922,2,19,1,11
10842,1296,1,20,2,33
10234,1627,2,18,2,9
6844,884,1,21,2,41
14755,1965,1,18,1,10
13767,978,1,17,2,14
13485,1622,2,21,2,99
12438,1601,2,18,2,34
10746,1221,2,21,2,71
7516,2028,2,19,2,23
12767,1921,1,18,2,58
11218,1549,1,21,2,56
5431,1268,1,19,2,80
6600,1815,1,17,2,28
13926,783,1,17,2,62
7796,1940,1,18,2,64
5662,1692,1,18,1,37
7629,1965,2,21,2,97
5580,1608,2,21,2,12
14135,1282,1,21,1,60
9437,1434,2,17,1,9
12271,776,1,17,2,48
10664,2067,1,18,1,42
12558,606,2,21,2,83
5221,2018,2,19,1,58
8666,952,2,20,1,80
5127,1617,2,18,1,77
8019,1125,2,20,1,22
10010,2058,1,21,2,5
10837,1122,2,19,2,13
7438,1414,1,18,1,82
11060,1359,1,18,1,65
5221,920,2,18,2,98
3590,2018,1,20,2,54
6007,894,2,18,1,79
5598,1114,1,17,2,10
8407,948,1,18,1,88
9253,2018,2,18,1,42
5735,892,1,21,1,57
14777,1821,2,17,2,94
10275,1453,2,20,2,76
6713,1870,1,21,1,83
6556,1533,1,20,2,70
10272,2090,2,19,1,31
4554,1077,1,18,2,54
8304,1680,1,19,1,57
5833,739,2,19,2,17
14115,983,2,18,2,70
10683,2038,2,18,2,65
10363,1657,1,19,1,3
11159,1868,2,19,1,80
3881,1985,1,20,2,8
7692,1242,1,18,2,89
8631,1594,2,19,2,74
11456,1498,1,19,2,16
7717,1071,1,21,2,54
6160,1941,1,18,2,95
3132,1225,2,21,2,6
11952,2043,2,17,1,51
8579,1088,1,21,1,95
6595,1254,1,21,2,36
7358,2063,1,21,2,13
11569,1898,2,20,2,49
7575,1500,2,20,2,2
13277,1205,2,17,1,20
13489,1558,1,18,1,74
5223,687,1,20,1,100
6993,1478,2,18,1,23
4962,1623,2,18,2,51
11008,1419,1,20,1,8
8567,1382,1,19,1,71
10256,1007,2,17,2,60
14743,936,1,21,1,4
10232,1400,1,17,2,55
7569,1309,1,20,1,43
14209,616,2,17,1,64
5928,1526,1,19,1,87
13392,892,1,21,2,23
10419,1379,2,18,1,7
11411,884,2,20,2,14
10131,1870,2,20,2,71
10321,1558,1,17,1,14
8362,2089,2,19,2,68
7161,1748,2,20,2,28
5588,822,2,18,1,97
4104,1970,1,17,2,72
13641,2044,1,20,2,63
13187,1305,1,19,2,20
13194,924,1,18,1,39
7166,728,2,19,2,97
4583,1542,1,21,1,99
5150,1055,1,21,2,43
10114,1810,1,19,1,59
10956,1872,2,21,2,97
9206,1005,1,21,1,91
8047,1519,2,20,2,79
12065,1248,2,19,1,55
13897,883,2,18,2,94
13181,805,1,18,2,45
12507,803,2,21,1,84
5872,1176,1,19,1,66
3399,1344,2,21,1,93
5954,624,1,19,2,60
13752,2003,2,17,2,92
3502,1757,2,20,1,94
10708,956,2,18,1,21
5820,1208,2,19,2,94
4831,1357,2,20,1,88
12268,1425,1,21,2,20
6453,606,2,17,2,40
11192,1373,1,17,2,35
4881,1777,2,17,2,63
9735,1137,2,21,2,98
10100,934,2,21,2,63
4881,1169,2,17,2,15
3171,1358,2,17,1,90
3774,1521,2,18,2,87
4465,1891,1,20,2,25
4902,1270,1,20,2,4
4054,1043,1,19,1,81
5103,1663,2,18,1,22
13331,1717,1,19,1,80
9829,1133,1,20,1,93
8995,1802,1,21,1,85
7582,747,1,21,1,48
13726,730,1,17,2,11
9016,1697,1,21,1,88
10926,1736,2,18,1,97
13261,632,1,20,2,36
8854,1981,1,21,2,16
10362,1803,1,20,1,52
5498,1678,1,19,2,44
12006,1440,1,21,1,99
9015,900,1,19,2,32
4710,2049,2,20,2,59
11345,1414,2,18,2,90
13476,1871,1,17,1,59
11097,932,1,21,1,85
3235,2062,2,19,1,26
5341,1421,2,20,1,90
9973,1609,1,18,2,60
4373,733,2,20,1,28
7048,1960,2,17,2,36
8576,1581,2,17,1,20
12475,1073,1,20,1,34
13642,1058,1,17,1,17
11262,1870,1,19,1,50
6335,1872,1,20,1,55
6186,1738,2,20,1,93
11278,1415,2,19,1,85
9878,1430,2,19,2,93
4181,1321,2,21,2,84
5994,600,2,19,2,23
8741,2054,1,18,1,83
5706,1544,1,20,2,70
9053,1088,2,19,2,22
11586,1911,2,18,2,24
12506,1442,2,21,2,43
10678,620,1,20,2,100
13554,1432,2,18,2,20
3228,1436,1,19,1,16
8540,650,2,21,2,57
9001,1579,2,20,2,6
6535,1118,2,21,2,100
7455,657,1,18,2,2
9224,1816,2,18,1,44
7564,792,2,21,2,36
14747,1633,2,19,2,22
4414,927,2,19,2,85
3871,792,1,17,1,35
12422,1163,1,20,2,26
12356,1014,1,17,1,45
7842,1990,2,21,1,35
11920,1894,1,21,1,7
7023,1043,2,20,2,63
10038,1861,1,17,2,37
3016,1181,1,20,2,48
14538,893,2,19,2,26
13429,2021,2,17,1,51
6771,1123,2,19,1,86
7053,1933,2,21,2,35
4146,709,2,17,2,86
11259,660,2,18,1,86
14688,1406,1,18,2,34
9589,1152,1,18,2,35
5742,1003,1,21,2,17
7867,1588,1,18,1,66
6910,1570,1,19,1,59
9262,1464,2,18,1,73
5914,2014,1,17,1,32
6936,721,2,18,2,76
5464,2000,2,17,2,52
10743,625,1,19,2,28
12027,1441,2,21,2,59
8580,2070,2,19,2,60
3930,1866,1,21,1,92
8445,839,2,21,2,92
14613,2055,1,19,1,61
3463,1084,1,21,2,88
10633,1544,1,19,2,40
5112,682,2,18,2,86
10668,754,2,17,1,51
13859,1241,1,19,1,12
9724,1546,2,17,2,73
7615,891,1,17,2,6
8353,1601,1,17,2,33
3771,878,1,19,2,12
6524,2002,1,18,1,10
3669,1196,1,21,2,66
7526,1544,2,20,2,99
12815,644,2,20,1,23
11064,1825,2,18,1,13
3143,906,2,19,1,14
10744,669,2,20,2,1
3591,1484,1,19,2,54
9257,2022,2,21,2,90
4984,1934,2,19,1,3
11197,1647,2,21,1,97
10518,933,1,17,1,62
12195,1206,1,20,2,55
3129,887,2,19,2,80
9351,1132,1,21,1,37
12568,1115,1,17,1,29
7463,1771,2,21,1,58
4605,1177,2,20,1,16
3957,2075,1,18,1,97
5606,1161,2,21,2,93
12485,2033,1,17,2,9
8014,1688,2,19,1,66
10362,1995,1,17,1,13
4918,1187,2,18,2,13
11176,1886,1,20,2,82
5864,1274,2,20,2,74
5461,1472,1,17,2,43
12722,647,1,17,1,63
12820,1273,2,20,2,71
9362,1616,1,21,1,68
12392,920,2,19,1,24
12696,1507,1,18,2,6
12877,1468,1,19,2,26
11559,634,2,17,1,10
10291,840,1,17,2,71
13414,682,1,20,1,30
4300,737,1,21,1,16
4981,1688,2,19,2,90
4759,1155,2,20,2,6
10508,1577,2,19,2,23
7554,812,2,18,2,34
14327,1953,1,21,2,14
7025,1025,2,17,2,4
13830,1785,2,18,2,28
8204,1809,2,19,2,54
14524,1366,1,19,2,91
12816,1071,1,20,2,85
4993,928,1,17,1,63
12765,1360,1,19,2,35
8996,989,2,18,1,89
12950,720,1,18,2,49
13918,1603,1,20,2,88
8512,1659,2,20,1,61
8800,1280,2,20,1,76
8203,623,1,18,2,40
12182,1190,1,18,1,36
3715,1332,2,18,2,42
12029,1981,1,18,1,81
8961,1142,1,20,2,83
12707,2001,1,19,1,46
10445,1764,1,17,2,50
8381,700,2,19,2,86
3195,663,1,20,1,62
7345,1916,2,17,2,65
9461,960,2,21,2,82
10117,1298,1,19,2,16
7484,1605,2,19,2,18
11007,1076,1,20,1,59
3402,1201,2,21,2,94
14145,983,2,19,2,87
10820,973,2,20,1,35
11065,1274,2,21,1,29
10675,744,2,19,2,53
12978,773,2,18,2,72
14136,1036,1,18,1,33
6379,1335,1,18,1,43
5353,1716,1,20,2,86
11728,1218,2,19,2,58
8857,1066,1,17,2,19
5150,668,2,17,1,89
4401,2071,2,18,2,31
4652,628,1,18,1,68
12340,1375,2,21,2,18
11254,1674,2,21,2,32
9599,617,1,17,1,52
5151,724,1,20,2,89
7231,1899,1,21,2,12
12002,1492,2,21,2,89
11649,1153,2,19,2,1
13680,1392,2,21,2,33
9417,1829,2,20,1,37
11593,1001,2,19,2,99
12219,1499,1,21,2,6
5689,1901,2,17,2,31
6342,1800,2,17,2,61
12315,1649,1,21,2,4
14791,989,1,18,1,1
3272,1648,2,20,1,32
12466,656,2,17,2,5
14525,1426,1,21,2,97
5016,823,1,21,2,38
6960,729,1,17,2,10
4140,1165,1,21,1,100
9680,654,2,17,1,94
5792,1432,2,17,1,16
6003,686,1,19,1,98
4241,691,1,19,1,11
7117,1050,2,17,2,90
12659,1959,1,20,2,73
5511,658,1,19,1,93
4196,981,1,20,2,97
9192,1798,1,19,2,19
9168,646,2,18,2,77
11884,1092,1,20,1,94
11617,1152,1,20,1,6
14679,1271,2,21,2,71
5708,1514,2,18,2,96
4013,676,1,19,1,19
13033,1043,2,19,2,12
8645,1405,2,19,2,24
10038,836,2,17,2,40
5416,973,2,20,2,60
13271,1176,2,17,1,58
12178,1128,1,18,1,68
6536,1717,2,18,2,61
4129,2064,2,18,2,29
11898,1494,1,21,2,40
4172,1320,2,19,2,31
4282,1018,1,20,1,27
6220,1446,1,18,1,84
13122,1401,2,17,1,38
6326,1529,1,19,2,44
3935,1139,1,17,2,47
7880,667,1,19,2,14
12719,1154,2,18,2,29
4387,853,1,21,2,84
10397,763,2,21,2,93
11020,1443,1,18,2,13
10101,600,2,18,2,11
11103,866,1,18,1,43
8462,649,2,21,1,25
9191,2087,2,20,1,87
14664,1676,1,17,2,84
6419,830,1,21,2,19
11873,1131,1,17,1,100
13028,1532,1,19,2,76
14616,707,2,18,2,73
7869,1946,2,19,2,32
4516,2093,1,19,2,3
9219,1183,2,21,1,69
12019,2007,1,21,2,95
10862,895,2,21,2,17
9420,1053,2,19,1,97
14226,1891,1,18,1,14
4752,1598,1,18,1,89
14061,2041,1,20,2,61
6902,1069,2,21,1,26
11952,1148,1,21,1,75
8891,1887,1,21,2,87
7122,1723,2,18,2,34
11674,1796,2,19,1,90
4549,897,1,18,1,66
4138,937,1,18,1,36
13477,1461,2,21,1,63
5384,636,2,20,1,2
5012,1591,1,20,2,42
10473,1648,2,17,1,90
5381,959,2,21,2,64
11482,1201,2,20,2,26
3503,1188,1,20,1,40
12071,1469,1,19,1,64
14073,2048,2,20,2,98
13124,789,1,19,1,78
13936,1381,2,17,1,36
7230,1565,2,17,2,34
6562,1184,1,21,2,69
3327,1465,2,20,1,63
14329,1300,2,19,1,16
4119,1621,1,17,2,90
8920,1814,2,17,2,48
4778,650,1,18,1,53
10279,766,1,17,1,13
10999,900,1,17,2,10
12075,1006,1,21,1,52
8625,1216,2,17,2,19
10525,899,1,17,2,76
4643,1249,2,17,2,69
4489,2089,2,18,2,83
6500,1172,1,17,2,31
11573,2096,1,18,2,46
9577,711,2,21,1,31
7279,1433,1,21,1,67
10810,840,1,18,1,23
5859,601,1,18,2,91
14013,1182,1,21,2,49
7462,1431,1,17,1,67
13874,1547,1,18,2,50
5513,1052,1,17,2,1
14160,1120,1,18,1,92
6665,816,2,21,1,45
7839,1380,2,20,2,72
3572,1943,1,19,1,97
3347,606,2,20,2,42
9663,1446,2,19,1,55
9070,1937,1,21,2,77
13132,873,2,17,1,41
5642,1046,2,19,1,66
12749,1650,2,17,1,21
7833,1787,2,19,1,24
4967,1122,1,18,2,14
7714,1949,2,19,2,80
4030,1049,1,19,2,69
5158,1941,1,17,1,28
7969,1820,2,19,1,90
10497,985,1,18,1,97
4859,1569,1,17,2,21
11459,994,2,18,2,18
11122,1853,2,21,1,79
8985,2025,2,21,1,76
10429,1684,2,20,2,34
14850,827,2,18,1,52
5592,656,2,21,2,78
7932,1454,1,21,1,97
14010,1212,2,17,1,1
10569,1152,1,20,1,88
14755,1786,1,21,2,60
7679,1544,2,21,2,66
14102,1154,1,18,2,94
9291,650,1,19,1,44
6886,1018,1,17,1,10
5314,1070,1,19,1,66
8541,1434,1,17,1,35
6337,1929,2,20,2,83
6362,1810,2,21,2,7
3668,2040,1,21,2,69
12028,822,2,20,1,87
12700,1272,1,17,2,37
10898,1633,2,21,1,26
8168,1694,2,18,2,10
4516,1541,2,19,2,29
9256,2002,2,18,2,67
6847,1056,1,18,2,17
7772,1011,1,21,2,74
3514,1529,1,19,1,85
12683,938,2,18,2,43
5243,1686,1,19,1,15
6886,1448,1,18,2,61
14472,1213,2,21,2,73
4695,959,2,21,2,69
7470,940,1,20,2,73
5407,1989,2,18,2,35
8055,2077,2,21,2,98
11501,1098,2,21,2,68
5388,1382,2,17,2,78
12709,1085,2,19,2,8
9572,1010,2,17,2,55
9835,909,2,17,2,32
8425,671,2,21,2,8
3654,1756,2,17,1,35
12579,1436,1,20,2,21
7026,1921,1,18,2,20
3263,1293,2,21,2,45
4804,1094,1,17,1,11
9156,1807,2,18,1,32
11650,1630,1,17,1,77
5884,1458,1,19,1,93
8490,1787,2,21,2,45
14178,1779,1,21,1,100
10965,932,2,18,2,17
12479,985,2,17,2,30
12959,2063,2,19,2,49
6594,1036,1,18,1,75
14369,1559,2,21,2,67
10659,1163,2,18,2,89
14833,1052,1,21,1,100
6934,884,2,17,2,13
7418,1333,2,17,2,45
12252,1232,1,17,2,46
13851,621,1,18,2,54
10991,721,1,21,2,59
4787,645,2,20,1,2
11821,1006,1,17,1,40
9360,718,1,18,1,31
3451,1987,1,19,1,40
14219,1406,2,19,2,67
9296,1047,1,17,2,63
7514,1461,1,21,1,24
13507,703,1,21,1,16
7054,1044,2,19,1,46
13196,1683,1,18,1,70
13507,1803,2,19,1,46
5860,1546,1,20,2,82
6257,1672,2,17,1,18
6534,736,1,17,1,54
3984,1508,1,18,1,15
7309,794,1,19,2,66
3510,623,1,18,2,55
4588,1227,2,18,2,18
13360,744,2,21,1,98
8223,2084,1,19,1,27
5088,1156,2,17,2,72
9999,1847,1,17,2,12
8481,2063,1,19,2,71
3155,1075,1,18,1,34
5410,1242,2,18,2,22
5300,803,2,17,2,68
4738,1485,1,20,1,65
4537,801,1,17,1,35
13541,1770,2,21,2,67
13408,991,2,19,1,31
11565,1351,1,17,2,59
8389,1305,1,19,1,57
9150,1130,2,17,1,23
8624,1284,1,20,2,57
6066,1494,1,19,2,1
9595,675,2,17,2,9
6393,1224,1,21,1,48
8065,1624,2,17,1,88
9947,1250,2,19,2,13
11113,1098,2,18,1,85
11373,1989,2,19,1,95
9129,767,2,18,2,57
4344,1995,2,21,2,54
14023,1677,2,21,2,92
14416,1246,2,19,2,83
3339,1335,1,20,1,91
14295,851,2,19,1,74
11395,2039,1,21,1,57
13704,1278,2,20,1,88
3341,2067,2,19,2,24
11398,1624,1,21,2,6
12691,2061,1,20,2,36
3766,1705,1,21,2,66
5059,2023,2,21,2,76
8169,1085,1,20,2,47
8979,1722,1,21,1,81
5447,939,2,21,2,91
4684,1204,1,18,2,83
13959,1511,1,21,2,89
8074,658,2,18,2,20
6080,1192,1,19,1,60
9738,799,1,20,2,93
13106,1229,2,17,1,58
4497,1619,2,21,1,81
4565,2061,2,21,1,49
13760,765,1,17,1,72
10180,1851,1,19,2,1
9149,806,1,19,2,74
14480,1763,2,21,1,11
6262,2028,1,20,2,34
3923,1312,1,20,1,93
11241,1272,1,20,2,13
11121,1815,2,19,2,25
14874,1140,2,18,2,39
13247,1568,1,21,1,44
12278,1036,1,19,2,7
14491,1666,2,20,1,25
3603,1214,2,21,1,89
9824,1972,2,17,2,76
8681,1057,2,17,1,74
12960,2013,2,19,2,47
12235,693,1,21,1,55
7511,1126,1,17,2,56
9881,1912,2,19,1,84
11874,1469,2,17,2,78
11917,2082,2,19,1,36
10317,1060,2,18,1,72
7389,1357,1,17,2,42
9016,1857,2,21,1,10
8612,1449,2,17,1,31
5317,1833,2,21,1,2
4401,801,1,20,2,35
10274,1032,2,19,2,37
8876,688,2,17,2,93
10938,972,1,18,1,45
12487,1921,1,21,2,89
12304,1835,2,18,2,15
5291,940,2,21,1,70
10992,773,2,20,1,96
3761,1385,2,18,1,81
4453,1561,1,21,2,35
3430,691,2,17,1,39
13755,2040,1,18,1,57
14337,1334,1,19,2,52
7318,996,1,21,2,74
6397,1031,2,18,2,3
14088,1207,2,20,1,74
8543,1090,1,20,2,79
14058,1293,2,19,2,94
7186,1063,1,20,1,60
5359,610,2,18,1,68
13767,1097,2,19,2,1
12370,1902,2,20,1,52
9291,2008,1,21,1,20
8294,1286,2,17,1,88
14311,2092,2,18,2,28
10317,643,1,19,1,83
5671,1439,1,21,2,47
10301,729,2,18,1,30
7725,1765,2,17,1,60
3882,695,1,18,1,36
12080,1263,2,17,2,40
12840,1220,2,18,1,56
11073,1086,2,20,2,63
13865,1661,2,18,1,83
8682,1180,2,21,1,69
10623,632,1,20,1,71
8782,929,2,17,1,60
11018,1332,1,21,2,63
5100,1103,1,19,1,79
11011,1521,1,21,2,89
14172,1729,2,17,1,76
8484,1379,2,19,1,14
12802,1675,2,20,1,40
6442,1095,1,21,1,77
13011,1281,1,20,1,14
9081,1980,2,20,2,36
6404,1442,2,21,1,18
9992,2088,1,18,2,58
9051,1154,1,21,2,41
3101,1549,1,17,2,75
10686,1213,2,18,1,93
5271,1798,1,20,1,24
12000,1896,1,18,2,25
8353,1434,1,20,2,64
9931,1452,2,21,1,24
3515,669,1,17,1,96
8463,1469,2,17,2,66
14734,1242,2,18,1,97
12927,1075,2,20,1,39
6238,1007,2,18,2,92
6486,2074,2,17,2,2
4528,1885,1,21,1,91
12915,1943,1,17,1,40
4137,1952,1,18,1,4
3517,1843,1,21,1,4
6647,1614,1,18,1,6
3012,1891,2,18,2,91
8045,1388,1,17,1,71
8028,871,2,17,2,100
7657,1259,2,19,2,8
9040,1455,2,19,2,24
13234,1502,2,19,1,32
10670,932,1,18,2,48
12702,2047,1,18,2,61
3610,803,2,17,1,60
6164,1370,1,20,1,73
12831,1665,1,21,2,28
4640,1535,2,19,2,32
6259,1490,1,21,2,70
9503,1715,1,18,1,44
3042,974,1,21,2,45
7684,1370,2,17,2,15
9105,764,2,18,1,57
6865,909,1,17,2,49
14951,1239,2,18,2,8
14742,745,2,18,2,2
11813,1954,2,19,2,26
9613,1417,2,18,2,89
4986,1440,2,17,1,87
13266,952,1,17,1,84
3810,876,1,18,1,69
6799,1094,1,20,1,47
7478,647,2,21,1,18
5322,1851,2,19,1,25
9520,1507,2,18,2,33
9825,1363,1,18,1,70
4531,2063,2,20,2,45
14749,1859,1,18,1,52
4338,879,2,20,1,67
6452,787,2,17,2,68
12763,1254,2,19,1,100
9644,1564,2,17,1,45
5111,1015,1,21,2,94
6530,1101,1,17,1,9
6752,1150,1,19,1,75
13606,1219,2,18,1,68
10755,2023,2,18,2,40
12981,1100,2,17,1,2
5227,786,2,18,2,37
7234,1743,1,17,2,14
12742,958,2,18,1,59
14501,1901,1,20,1,82
4071,1313,1,17,1,43
7190,808,1,21,2,84
14571,949,2,20,1,45
4460,1467,2,21,2,58
8596,2068,2,17,2,10
4233,2094,2,21,2,6
14538,1555,2,19,1,94
7459,1208,2,20,1,20
12349,600,1,19,2,46
11799,924,1,18,1,16
5269,1033,2,17,2,52
13968,2055,1,18,1,64
11850,1526,2,18,2,64
6840,1821,1,20,1,33
3018,1009,2,20,1,42
5296,1642,1,18,1,35
13316,867,1,18,1,32
9251,1395,2,20,1,3
3702,809,2,18,2,59
8120,2100,2,18,2,100
14802,1601,1,21,2,16
5797,723,1,17,1,56
7002,1867,2,17,2,37
6496,1286,1,17,1,20
5860,1740,1,20,1,57
11391,1767,1,19,1,62
5198,1638,2,17,2,42
14970,1788,1,19,1,100
8649,1332,2,17,2,26
14307,1692,1,21,1,100
14500,1604,2,18,2,78
5773,1366,1,21,1,60
4942,1486,1,19,1,17
4083,1339,1,17,1,36
5313,1727,2,21,2,48
4703,689,2,21,2,77
3436,1713,2,21,1,17
7006,636,2,21,2,25
5161,1042,2,17,1,40
13280,685,2,19,2,49
11042,1289,1,21,1,18
14109,1467,1,21,2,90
12268,1996,2,19,2,31
8776,1479,1,20,2,17
8582,2008,2,21,1,72
6552,1379,2,18,2,85
12077,1479,2,19,1,77
13596,1575,2,19,2,67
14832,1910,1,19,1,62
12506,1079,2,20,1,56
6735,880,2,18,2,84
7848,946,1,18,2,82
6886,1884,1,19,1,93
10595,1935,2,19,2,95
3348,1386,2,19,1,87
14680,1705,2,17,1,13
4008,1028,1,17,1,84
3815,1634,1,19,1,97
13050,1700,1,18,1,60
3354,1196,1,18,1,12
5162,1968,1,18,1,49
7480,1319,2,21,1,37
12235,2039,2,20,1,17
6083,1057,1,21,2,62
9092,1169,1,21,2,19
5068,1351,2,18,1,35
7481,1534,1,21,1,97
3745,614,2,20,1,17
11175,1212,1,21,2,70
14077,943,1,21,1,17
8324,685,2,18,2,1
3627,1953,1,20,2,74
10889,1062,1,18,1,94
10917,1698,2,21,1,19
3466,875,2,21,2,8
7099,829,2,21,2,68
6850,1945,2,21,2,2
6373,1065,2,20,2,77
3116,1892,1,18,1,93
3695,1368,1,18,1,13
14615,1309,2,21,2,12
4896,1621,1,18,1,14
3951,1903,2,18,2,88
12329,1538,2,19,2,8
3524,1752,2,17,2,24
6275,782,2,17,1,44
4531,1753,2,20,2,82
8274,1216,2,18,2,56
11549,1431,1,17,1,32
6130,1774,2,21,2,6
14177,1661,1,19,2,39
9193,1731,2,21,2,18
5369,735,1,17,2,36
4648,1906,2,17,2,79
7403,1105,2,21,2,62
13749,1729,1,19,2,60
4236,2047,1,21,1,65
8640,1027,2,18,1,68
4595,1954,2,18,1,25
9137,1471,2,17,2,45
6561,874,1,21,1,84
12415,778,1,18,1,10
4402,1981,1,20,1,82
4041,1064,2,19,1,85
6921,892,2,19,2,54
3729,1128,2,21,1,5
13003,1551,1,19,1,30
6175,2045,2,18,2,85
5272,1022,2,21,2,75
9148,1950,1,21,2,63
12266,1201,1,18,2,75
5026,1320,2,19,2,66
8977,1986,2,21,1,97
6170,728,2,17,1,19
11409,918,2,21,1,91
6112,977,2,21,1,15
5299,1027,1,17,2,20
13565,1378,2,17,1,21
12911,1531,2,18,1,33
3842,1040,2,18,1,77
9589,1080,1,20,1,43
3317,1993,1,17,2,20
4937,1579,1,19,2,85
8837,800,1,17,2,45
4127,966,2,21,2,37
10048,796,2,18,2,20
7250,769,1,17,2,82
4944,1646,2,19,2,3
9833,694,2,19,2,22
8671,1698,1,20,1,86
10624,2022,1,20,1,32
3012,1445,1,18,1,38
8347,1771,2,21,2,21
6196,1777,1,17,2,78
10799,690,1,21,2,33
12558,1783,1,20,1,80
3261,1729,2,18,1,96
6755,1579,1,17,2,45
6266,954,2,20,2,54
14647,880,1,17,1,28
13962,1532,2,20,1,23
10654,944,2,20,2,57
9681,1945,2,20,2,51
10398,1633,2,21,1,48
7406,1700,2,21,1,87
8875,1569,1,20,2,8
9841,1147,1,18,1,29
9766,1200,1,20,1,58
5357,917,2,18,1,64
13288,961,2,20,1,30
3174,1472,1,17,1,22
5372,1411,1,17,2,6
12177,1606,2,17,1,88
7925,1427,2,21,2,3
14913,2074,1,21,1,26
14860,1724,1,19,1,42
6185,1788,1,17,1,62
5731,1043,2,21,1,99
12309,1866,1,17,2,2
6675,1529,1,17,2,18
3773,1001,1,21,1,39
5204,836,2,19,1,18
11831,956,2,21,1,98
6126,1387,1,20,1,23
4903,1384,1,18,2,46
12565,1749,1,19,2,63
14808,959,2,21,1,56
8437,1720,1,21,1,34
6398,1756,1,21,2,49
9127,861,2,18,2,44
5562,1751,1,17,2,48
4806,951,2,18,1,72
13520,854,2,19,1,63
11805,670,2,19,1,87
12742,862,1,21,2,40
4177,1277,2,21,2,51
12175,920,1,20,1,81
9718,888,2,19,1,24
10796,1239,2,19,1,93
4092,1563,2,18,1,80
5505,1798,2,19,1,10
3057,793,2,19,2,93
4223,2080,2,20,2,48
6476,711,2,21,2,19
5576,1223,1,19,2,10
8278,1417,2,21,1,35
10354,1198,2,21,2,47
11695,1149,2,17,1,52
6168,1556,2,17,1,96
9564,684,2,18,1,9
14979,1760,1,21,2,36
12684,1541,1,19,1,85
3498,1137,1,18,1,4
8304,1145,2,19,1,43
10423,939,2,19,2,15
9112,1548,2,19,2,39
13924,621,2,20,2,62
5966,700,1,21,2,77
10260,760,2,20,2,11
3631,963,2,21,1,9
6298,2077,1,19,1,38
7821,1536,1,21,1,19
8362,2099,1,21,1,56
12730,1307,2,21,1,82
11920,1746,1,20,1,20
5130,679,1,19,2,42
11423,1449,2,18,1,87
11886,1193,1,21,1,4
14435,1281,1,17,2,69
12930,1589,2,20,1,23
5957,657,1,20,1,41
7722,912,2,21,2,43
5636,1652,2,20,2,40
10472,931,1,19,2,48
13579,656,1,19,1,11
5520,1640,2,19,2,18
9695,1386,2,17,2,72
13963,1796,1,17,1,100
7541,811,1,18,2,79
13189,1351,2,20,2,47
5194,854,1,17,2,96
10443,1563,2,17,2,93
9875,618,2,19,1,27
11457,1054,2,21,1,15
10069,1816,2,18,2,23
6170,1398,1,19,1,8
9265,1658,2,18,2,50
7738,980,2,21,1,71
11500,1758,2,19,1,15
9591,889,2,21,2,57
9559,1832,1,18,1,74
8897,740,2,21,2,76
13393,1618,2,17,2,40
14405,1063,1,21,2,79
13174,954,2,19,1,32
14317,933,1,19,2,92
3722,1807,1,19,1,1
7526,991,2,19,2,72
12767,1229,1,17,1,38
9969,1471,1,20,2,12
14963,2090,1,20,2,44
6665,820,1,20,2,41
14410,1650,1,21,1,63
8335,1182,2,19,2,18
3953,1696,2,17,2,38
12312,885,2,20,1,11
6308,1470,2,20,2,67
8618,1232,1,17,2,62
8449,1678,1,18,2,33
14446,1560,1,19,2,70
5622,1424,2,20,2,66
6286,2062,2,19,2,74
14744,874,2,18,2,38
6104,1091,1,21,1,31
7045,651,2,17,2,3
10987,1688,1,18,1,63
6567,1185,1,18,2,2
8109,1618,1,21,1,53
5880,1548,1,17,2,88
14066,1523,2,19,1,70
10470,1965,2,20,1,1
3334,869,1,19,1,37
5804,1062,2,18,2,73
7298,1214,2,17,2,23
9936,1699,2,20,1,100
13682,704,2,17,2,65
6772,858,1,19,2,15
6616,1107,1,18,2,84
13279,1197,1,20,2,37
7605,2039,2,19,1,57
11987,1731,1,20,2,34
14974,1822,1,21,2,46
12806,1980,2,20,2,8
6422,858,1,21,2,90
6746,1883,1,20,2,61
