age,gender,city,branch,mention,tuition,school,competence,socialmedia,website,contact,wage,costliving,rural,INTEREST
20,2,6,1,2,30000,42,1,4,15,30,5705,2036,1,1
22,1,3,1,2,30000,35,3,24,26,4,7566,2094,0,0
25,2,7,1,1,30000,25,2,5,15,6,9260,2404,0,0
20,1,4,1,2,30000,29,2,9,19,10,3127,1907,1,1
24,1,2,1,2,30000,27,2,32,8,7,12205,1851,1,1
22,2,5,1,3,30000,3,3,19,2,15,3040,1859,1,1
25,1,5,1,4,30000,11,2,3,33,25,3775,2259,1,1
19,1,6,1,3,30000,19,1,9,16,10,14708,2341,0,1
26,1,8,1,2,30000,9,1,33,19,22,9711,2031,0,0
20,1,6,1,1,30000,31,4,33,10,4,9404,1916,1,1
19,1,7,1,4,30000,14,2,21,16,9,10653,1858,1,0
20,2,7,1,2,30000,28,3,24,25,2,7617,2319,0,1
22,2,7,1,4,30000,38,4,7,17,24,7884,2290,0,1
19,1,1,1,2,30000,46,3,16,3,17,6070,2221,0,1
25,2,6,1,4,30000,53,2,20,9,12,6730,2155,1,0
24,1,8,1,2,30000,15,2,12,4,28,6452,2141,1,0
23,2,3,1,4,30000,22,1,8,10,12,5775,2461,0,0
21,1,6,1,4,30000,12,2,19,7,18,6182,1995,0,0
21,2,2,1,2,30000,39,1,19,33,24,3184,2379,1,0
18,1,3,1,2,30000,42,3,20,15,5,12450,2747,0,1
18,2,3,1,1,30000,28,2,9,9,21,12908,2559,1,1
25,1,2,1,1,30000,52,3,10,13,33,11432,2495,0,1
21,2,7,1,2,30000,52,3,8,23,32,6651,2717,1,1
25,1,1,1,4,30000,4,1,10,12,15,14076,2748,0,1
19,2,8,1,1,30000,52,2,15,11,8,10072,2494,0,0
25,1,2,1,3,30000,41,4,1,10,31,7785,2788,0,1
23,1,1,1,3,30000,55,3,24,33,4,12893,2600,0,0
26,2,2,1,4,30000,18,4,11,20,10,6284,2311,0,1
26,2,1,1,1,30000,18,1,22,7,1,11888,2410,1,1
24,2,1,1,3,30000,43,2,20,30,15,6192,2873,0,0
25,1,4,1,2,30000,31,1,14,25,19,11870,2598,0,1
24,1,1,1,1,30000,29,3,13,2,11,13976,1941,1,0
19,2,1,1,3,30000,38,2,33,25,34,7076,2223,0,0
20,1,2,1,3,30000,35,4,28,29,4,14098,2616,1,0
23,1,6,1,3,30000,2,4,6,8,17,3084,2168,0,1
22,1,6,1,2,30000,3,4,13,17,17,5801,2567,0,0
19,2,6,1,3,30000,32,4,22,5,17,10604,2811,0,1
24,1,8,1,2,30000,6,1,5,9,19,12315,2587,0,0
26,2,5,1,1,30000,31,2,8,7,4,13348,2663,0,0
21,2,4,1,2,30000,42,4,12,33,29,5323,1991,1,0
19,1,2,1,4,30000,29,2,28,25,7,9103,2107,1,0
26,2,2,1,3,30000,36,4,21,22,27,10876,2702,0,0
24,1,2,1,3,30000,9,3,21,12,19,4030,2180,0,0
20,1,3,1,4,30000,37,1,14,25,29,11709,2580,0,1
22,1,3,1,4,30000,2,4,18,16,31,9097,1936,0,0
21,1,8,1,3,30000,5,3,22,6,14,12889,1913,0,0
20,1,8,1,2,30000,1,2,25,14,5,7417,2705,1,1
26,1,2,1,1,30000,26,1,33,5,18,9615,1971,0,0
21,1,6,1,2,30000,9,4,25,13,18,14365,2379,0,0
20,1,5,1,3,30000,4,4,9,9,4,11656,2625,1,1
26,1,5,1,1,30000,21,1,29,33,1,10591,1997,1,0
24,2,5,1,1,30000,42,2,10,1,13,7963,2497,1,0
18,1,5,1,3,30000,24,1,8,31,4,6765,2334,1,0
19,1,4,1,3,30000,44,2,19,25,22,13967,2309,0,0
25,2,6,1,3,30000,1,2,22,31,23,11751,2903,1,0
21,1,3,1,3,30000,16,1,28,21,24,14520,2987,0,1
19,1,3,1,4,30000,45,1,19,3,20,4783,2483,0,0
22,1,5,1,1,30000,32,4,11,29,32,5470,2751,0,1
22,2,4,1,2,30000,28,1,28,30,18,10619,2089,1,0
25,2,4,1,2,30000,26,3,21,28,3,7160,2794,1,0
24,1,7,1,3,30000,24,1,31,10,4,9871,2662,1,0
20,1,1,1,1,30000,48,4,13,10,9,8598,2672,1,0
25,2,6,1,1,30000,38,1,14,31,34,4339,2335,0,0
20,1,7,1,4,30000,29,3,31,2,24,3755,2326,1,1
23,1,5,1,4,30000,3,3,8,11,28,8449,2095,0,1
18,2,7,1,1,30000,14,2,27,25,7,12431,2834,0,0
24,2,3,1,2,30000,3,4,17,11,2,9602,2331,0,0
19,2,7,1,1,30000,14,3,15,6,12,7706,2431,0,0
19,1,5,1,4,30000,17,4,23,11,8,3351,2295,0,0
25,1,2,1,1,30000,48,2,4,16,10,11932,2233,1,0
22,2,6,1,4,30000,12,1,22,25,4,6858,1864,0,1
26,2,4,1,3,30000,55,2,23,11,10,4963,2135,0,1
23,2,4,1,3,30000,55,3,29,27,31,13552,2838,1,1
26,2,3,1,2,30000,27,3,2,1,1,3480,2045,0,0
21,2,2,1,2,30000,5,2,22,2,33,3239,2697,1,0
23,2,6,1,2,30000,41,4,33,23,21,12693,1909,0,1
26,1,6,1,1,30000,1,4,4,28,9,9009,2217,0,0
26,2,6,1,1,30000,4,1,19,15,21,3470,2078,1,1
21,1,8,1,3,30000,54,1,17,30,17,12583,1938,1,0
26,2,1,1,2,30000,23,1,14,24,4,9228,2857,0,1
20,2,2,1,2,30000,55,2,25,10,6,10402,2408,0,0
24,2,5,1,1,30000,38,1,32,21,13,11300,2983,1,0
20,2,4,1,4,30000,52,3,25,23,24,10087,2562,1,0
23,1,3,1,2,30000,15,2,16,11,31,6000,2608,1,1
26,1,7,1,1,30000,48,1,20,30,25,6902,2343,0,0
20,1,3,1,2,30000,30,3,32,21,3,6291,1855,1,1
21,2,6,1,1,30000,9,3,8,25,9,3385,2961,0,0
19,1,4,1,1,30000,31,1,31,3,14,9620,1988,1,0
20,2,4,1,1,30000,27,4,4,5,22,7438,2756,0,1
21,2,6,1,1,30000,47,2,24,8,7,12728,2628,0,1
26,1,7,1,3,30000,1,4,20,10,24,10857,2467,1,1
23,1,7,1,2,30000,13,4,32,11,8,12715,2499,1,0
18,1,8,1,2,30000,29,2,22,26,12,9175,2591,0,1
19,1,8,1,2,30000,24,3,9,1,1,4140,2172,1,1
18,1,6,1,1,30000,26,2,17,7,13,13963,2816,0,1
20,1,2,1,4,30000,26,3,2,16,8,9409,2689,0,1
24,1,7,1,1,30000,52,1,10,27,13,9263,2352,0,0
24,1,6,1,2,30000,7,1,8,14,34,5686,2696,0,0
25,1,8,1,3,30000,1,2,30,2,22,13178,2340,1,0
21,1,7,1,3,30000,22,1,28,26,24,7975,2208,1,0
24,1,4,1,1,30000,10,4,28,12,2,12660,2394,1,0
26,1,5,1,3,30000,34,3,1,21,32,7946,1840,0,1
18,1,3,1,2,30000,44,3,27,29,4,11256,2231,1,0
26,1,3,1,4,30000,5,3,2,29,30,3536,2911,1,1
19,2,1,1,2,30000,54,1,12,6,23,12263,2399,0,1
24,2,7,1,4,30000,52,1,25,3,30,9511,2326,1,0
23,2,1,1,1,30000,44,2,19,18,30,5840,2556,1,0
21,2,3,1,1,30000,26,3,12,28,22,4193,2264,0,1
26,2,6,1,3,30000,27,1,30,29,25,10876,2049,0,0
25,1,8,1,3,30000,3,3,7,15,8,3538,2968,0,0
18,1,8,1,3,30000,44,4,2,2,13,5305,2043,0,0
19,2,8,1,4,30000,21,4,26,32,10,7452,2873,1,0
22,1,8,1,2,30000,3,1,10,26,17,4096,2436,0,1
22,2,1,1,3,30000,26,2,8,5,11,14841,2786,1,0
21,1,6,1,4,30000,29,1,15,20,27,14243,2786,1,0
19,1,5,1,4,30000,32,3,30,2,8,12308,2890,1,1
20,2,5,1,4,30000,48,3,21,25,13,10028,2102,0,1
22,1,6,1,3,30000,54,1,16,15,10,11989,2325,0,0
24,1,7,1,4,30000,25,1,7,8,3,6099,1899,1,1
24,1,8,1,2,30000,51,2,5,33,18,14040,2218,1,0
19,2,1,1,4,30000,45,2,13,19,9,7257,2625,1,1
24,2,2,1,1,30000,45,4,24,18,20,8044,2256,1,1
26,2,2,1,3,30000,51,3,24,2,8,11289,2392,1,1
26,2,8,1,2,30000,13,3,29,1,22,9793,2684,1,0
24,1,6,1,3,30000,14,3,15,24,17,12402,2635,1,0
19,2,3,1,1,30000,10,1,26,17,8,9822,2331,1,1
24,2,1,1,3,30000,10,4,24,18,3,10318,1824,0,0
24,1,3,1,4,30000,7,3,8,16,32,8488,2282,0,0
22,1,7,1,3,30000,27,3,20,8,20,4178,2700,1,1
20,2,1,1,4,30000,35,2,32,10,3,5678,2069,1,0
23,1,2,1,1,30000,51,4,23,11,24,5832,2600,0,0
23,2,4,1,1,30000,2,2,15,27,6,10161,2539,1,1
19,1,6,1,1,30000,51,3,28,32,15,12581,2822,1,1
26,1,3,1,4,30000,4,1,25,25,16,11291,2130,0,0
25,2,4,1,3,30000,19,1,30,25,12,8565,1925,0,1
26,2,1,1,1,30000,15,4,24,20,3,14648,2018,1,0
25,2,1,1,1,30000,29,3,19,13,8,6837,2147,0,1
18,2,8,1,1,30000,52,3,12,25,28,7484,2790,0,0
26,1,7,1,3,30000,52,4,9,3,32,12664,2252,1,0
19,2,5,1,2,30000,16,1,16,2,6,5245,2647,1,0
25,1,2,1,1,30000,35,2,4,30,3,9791,2420,1,0
21,2,1,1,1,30000,43,2,17,2,17,11977,2617,0,1
20,2,2,1,3,30000,7,2,32,11,3,14112,2538,1,1
23,2,7,1,4,30000,47,4,26,27,23,8121,2387,1,0
20,2,1,1,1,30000,31,4,5,31,5,5864,2478,1,1
21,1,3,1,1,30000,6,4,10,20,5,3707,2951,0,0
23,2,1,1,3,30000,23,4,1,7,26,4617,1824,1,0
23,1,5,1,2,30000,45,4,4,25,11,12829,2081,1,0
23,2,6,1,3,30000,6,1,32,20,24,9570,2636,1,1
23,2,8,1,3,30000,43,2,33,20,32,3326,2836,1,0
19,1,7,1,1,30000,14,1,17,3,32,11449,1857,1,1
23,1,7,1,4,30000,41,1,31,9,5,8655,2599,0,1
19,1,1,1,3,30000,33,3,5,22,9,3700,2904,0,0
26,2,8,1,3,30000,15,1,28,9,7,3660,2740,1,1
21,2,5,1,2,30000,9,3,22,10,34,8795,2593,1,1
19,1,7,1,1,30000,47,3,22,9,19,6621,2662,1,1
19,1,7,1,2,30000,18,4,6,19,19,14460,2255,0,0
22,2,1,1,1,30000,42,1,16,29,34,10035,2340,1,0
21,2,6,1,4,30000,39,4,16,17,15,12616,2097,0,0
18,2,7,1,4,30000,26,4,18,21,3,10318,1907,0,0
19,1,4,1,4,30000,50,1,25,20,16,4492,2169,0,0
24,2,4,1,4,30000,7,2,33,24,34,11484,2272,1,0
25,2,3,1,2,30000,12,1,11,14,32,8188,2822,1,0
25,2,5,1,2,30000,23,1,31,12,11,4352,2893,1,0
23,1,5,1,3,30000,54,1,33,10,33,6522,2783,1,1
25,2,7,1,4,30000,6,1,18,7,31,3795,1803,0,0
19,2,6,1,1,30000,26,1,33,6,18,11658,2826,0,1
22,2,1,1,1,30000,50,4,7,17,27,12674,1874,0,0
21,2,6,1,2,30000,55,1,22,32,24,11090,2359,1,0
19,2,1,1,2,30000,51,1,28,11,13,14539,2562,1,1
20,2,2,1,3,30000,38,4,33,30,6,4955,2090,1,1
23,1,3,1,1,30000,48,2,15,33,5,5247,2000,0,1
18,2,6,1,1,30000,33,2,4,23,13,12994,1992,1,0
18,2,6,1,4,30000,6,2,21,17,28,7202,1982,0,1
23,2,6,1,1,30000,9,4,28,31,28,7771,1804,1,1
20,2,2,1,2,30000,44,2,31,5,2,10146,2915,0,1
23,2,7,1,1,30000,31,1,14,9,23,4249,2337,1,0
18,1,4,1,2,30000,8,2,10,33,29,9284,2685,1,1
21,2,6,1,3,30000,19,2,1,9,14,7814,2346,1,0
21,1,2,1,1,30000,56,1,9,25,21,5456,1905,1,0
20,1,3,1,3,30000,18,3,20,22,30,9380,2966,1,0
26,2,5,1,4,30000,15,2,21,12,25,13159,2518,1,0
21,1,1,1,2,30000,33,3,16,11,19,3746,2283,0,1
24,1,3,1,3,30000,25,4,31,7,11,5292,2305,0,1
21,2,5,1,2,30000,46,4,30,8,7,6516,2076,0,1
24,1,5,1,2,30000,40,3,23,32,8,4335,2396,1,0
18,2,2,1,2,30000,50,1,28,20,21,5087,2198,1,1
25,2,5,1,3,30000,19,2,7,2,1,13821,1826,1,0
18,2,1,1,3,30000,46,1,31,13,14,13353,1828,1,1
22,1,8,1,3,30000,38,3,13,24,20,14517,2338,0,0
18,2,2,1,2,30000,30,2,19,27,7,9654,2110,1,1
25,1,4,1,1,30000,47,4,24,23,8,5869,2043,1,0
24,1,7,1,4,30000,9,1,33,24,16,11780,2360,1,1
23,2,7,1,2,30000,46,4,1,32,27,3835,1990,0,0
24,2,4,1,3,30000,2,2,8,18,2,9405,2224,0,0
18,1,4,1,2,30000,4,1,20,24,27,12924,2456,0,0
19,2,5,1,1,30000,33,3,3,25,1,8702,2956,1,1
23,1,2,1,1,30000,50,4,15,21,26,11177,2677,0,0
18,2,1,1,3,30000,18,3,31,13,13,5430,2507,0,1
23,2,4,1,3,30000,29,1,6,20,22,11705,1963,0,1
18,1,1,1,4,30000,54,2,27,27,34,6556,1838,1,1
26,2,1,1,1,30000,30,1,2,14,8,3939,2126,1,0
23,2,7,1,4,30000,50,4,17,24,15,6139,2240,1,0
23,2,2,1,3,30000,46,3,30,11,32,3649,2603,1,0
18,1,8,1,4,30000,37,4,5,20,15,9906,2986,0,1
24,1,1,1,4,30000,4,2,33,11,14,13369,2752,0,0
19,1,5,1,4,30000,48,4,25,29,18,3813,1983,0,0
20,1,7,1,3,30000,24,1,23,6,24,10401,1938,0,1
26,2,2,1,1,30000,54,3,32,11,30,3147,2760,1,0
20,2,5,1,1,30000,52,3,11,27,24,8146,2844,0,1
22,2,3,1,2,30000,8,4,21,18,11,8689,2621,1,0
23,2,1,1,2,30000,20,4,12,19,8,9225,1839,0,0
24,1,7,1,1,30000,40,2,33,18,19,9696,2366,0,1
19,1,7,1,2,30000,36,3,31,7,3,6531,2300,0,1
22,2,8,1,2,30000,47,1,22,16,16,10829,2680,0,1
24,1,2,1,2,30000,55,1,10,1,8,11215,2531,1,0
18,2,4,1,4,30000,43,4,9,4,1,14039,2259,0,1
21,1,2,1,4,30000,52,1,22,26,34,13770,2927,0,1
26,1,6,1,1,30000,55,3,7,5,27,5003,2377,0,1
19,2,8,1,4,30000,3,4,25,20,15,7611,2440,0,0
22,1,1,1,4,30000,22,3,16,1,27,5805,2979,1,1
20,2,3,1,1,30000,30,2,18,16,32,11515,2976,0,1
25,1,3,1,1,30000,36,2,11,6,1,9344,1918,1,0
26,2,3,1,1,30000,31,2,32,33,18,5103,2753,0,1
25,1,2,1,4,30000,27,3,27,14,27,13742,2383,1,1
18,1,1,1,2,30000,45,2,29,3,9,14239,2706,0,1
21,1,7,1,2,30000,43,1,23,11,11,5316,2084,1,1
25,2,7,1,1,30000,56,4,33,32,9,5713,2467,1,0
24,1,2,1,3,30000,50,3,18,10,8,12505,1871,0,0
19,2,4,1,2,30000,12,4,10,7,13,13350,2604,0,0
26,1,5,1,4,30000,27,3,23,29,3,4138,1984,1,1
23,2,4,1,1,30000,56,1,28,12,30,8083,2096,1,1
26,1,2,1,2,30000,41,1,22,9,13,3743,1917,1,1
26,2,2,1,2,30000,25,3,21,24,25,5736,2969,0,0
19,1,3,1,1,30000,31,3,15,33,6,14694,2821,0,1
20,2,4,1,1,30000,40,1,17,27,5,13651,2825,1,1
25,1,7,1,3,30000,38,4,27,21,32,11041,2697,1,0
23,1,5,1,4,30000,46,2,6,17,24,4647,2549,0,1
21,1,4,1,3,30000,26,3,7,11,12,6080,2246,1,0
24,1,7,1,2,30000,15,2,18,8,26,4401,2397,0,0
19,1,5,1,3,30000,47,1,30,1,14,9403,2783,0,1
24,2,8,1,3,30000,56,4,24,30,24,14508,2012,1,0
24,2,4,1,3,30000,37,1,6,21,6,12588,2559,1,0
22,1,4,1,2,30000,28,1,11,22,24,13599,2875,0,1
24,1,4,1,4,30000,5,4,12,6,22,7490,2083,1,1
25,1,1,1,1,30000,27,4,17,31,15,13249,2157,1,1
21,2,3,1,4,30000,1,1,15,18,20,6779,2292,1,0
22,1,3,1,1,30000,23,2,15,8,30,3820,2350,0,0
26,2,3,1,3,30000,51,3,11,19,18,3500,2944,0,1
26,2,3,1,2,30000,24,1,25,18,4,14844,2254,0,0
23,1,7,1,1,30000,37,1,23,15,30,7180,2947,1,1
20,2,1,1,3,30000,29,3,2,15,21,4380,2265,1,1
19,1,1,1,1,30000,50,2,15,4,3,3203,2894,0,1
24,1,7,1,3,30000,38,3,9,23,26,13470,2907,1,1
26,1,5,1,1,30000,28,1,32,1,24,12472,1886,0,1
20,1,6,1,3,30000,48,2,30,2,29,9589,2599,1,1
23,1,5,1,3,30000,47,1,15,11,24,14461,2211,1,1
19,1,1,1,2,30000,43,1,14,20,12,13795,2048,1,1
25,2,5,1,2,30000,52,2,1,6,21,13545,2529,1,0
24,1,4,1,3,30000,16,4,27,16,4,3978,2511,0,0
24,1,1,1,1,30000,15,4,26,1,12,12238,1931,1,0
20,2,2,1,4,30000,19,3,16,23,29,5001,1833,1,0
20,1,4,1,1,30000,16,4,13,26,22,6379,2755,0,1
20,1,5,1,3,30000,5,3,32,23,17,12961,2163,0,0
26,2,2,1,3,30000,2,1,22,28,8,14884,2853,0,1
24,2,1,1,3,30000,55,1,3,14,24,9843,2231,0,1
22,1,8,1,1,30000,53,1,9,2,28,11265,2826,1,1
20,2,1,1,2,30000,12,4,28,26,8,10311,2529,0,1
25,1,2,1,4,30000,17,1,24,32,28,5392,2347,1,0
26,2,1,1,4,30000,42,3,2,2,23,10180,2228,0,1
25,1,4,1,2,30000,21,1,1,14,14,7228,2552,1,1
21,2,4,1,1,30000,42,4,25,18,12,6906,2868,1,0
25,1,8,1,3,30000,41,4,24,15,29,5816,1981,1,1
19,2,1,1,2,30000,15,1,20,16,25,9348,2864,1,0
21,2,7,1,1,30000,19,1,23,12,15,5328,2032,1,0
26,1,3,1,4,30000,32,4,10,1,6,12188,2039,0,0
22,2,2,1,2,30000,7,3,19,20,30,7153,2553,0,1
20,1,8,1,3,30000,19,3,17,30,3,9612,2583,1,0
25,2,8,1,1,30000,12,4,9,4,10,8252,2541,0,0
19,1,4,1,3,30000,48,4,1,6,8,10665,2499,1,1
18,2,8,1,3,30000,25,3,2,15,21,4943,2248,1,1
18,1,1,1,3,30000,50,1,31,3,21,9547,2518,1,0
25,2,3,1,1,30000,40,1,33,16,1,7881,2542,0,1
24,1,1,1,4,30000,1,2,28,17,30,10430,2649,0,1
26,1,6,1,2,30000,49,3,2,4,32,12894,2359,0,0
19,2,5,1,2,30000,56,4,32,17,25,4774,2209,1,1
18,1,5,1,4,30000,3,3,3,14,17,9887,2960,0,1
23,1,2,1,2,30000,24,3,23,4,19,4908,1885,0,0
21,2,2,1,3,30000,37,4,31,8,5,3413,2538,1,0
24,2,1,1,1,30000,11,2,29,4,18,11013,2969,1,1
22,2,6,1,4,30000,23,3,1,2,24,4537,2291,0,0
23,1,7,1,1,30000,12,3,11,14,1,6131,2595,0,0
25,1,4,1,4,30000,55,4,3,31,26,13031,1941,0,1
26,2,6,1,4,30000,14,3,8,8,16,10914,2783,1,0
24,2,2,1,1,30000,39,2,11,12,4,14230,2905,1,0
23,2,8,1,2,30000,31,1,30,7,24,3497,2948,1,0
22,1,8,1,2,30000,17,1,17,11,8,11427,2796,0,1
24,1,6,1,1,30000,29,3,6,28,3,10644,2639,0,0
23,1,1,1,1,30000,29,4,20,32,9,6271,1856,1,0
23,2,3,1,3,30000,11,3,3,19,24,12726,2775,0,1
23,1,3,1,1,30000,1,2,14,26,29,8415,2252,1,0
21,2,6,1,4,30000,31,2,7,14,15,6069,1847,0,0
24,2,5,1,2,30000,22,4,3,16,2,13532,2534,1,0
19,1,1,1,3,30000,30,2,13,30,32,8492,2210,0,0
20,2,3,1,4,30000,15,1,15,25,17,9579,2781,1,1
25,1,7,1,1,30000,23,1,17,7,12,12464,2536,0,1
19,1,7,1,3,30000,39,2,12,22,11,10502,2538,0,0
22,2,6,1,3,30000,25,1,12,21,24,10668,2198,1,0
18,2,1,1,3,30000,13,2,17,3,26,14496,2654,0,0
26,1,8,1,1,30000,37,4,32,21,28,11923,2204,0,0
20,1,8,1,3,30000,51,4,22,5,4,3226,2262,0,1
24,1,6,1,2,30000,45,2,28,11,33,14661,2974,0,0
26,2,1,1,3,30000,30,4,21,7,10,10864,2200,1,0
22,2,5,1,4,30000,24,1,8,27,18,10455,2281,1,1
20,2,8,1,4,30000,12,4,4,17,32,8695,3000,0,1
24,2,2,1,1,30000,56,1,5,28,21,6307,2495,1,1
21,2,4,1,4,30000,5,3,22,3,28,3059,2263,1,1
22,2,4,1,3,30000,25,2,18,18,13,5654,1981,0,1
25,2,5,1,2,30000,52,2,18,14,9,7493,2905,1,0
20,2,7,1,2,30000,26,1,15,31,2,14163,2978,1,1
19,1,3,1,3,30000,7,2,3,25,4,6303,2984,0,0
22,2,8,1,2,30000,12,1,33,15,3,6305,2281,1,0
26,1,5,1,2,30000,26,3,7,13,11,14451,2189,0,0
25,2,8,1,1,30000,7,1,13,6,32,12525,2067,0,1
24,2,5,1,3,30000,1,3,6,18,15,4676,2781,0,0
20,1,4,1,3,30000,54,4,26,13,9,5924,2214,0,1
25,1,6,1,1,30000,39,4,4,4,8,6526,2222,1,1
21,1,6,1,1,30000,36,3,29,28,12,7588,2199,1,1
23,1,6,1,3,30000,34,4,14,20,30,9772,2651,0,1
26,2,2,1,3,30000,38,3,18,5,20,12456,2239,0,1
26,2,6,1,2,30000,13,4,14,26,24,8946,2726,0,1
24,1,5,1,4,30000,56,2,18,22,19,7212,2347,1,1
24,2,2,1,4,30000,10,2,2,16,26,14526,2384,0,1
26,2,2,1,4,30000,42,3,11,5,7,10870,2722,1,0
18,1,5,1,4,30000,32,2,20,21,13,11921,2315,0,0
22,2,6,1,4,30000,14,1,4,10,29,3218,1992,1,1
26,2,4,1,3,30000,29,2,10,3,25,12632,2968,0,1
24,1,4,1,2,30000,48,1,24,12,9,4165,2013,0,0
26,2,5,1,1,30000,11,1,4,30,7,6583,2888,1,1
22,1,6,1,2,30000,24,4,5,15,32,14251,2650,0,0
25,1,6,1,3,30000,24,4,11,6,23,10875,2680,0,0
26,2,4,1,3,30000,4,1,16,12,27,8033,2795,0,0
19,2,1,1,1,30000,56,1,7,11,31,4953,2226,1,1
25,1,8,1,2,30000,42,2,24,2,20,9255,2609,1,0
21,2,5,1,3,30000,9,3,21,11,29,10301,2047,1,0
22,2,4,1,4,30000,27,2,6,19,5,11934,2933,0,0
26,1,6,1,4,30000,55,1,5,9,5,9693,2657,1,1
22,1,5,1,2,30000,17,2,25,5,30,4130,1905,1,0
24,1,3,1,3,30000,30,4,6,4,27,5822,2241,0,1
26,1,3,1,1,30000,55,1,17,1,27,4502,2820,1,0
25,1,6,1,2,30000,8,4,7,26,11,7046,2543,0,1
23,1,7,1,3,30000,51,4,5,13,23,6767,2161,1,0
20,2,1,1,3,30000,40,4,10,33,30,7120,1851,1,0
24,1,8,1,4,30000,23,4,7,19,11,8828,2162,0,0
18,2,1,1,2,30000,49,4,21,13,6,5182,2036,0,1
25,2,4,1,4,30000,27,3,2,8,7,5752,1900,1,1
22,2,4,1,2,30000,51,2,8,18,34,14355,2050,1,1
24,2,8,1,4,30000,28,4,21,32,27,5682,2139,0,0
26,2,8,1,4,30000,8,1,21,14,6,5021,2327,0,1
22,2,2,1,1,30000,12,1,18,19,21,5021,2285,0,0
22,2,2,1,3,30000,52,3,1,19,24,14473,1915,0,1
23,2,6,1,1,30000,55,4,26,26,25,10188,2148,0,1
20,2,4,1,3,30000,43,3,27,6,4,11986,2480,1,0
22,2,7,1,2,30000,3,4,19,8,17,11999,2965,1,1
21,2,2,1,1,30000,25,4,14,30,32,12076,1900,1,0
19,1,2,1,4,30000,28,2,25,26,3,14644,2950,1,1
26,2,5,1,1,30000,29,1,10,33,13,5655,2665,1,1
25,2,2,1,3,30000,19,1,18,29,13,11356,1852,1,0
19,2,4,1,4,30000,9,4,20,1,22,7082,2459,1,0
25,1,2,1,2,30000,35,4,25,33,31,12781,2774,1,1
21,1,4,1,2,30000,47,4,22,18,1,4418,2506,1,0
19,1,5,1,4,30000,2,4,7,18,15,9506,2040,1,0
24,2,1,1,1,30000,16,2,8,25,12,7673,1952,1,1
26,1,4,1,3,30000,44,4,31,9,1,9392,2099,1,1
24,1,6,1,1,30000,51,3,25,26,18,13630,2268,0,1
21,2,7,1,3,30000,23,3,32,32,29,9883,2028,1,0
24,2,1,1,4,30000,4,4,12,8,12,12465,2377,1,1
25,1,2,1,3,30000,31,4,12,13,15,13872,2528,0,1
19,2,3,1,2,30000,30,2,15,22,21,11699,1863,0,0
19,1,6,1,1,30000,1,3,1,5,6,5159,2109,1,0
21,2,7,1,1,30000,38,3,33,12,20,5107,2900,1,0
18,2,5,1,2,30000,51,3,16,8,1,8230,2726,1,1
25,2,8,1,1,30000,1,4,14,19,2,12423,2496,0,1
20,2,3,1,4,30000,24,2,9,8,22,8951,2746,1,0
18,1,1,1,1,30000,36,3,25,12,21,14998,2160,1,0
21,1,5,1,1,30000,51,1,9,2,12,6604,2010,1,1
24,2,1,1,3,30000,43,3,22,3,7,3285,2483,1,1
26,1,6,1,1,30000,23,2,27,10,7,5377,2774,0,0
25,2,1,1,4,30000,30,4,19,13,3,9338,1936,0,0
23,1,3,1,2,30000,14,3,4,30,21,3299,2037,1,1
21,1,6,1,3,30000,16,3,15,1,31,12354,2033,1,0
22,1,2,1,1,30000,33,1,33,2,20,11907,2097,1,0
20,1,1,1,1,30000,47,1,16,6,23,4564,2631,0,0
19,1,3,1,3,30000,42,3,26,24,7,13041,1829,0,1
20,2,3,1,3,30000,12,1,8,12,28,5670,2066,1,0
22,2,1,1,1,30000,12,1,18,13,4,13210,1820,1,1
24,2,7,1,4,30000,44,2,26,8,1,9911,2949,0,0
26,1,2,1,4,30000,4,3,29,10,29,3715,2876,1,1
24,1,3,1,3,30000,48,1,15,7,14,13512,2843,0,1
18,2,3,1,1,30000,43,3,9,32,6,6037,2493,1,1
24,2,7,1,1,30000,31,3,23,25,33,3863,1976,1,1
21,1,6,1,4,30000,3,4,12,22,16,10791,1940,1,1
26,1,5,1,3,30000,15,1,19,26,21,11731,2857,1,0
23,1,2,1,2,30000,27,2,16,18,9,14192,2877,1,0
21,1,7,1,2,30000,1,3,32,9,30,7193,2678,0,0
23,2,5,1,3,30000,50,3,17,16,5,3518,2391,0,0
22,1,2,1,2,30000,48,1,22,6,5,4844,2849,0,0
25,1,7,1,1,30000,32,1,3,10,11,8923,2066,0,0
24,1,2,1,1,30000,27,4,7,21,26,11209,1883,0,0
21,1,2,1,2,30000,48,3,9,12,16,10001,2595,1,1
24,2,8,1,4,30000,53,1,32,22,31,5233,2164,1,0
23,1,6,1,1,30000,56,2,19,9,30,9830,2923,0,0
19,1,6,1,1,30000,22,1,4,22,16,10889,2936,1,0
26,1,7,1,1,30000,17,2,2,10,1,3804,2921,0,1
24,1,6,1,3,30000,2,1,9,10,8,12548,2987,0,0
20,2,7,1,1,30000,14,4,13,3,30,10132,2104,0,1
23,2,4,1,4,30000,8,2,26,6,8,13229,2584,1,0
21,2,4,1,4,30000,22,4,12,14,13,14232,1891,0,1
19,1,6,1,1,30000,2,2,3,27,27,4248,2970,1,0
21,1,1,1,2,30000,30,3,22,3,31,6248,2817,0,1
18,1,2,1,1,30000,9,1,16,32,20,9945,1829,1,1
19,2,7,1,1,30000,44,3,6,28,16,9331,2654,0,1
