wage,costliving,gender,age,branch,city,merite,afford1,afford2,afford3
6332,853,1,20,1,3,3,0,0,0
8979,2078,2,20,1,5,2,0,0,0
4811,1917,2,20,1,6,2,0,0,0
6558,823,1,17,1,4,4,0,0,1
9883,942,2,19,1,6,4,0,1,1
12318,1890,2,21,1,4,1,0,0,0
9777,1240,1,21,1,1,2,0,0,0
13298,892,2,17,1,2,2,1,1,1
6455,851,1,18,1,4,2,0,0,0
8195,1875,2,19,1,1,3,0,0,0
14192,947,1,20,1,3,1,1,1,1
4270,2074,1,17,1,5,1,0,0,0
9329,1380,2,21,1,5,2,0,0,0
11611,1472,2,20,1,1,1,0,0,0
4333,1916,1,17,1,4,1,0,0,0
7969,1526,1,17,1,5,3,0,0,0
7782,1740,2,18,1,2,3,0,0,0
5764,1610,1,19,1,6,1,0,0,0
11241,1509,2,20,1,2,4,0,1,1
11795,1332,1,18,1,4,1,0,0,0
9681,617,2,17,1,4,4,0,1,1
9233,2010,1,21,1,3,2,0,0,0
9022,717,1,21,1,6,1,0,0,0
7985,2012,2,19,1,6,2,0,0,0
12763,781,1,19,1,3,1,1,1,1
6096,1684,2,20,1,6,2,0,0,0
12365,1122,1,21,1,5,2,0,0,0
9660,1219,1,20,1,6,3,0,0,1
13931,1844,1,18,1,1,4,0,1,1
4895,758,1,20,1,6,1,0,0,0
6322,1447,2,18,1,6,3,0,0,0
8023,1585,1,18,1,2,4,0,0,0
13892,772,2,19,1,6,4,1,1,1
14602,806,2,20,1,4,1,1,1,1
8246,1058,2,21,1,2,1,0,0,0
4817,1050,2,19,1,1,3,0,0,0
5267,824,1,21,1,3,4,0,0,0
5160,1984,2,20,1,4,2,0,0,0
8894,767,2,18,1,5,2,0,0,0
12932,1252,2,19,1,2,1,0,0,0
8267,1803,1,17,1,1,3,0,0,0
12982,747,2,17,1,2,1,1,1,1
12838,1982,1,20,1,2,2,0,0,0
10056,1844,2,18,1,1,3,0,0,0
6903,1058,1,17,1,3,3,0,0,0
12987,1559,2,19,1,3,3,0,1,1
10663,606,1,18,1,5,3,0,1,1
13404,1848,2,18,1,3,4,0,1,1
14291,623,2,21,1,4,4,1,1,1
6516,823,2,21,1,5,4,0,0,1
7803,1197,2,21,1,5,4,0,0,1
13717,2097,2,17,1,4,4,0,1,1
9332,1777,2,17,1,6,3,0,0,0
12905,1441,2,20,1,5,2,0,0,0
10216,714,1,18,1,5,1,0,0,0
6210,1466,2,20,1,1,4,0,0,0
6492,1516,2,17,1,6,1,0,0,0
9950,1158,2,21,1,3,3,0,0,1
6730,1809,2,20,1,3,3,0,0,0
6157,1652,1,21,1,3,1,0,0,0
4107,1906,1,20,1,3,4,0,0,0
4891,1951,2,20,1,1,1,0,0,0
11829,1103,1,19,1,2,2,0,0,0
12559,1673,1,20,1,6,4,0,1,1
9154,1323,1,18,1,5,1,0,0,0
14855,1125,2,21,1,2,4,1,1,1
12726,1251,2,19,1,6,3,0,1,1
11000,2062,1,17,1,1,1,0,0,0
9642,774,2,20,1,6,1,0,0,0
8031,1533,2,20,1,5,4,0,0,0
10113,1877,2,20,1,5,1,0,0,0
14462,928,1,19,1,3,4,1,1,1
4704,2003,1,20,1,5,3,0,0,0
6998,1733,2,18,1,6,3,0,0,0
10742,1322,1,18,1,3,3,0,0,1
10299,1294,2,18,1,3,4,0,1,1
7753,1633,2,21,1,2,3,0,0,0
13863,1024,1,19,1,3,2,1,1,1
14449,2008,1,18,1,5,1,0,0,0
4135,1430,1,20,1,4,3,0,0,0
8070,1619,2,20,1,6,1,0,0,0
12943,2029,2,21,1,4,1,0,0,0
12849,1133,2,18,1,6,3,0,1,1
9997,813,1,19,1,1,1,0,0,0
6512,1623,2,19,1,6,3,0,0,0
11797,645,2,17,1,4,3,0,1,1
4584,2083,1,20,1,6,2,0,0,0
13893,1762,1,19,1,6,2,0,0,0
13346,1975,1,18,1,3,2,0,0,0
13564,2090,1,19,1,5,2,0,0,0
10292,843,2,17,1,2,4,0,1,1
6339,943,1,17,1,2,4,0,0,1
11878,1231,2,20,1,5,4,0,1,1
9395,1455,1,19,1,6,4,0,0,1
4411,1292,1,21,1,5,1,0,0,0
13268,802,1,21,1,2,2,1,1,1
8043,1482,1,20,1,6,1,0,0,0
12363,995,1,17,1,2,3,0,1,1
14162,1185,1,18,1,4,4,1,1,1
12521,1490,2,18,1,3,1,0,0,0
4868,2094,2,17,1,4,3,0,0,0
8568,1177,2,17,1,5,2,0,0,0
7142,710,1,20,1,5,1,0,0,0
6689,1263,1,17,1,4,4,0,0,0
7818,1050,2,20,1,2,4,0,0,1
9397,1521,1,21,1,5,4,0,0,1
4018,1486,2,17,1,6,4,0,0,0
10960,1606,2,17,1,3,2,0,0,0
4981,1669,2,17,1,6,1,0,0,0
11814,2067,2,20,1,4,4,0,0,1
5219,1104,1,17,1,6,2,0,0,0
5647,929,1,20,1,2,2,0,0,0
6865,1757,1,21,1,6,1,0,0,0
10673,808,1,20,1,5,4,0,1,1
5029,745,2,21,1,3,1,0,0,0
11308,1022,1,21,1,1,3,0,1,1
12721,1429,1,17,1,5,2,0,0,0
12575,1866,1,21,1,5,3,0,0,1
4715,1421,2,21,1,2,2,0,0,0
11256,744,1,17,1,3,1,0,0,0
9020,776,2,21,1,5,4,0,1,1
9795,1033,2,20,1,3,1,0,0,0
10277,1716,1,21,1,2,2,0,0,0
6343,728,2,17,1,3,3,0,0,0
9203,1832,2,21,1,4,4,0,0,1
8115,1419,2,21,1,3,4,0,0,1
6473,1485,2,21,1,2,1,0,0,0
14769,1009,2,20,1,3,4,1,1,1
10295,815,2,21,1,1,4,0,1,1
8771,910,1,21,1,4,2,0,0,0
8571,799,2,17,1,4,3,0,0,1
4533,1257,2,20,1,4,1,0,0,0
13364,1247,1,19,1,2,4,0,1,1
8091,1928,2,21,1,5,1,0,0,0
6779,1724,2,18,1,5,4,0,0,0
13333,659,1,17,1,2,4,1,1,1
7477,1440,2,18,1,2,3,0,0,0
13305,825,2,21,1,4,2,1,1,1
13639,895,2,18,1,6,3,1,1,1
6907,1874,1,21,1,5,1,0,0,0
7013,1597,1,17,1,6,3,0,0,0
11366,1932,1,19,1,1,3,0,0,0
11967,1949,1,19,1,5,3,0,0,1
13422,984,1,18,1,5,4,1,1,1
10103,1026,1,17,1,5,3,0,0,1
7764,1060,2,21,1,3,2,0,0,0
5715,1567,1,19,1,1,1,0,0,0
4594,2071,1,20,1,6,3,0,0,0
4365,1957,1,17,1,3,1,0,0,0
10502,667,2,20,1,4,2,0,0,0
10481,1124,1,17,1,4,1,0,0,0
9655,1072,2,18,1,6,4,0,1,1
6865,1392,1,18,1,3,4,0,0,0
7739,1108,2,20,1,6,3,0,0,0
9357,1493,2,19,1,5,3,0,0,0
7921,1657,1,19,1,2,4,0,0,0
14643,737,1,20,1,1,3,1,1,1
8375,664,1,20,1,5,2,0,0,0
11281,1750,1,20,1,3,4,0,1,1
14023,811,1,21,1,4,2,1,1,1
7645,1560,1,19,1,6,2,0,0,0
11904,1642,2,21,1,4,4,0,1,1
12705,981,1,20,1,2,3,0,1,1
10428,1188,1,21,1,5,3,0,0,1
12438,1021,1,18,1,2,4,0,1,1
12489,1241,1,18,1,1,3,0,1,1
8998,1837,1,19,1,5,4,0,0,0
14038,2015,1,20,1,3,3,0,1,1
12965,1084,1,19,1,3,4,0,1,1
6277,1785,1,20,1,5,3,0,0,0
14463,1470,1,20,1,5,2,0,0,0
12644,1313,1,21,1,4,4,0,1,1
8396,1446,2,18,1,5,3,0,0,0
10753,929,2,20,1,6,3,0,1,1
13435,882,1,19,1,1,4,1,1,1
6642,1848,1,17,1,5,2,0,0,0
5874,1160,1,19,1,2,4,0,0,0
7580,1323,2,18,1,6,2,0,0,0
6237,1354,2,19,1,4,3,0,0,0
10162,1471,2,18,1,1,1,0,0,0
5550,1355,2,17,1,1,4,0,0,0
7468,934,2,17,1,5,3,0,0,0
12393,1218,1,20,1,1,4,0,1,1
9570,1541,2,18,1,4,4,0,0,1
4049,1238,2,19,1,1,1,0,0,0
12358,1919,2,18,1,5,1,0,0,0
7873,1080,1,21,1,2,1,0,0,0
7852,1590,1,17,1,4,4,0,0,0
7406,1905,2,19,1,3,1,0,0,0
8845,1905,2,21,1,3,1,0,0,0
5342,1756,2,19,1,2,2,0,0,0
10907,1448,2,19,1,4,1,0,0,0
8698,1547,2,18,1,4,1,0,0,0
11326,643,1,17,1,1,3,0,1,1
10269,1763,1,21,1,5,1,0,0,0
10466,1202,1,17,1,1,4,0,1,1
8703,1507,1,20,1,5,2,0,0,0
11102,931,1,18,1,3,1,0,0,0
14305,2035,1,21,1,5,3,0,1,1
14879,900,1,20,1,5,4,1,1,1
4703,631,2,20,1,1,1,0,0,0
11458,1540,1,20,1,2,2,0,0,0
14481,1349,1,18,1,6,4,0,1,1
12623,1753,2,20,1,6,1,0,0,0
4087,886,1,19,1,2,2,0,0,0
4128,1379,2,21,1,2,2,0,0,0
7667,1595,1,18,1,2,3,0,0,0
13990,1331,1,20,1,2,3,0,1,1
13575,1803,1,21,1,3,4,0,1,1
8004,1570,2,20,1,4,4,0,0,0
4763,1393,2,19,1,3,2,0,0,0
7289,1936,2,21,1,2,2,0,0,0
11790,926,2,18,1,4,1,0,0,0
10395,1614,1,17,1,3,4,0,1,1
7307,934,1,21,1,4,3,0,0,0
8099,1262,1,21,1,5,4,0,0,1
10901,851,1,19,1,5,4,0,1,1
10104,916,1,19,1,6,4,0,1,1
6971,1314,1,21,1,2,2,0,0,0
7683,1147,2,21,1,6,3,0,0,0
4626,1816,1,19,1,1,1,0,0,0
6206,1546,2,18,1,2,1,0,0,0
11519,1402,2,17,1,1,1,0,0,0
14630,606,2,18,1,6,1,1,1,1
11531,2035,2,21,1,4,2,0,0,0
9888,1849,1,19,1,4,1,0,0,0
10902,1446,1,19,1,6,3,0,0,1
9047,818,2,21,1,5,2,0,0,0
14090,1703,2,20,1,1,3,0,1,1
12734,1193,2,17,1,3,3,0,1,1
9355,1679,1,21,1,3,3,0,0,0
8383,1534,2,21,1,3,2,0,0,0
11053,934,1,19,1,1,1,0,0,0
9695,1719,1,17,1,3,3,0,0,0
5648,1940,2,21,1,5,1,0,0,0
12534,1201,2,17,1,1,1,0,0,0
8367,865,1,19,1,6,2,0,0,0
11278,1889,1,21,1,2,4,0,0,1
11592,682,1,17,1,4,4,0,1,1
12788,1530,1,21,1,4,3,0,1,1
14047,1919,2,19,1,6,4,0,1,1
4045,1953,2,18,1,1,1,0,0,0
5756,1417,1,18,1,2,4,0,0,0
5135,1154,2,18,1,3,1,0,0,0
8938,781,1,20,1,2,2,0,0,0
7717,984,2,17,1,5,4,0,0,1
14318,1969,1,19,1,4,3,0,1,1
13188,1865,2,18,1,1,4,0,1,1
5227,1367,1,18,1,4,3,0,0,0
11891,863,1,21,1,4,2,0,0,0
13358,1719,1,17,1,4,4,0,1,1
12005,1329,1,21,1,6,2,0,0,0
10721,1730,1,19,1,6,2,0,0,0
9269,1069,2,21,1,4,3,0,0,1
6341,610,2,18,1,6,3,0,0,0
11763,1360,1,21,1,4,2,0,0,0
4860,659,1,17,1,1,1,0,0,0
9609,1668,2,18,1,3,3,0,0,0
13009,987,1,21,1,1,1,0,0,0
14911,1106,1,17,1,5,4,1,1,1
10181,2007,1,21,1,6,3,0,0,0
10981,2052,2,19,1,1,1,0,0,0
7091,1674,2,21,1,1,1,0,0,0
9916,1258,1,19,1,3,4,0,1,1
4402,1885,2,20,1,1,1,0,0,0
14393,2061,1,19,1,5,3,0,1,1
8579,1275,1,20,1,6,4,0,0,1
13067,1568,2,18,1,6,1,0,0,0
13437,1570,1,18,1,3,2,0,0,0
11584,1050,1,19,1,6,3,0,1,1
8625,1661,1,20,1,5,1,0,0,0
11392,1024,1,20,1,6,1,0,0,0
7107,1224,1,18,1,6,4,0,0,1
4478,717,1,18,1,5,3,0,0,0
7148,669,1,17,1,3,3,0,0,0
10385,985,1,21,1,3,4,0,1,1
7326,1423,1,18,1,5,1,0,0,0
11118,1792,2,19,1,3,3,0,0,1
12551,1042,2,21,1,3,2,0,0,0
6135,831,1,18,1,4,1,0,0,0
7322,1286,2,20,1,3,3,0,0,0
5384,1581,2,17,1,2,2,0,0,0
6607,2069,1,17,1,1,2,0,0,0
13548,737,1,19,1,1,3,1,1,1
9458,1164,1,17,1,3,4,0,1,1
14004,1785,2,19,1,1,3,0,1,1
9815,1128,2,21,1,5,3,0,0,1
10269,1049,1,18,1,2,2,0,0,0
7773,1685,2,20,1,5,4,0,0,0
4815,673,1,17,1,4,3,0,0,0
5468,1246,1,19,1,4,1,0,0,0
4421,1614,1,19,1,4,4,0,0,0
9324,2005,1,17,1,4,3,0,0,0
12421,1233,1,17,1,6,4,0,1,1
12792,2074,1,21,1,4,3,0,0,1
6870,1993,2,20,1,5,4,0,0,0
10744,1073,2,21,1,5,3,0,1,1
5729,852,2,19,1,2,3,0,0,0
8446,868,2,18,1,4,4,0,1,1
11600,783,2,20,1,3,4,0,1,1
10093,1735,1,21,1,5,2,0,0,0
14761,1710,1,17,1,4,4,0,1,1
11616,780,1,18,1,5,4,0,1,1
6489,1169,2,19,1,5,1,0,0,0
5996,1700,1,18,1,5,3,0,0,0
4445,1669,2,17,1,5,4,0,0,0
7246,764,2,17,1,1,4,0,0,1
8116,1073,1,19,1,6,2,0,0,0
10142,1575,2,19,1,1,3,0,0,0
7501,1212,2,20,1,4,3,0,0,0
6820,1509,2,18,1,5,4,0,0,0
10309,1638,2,19,1,5,4,0,0,1
5814,1278,1,20,1,2,3,0,0,0
11004,2090,2,17,1,4,1,0,0,0
11546,1617,1,17,1,1,3,0,0,1
5463,642,1,20,1,4,1,0,0,0
10316,1394,1,19,1,3,3,0,0,1
10633,1611,1,18,1,4,1,0,0,0
11059,833,1,17,1,1,3,0,1,1
5643,1447,1,19,1,6,4,0,0,0
5441,1422,1,17,1,4,2,0,0,0
12314,1888,2,18,1,1,1,0,0,0
5550,611,2,20,1,6,2,0,0,0
4924,1313,1,20,1,3,1,0,0,0
9684,978,1,17,1,5,1,0,0,0
10155,992,2,21,1,6,3,0,0,1
10889,1449,1,20,1,5,2,0,0,0
10488,796,2,19,1,2,2,0,0,0
5516,785,2,21,1,4,1,0,0,0
7490,1678,1,21,1,2,4,0,0,0
5237,1351,1,19,1,4,1,0,0,0
6875,1517,1,21,1,1,3,0,0,0
10972,1133,2,20,1,4,1,0,0,0
12258,1563,1,20,1,5,2,0,0,0
12973,696,1,21,1,5,3,1,1,1
13578,1173,1,19,1,1,3,0,1,1
4289,1355,1,21,1,5,2,0,0,0
14403,1660,2,21,1,3,1,0,0,0
9137,1529,1,17,1,3,4,0,0,1
11500,1154,1,20,1,4,3,0,1,1
10152,872,1,20,1,3,3,0,1,1
4262,1643,2,20,1,3,4,0,0,0
9363,1066,1,19,1,1,2,0,0,0
14333,2009,1,18,1,5,2,0,0,0
14396,1843,1,21,1,6,3,0,1,1
5611,1109,1,21,1,2,3,0,0,0
4990,1810,1,20,1,5,3,0,0,0
14493,871,2,21,1,5,4,1,1,1
13416,1964,1,17,1,3,3,0,0,1
7279,1052,1,19,1,2,3,0,0,0
13204,712,2,19,1,3,1,1,1,1
13073,801,1,21,1,1,2,1,1,1
6193,1200,1,20,1,5,2,0,0,0
10059,1938,2,18,1,3,1,0,0,0
12836,1897,1,17,1,1,2,0,0,0
5015,798,2,19,1,1,1,0,0,0
4591,899,1,20,1,4,2,0,0,0
7497,1212,2,20,1,1,2,0,0,0
14686,932,2,21,1,1,4,1,1,1
9452,1072,2,18,1,5,4,0,1,1
4272,648,1,20,1,3,4,0,0,0
5646,1299,1,20,1,2,3,0,0,0
6702,1504,1,17,1,3,1,0,0,0
10549,1815,2,18,1,3,1,0,0,0
7614,1720,1,17,1,4,1,0,0,0
8587,1151,2,18,1,5,3,0,0,0
4594,721,2,17,1,3,2,0,0,0
8425,1286,1,19,1,2,2,0,0,0
7181,1782,1,18,1,2,4,0,0,0
4153,2014,2,20,1,4,2,0,0,0
6388,1944,1,20,1,2,1,0,0,0
8313,1424,2,17,1,5,4,0,0,1
13104,1364,1,18,1,3,4,0,1,1
12910,772,1,20,1,3,4,1,1,1
7179,1622,2,18,1,5,3,0,0,0
5185,1030,2,18,1,1,2,0,0,0
11790,658,1,21,1,4,4,0,1,1
8471,1599,1,19,1,5,4,0,0,1
7760,938,1,19,1,6,1,0,0,0
4684,2004,1,21,1,4,1,0,0,0
10114,1826,2,21,1,5,4,0,0,1
11425,1888,2,19,1,5,4,0,1,1
6529,2074,1,21,1,3,3,0,0,0
11174,1242,1,17,1,4,1,0,0,0
14843,1310,2,20,1,4,2,1,1,1
8766,765,2,19,1,3,4,0,1,1
4327,1256,1,19,1,5,3,0,0,0
13473,1241,2,17,1,2,4,0,1,1
8015,1203,1,20,1,3,4,0,0,1
14180,827,1,18,1,5,3,1,1,1
13641,1183,2,19,1,1,3,0,1,1
10096,966,1,17,1,5,1,0,0,0
12104,1118,2,17,1,6,4,0,1,1
14107,2062,2,19,1,2,2,0,0,0
9570,787,1,18,1,4,1,0,0,0
14652,2074,1,19,1,4,4,0,1,1
6457,1196,1,19,1,4,1,0,0,0
14245,1759,2,17,1,1,1,0,0,0
7348,2001,2,19,1,1,1,0,0,0
12732,1650,1,17,1,1,4,0,1,1
12777,1625,2,21,1,2,4,0,1,1
8194,1628,2,17,1,2,2,0,0,0
6301,750,2,21,1,2,3,0,0,0
14310,2076,1,17,1,6,1,0,0,0
10587,1999,2,21,1,6,3,0,0,0
6935,1108,1,18,1,2,2,0,0,0
10604,909,2,17,1,2,4,0,1,1
13738,1489,2,17,1,6,2,0,0,0
4122,662,2,20,1,3,1,0,0,0
13253,956,1,17,1,2,2,1,1,1
4505,1091,1,20,1,5,2,0,0,0
13243,1150,2,17,1,5,4,0,1,1
4089,1455,1,21,1,6,4,0,0,0
5923,688,1,20,1,3,3,0,0,0
13152,669,1,17,1,5,3,1,1,1
13461,1638,1,20,1,3,1,0,0,0
6609,1513,2,19,1,1,4,0,0,0
8888,1640,1,21,1,6,1,0,0,0
9119,815,2,18,1,4,4,0,1,1
13574,1823,1,17,1,2,2,0,0,0
4429,1936,1,17,1,1,2,0,0,0
4372,665,2,19,1,5,1,0,0,0
6249,1135,1,18,1,2,4,0,0,0
10758,1351,1,18,1,2,3,0,0,1
13719,1964,2,20,1,5,1,0,0,0
10767,1761,2,18,1,4,4,0,0,1
5859,867,1,18,1,2,3,0,0,0
12324,1987,1,19,1,5,2,0,0,0
5450,1680,1,19,1,6,4,0,0,0
5506,675,2,19,1,6,2,0,0,0
6497,1310,2,21,1,6,3,0,0,0
13892,1332,1,20,1,5,3,0,1,1
9981,664,1,20,1,5,1,0,0,0
9651,1673,1,20,1,5,3,0,0,0
11774,1573,1,18,1,2,2,0,0,0
10804,1431,1,17,1,1,1,0,0,0
6266,1976,1,19,1,1,2,0,0,0
9363,864,2,21,1,1,2,0,0,0
7430,1991,2,19,1,6,1,0,0,0
7727,690,2,17,1,4,4,0,1,1
8078,659,2,18,1,5,2,0,0,0
12703,901,1,17,1,3,3,0,1,1
4685,1495,2,18,1,3,3,0,0,0
8838,1576,2,21,1,1,3,0,0,0
14536,1393,1,19,1,6,2,0,0,0
10074,1469,2,18,1,2,1,0,0,0
9106,1951,2,18,1,3,4,0,0,0
9544,1357,2,20,1,5,1,0,0,0
9607,639,1,21,1,5,3,0,1,1
13102,1126,2,20,1,2,1,0,0,0
4588,1956,1,17,1,4,4,0,0,0
4894,1282,2,18,1,6,3,0,0,0
6783,1345,2,19,1,6,3,0,0,0
4094,1365,2,19,1,3,3,0,0,0
12721,2021,2,21,1,5,1,0,0,0
14700,1007,1,20,1,5,3,1,1,1
8227,1095,2,20,1,4,3,0,0,0
5617,704,1,21,1,3,4,0,0,1
10670,1157,2,20,1,2,3,0,0,1
14819,886,2,18,1,6,2,1,1,1
13791,1072,2,17,1,4,2,1,1,1
4739,1493,2,21,1,1,2,0,0,0
14074,1410,2,19,1,2,3,0,1,1
14315,1372,1,20,1,4,4,0,1,1
9140,1570,1,17,1,2,3,0,0,0
8808,624,2,19,1,3,2,0,0,0
12936,1414,1,19,1,5,2,0,0,0
14009,1646,1,20,1,2,3,0,1,1
14280,1501,2,17,1,2,4,0,1,1
13445,766,2,19,1,6,2,1,1,1
11333,1725,1,19,1,6,1,0,0,0
14882,1245,2,18,1,4,2,1,1,1
14290,829,1,17,1,4,4,1,1,1
13804,1816,1,21,1,2,4,0,1,1
6254,1257,1,20,1,2,1,0,0,0
8960,1235,2,21,1,4,4,0,0,1
14945,1325,2,18,1,6,4,1,1,1
8877,730,2,18,1,1,4,0,1,1
7437,1742,1,20,1,3,3,0,0,0
8550,1363,2,19,1,1,4,0,0,1
10056,1591,1,18,1,2,1,0,0,0
14189,1686,1,18,1,5,3,0,1,1
8723,1301,1,20,1,2,4,0,0,1
6175,2090,2,18,1,6,2,0,0,0
4725,896,2,18,1,3,4,0,0,0
7537,825,2,21,1,6,3,0,0,0
14355,981,1,18,1,5,4,1,1,1
7063,663,1,21,1,5,2,0,0,0
13931,1507,2,17,1,4,1,0,0,0
12358,929,2,18,1,4,4,0,1,1
6221,1337,1,20,1,5,4,0,0,0
4295,1008,2,21,1,4,1,0,0,0
5074,1752,2,18,1,2,2,0,0,0
11927,1760,2,17,1,2,4,0,1,1
14090,1180,2,17,1,6,4,1,1,1
10546,1289,1,20,1,2,1,0,0,0
12958,1590,1,17,1,3,4,0,1,1
12425,2079,1,19,1,1,3,0,0,1
6336,844,2,20,1,6,3,0,0,0
10987,1951,1,18,1,4,4,0,0,1
6448,972,1,21,1,5,2,0,0,0
4223,1381,1,20,1,4,4,0,0,0
10356,1372,1,21,1,4,4,0,1,1
12801,847,2,19,1,4,4,0,1,1
8902,1974,2,18,1,6,1,0,0,0
10288,884,2,20,1,2,3,0,1,1
10236,698,2,19,1,4,1,0,0,0
6825,1112,2,18,1,4,4,0,0,1
6758,716,2,21,1,1,1,0,0,0
5686,1537,1,19,1,1,1,0,0,0
14072,1230,2,18,1,6,3,0,1,1
8285,1851,2,19,1,4,1,0,0,0
12377,1668,2,17,1,5,2,0,0,0
6206,1173,1,18,1,5,2,0,0,0
13884,1126,1,18,1,6,3,1,1,1
6192,1610,1,20,1,2,1,0,0,0
12684,2097,2,19,1,5,4,0,1,1
11220,1916,2,21,1,2,1,0,0,0
8914,1377,2,17,1,4,2,0,0,0
6713,604,1,17,1,4,4,0,0,1
6667,1530,1,18,1,2,2,0,0,0
4211,2042,2,21,1,1,4,0,0,0
11110,1173,2,17,1,5,3,0,1,1
11786,1352,1,20,1,2,3,0,1,1
11519,941,1,17,1,2,2,0,0,0
9864,1696,2,18,1,4,3,0,0,0
12095,605,2,17,1,1,4,1,1,1
11005,1174,2,19,1,6,1,0,0,0
6560,1900,1,19,1,1,2,0,0,0
13099,1314,1,21,1,3,3,0,1,1
11366,1626,2,21,1,3,3,0,0,1
8445,1416,2,20,1,1,2,0,0,0
9946,1666,1,19,1,4,2,0,0,0
5884,1444,2,19,1,4,1,0,0,0
13327,1162,1,18,1,6,1,0,0,0
9226,892,2,19,1,2,1,0,0,0
10623,924,1,20,1,4,1,0,0,0
8382,1785,2,18,1,4,2,0,0,0
7221,1327,2,17,1,1,1,0,0,0
4747,976,1,18,1,2,3,0,0,0
4143,1388,1,17,1,6,1,0,0,0
10060,1685,2,21,1,5,2,0,0,0
8911,1197,2,20,1,6,4,0,0,1
5209,1926,1,20,1,4,2,0,0,0
6294,1522,1,21,1,5,3,0,0,0
12938,1966,1,18,1,3,2,0,0,0
7521,1544,1,18,1,1,2,0,0,0
14478,1374,2,21,1,3,2,0,0,0
6347,714,1,17,1,6,2,0,0,0
9763,1769,1,18,1,6,4,0,0,1
13273,1705,1,19,1,3,1,0,0,0
8298,1852,2,20,1,2,3,0,0,0
5486,1950,1,17,1,1,1,0,0,0
14246,1297,1,18,1,6,3,0,1,1
6233,1081,2,19,1,1,2,0,0,0
11992,1975,2,21,1,3,4,0,1,1
8807,1767,1,21,1,5,3,0,0,0
12131,1951,1,17,1,3,1,0,0,0
14613,1179,1,19,1,1,3,1,1,1
9087,679,1,17,1,3,1,0,0,0
6288,1442,1,17,1,1,2,0,0,0
8457,1340,1,18,1,5,1,0,0,0
6190,1522,1,20,1,2,3,0,0,0
4807,1694,2,20,1,1,2,0,0,0
5945,1935,1,20,1,4,4,0,0,0
9554,1937,1,21,1,4,3,0,0,0
9965,1270,2,19,1,1,4,0,1,1
5101,832,1,21,1,4,2,0,0,0
8088,2093,1,21,1,4,1,0,0,0
6614,1831,1,20,1,4,4,0,0,0
10640,1743,2,21,1,3,2,0,0,0
7493,882,2,19,1,3,4,0,0,1
12409,924,1,18,1,4,2,0,0,0
14427,1008,2,20,1,2,1,1,1,1
8031,1249,2,19,1,5,3,0,0,0
11268,913,1,18,1,4,4,0,1,1
9697,778,1,19,1,5,3,0,1,1
14522,693,1,21,1,5,4,1,1,1
11554,1802,1,18,1,3,1,0,0,0
10514,1211,2,18,1,3,4,0,1,1
14371,1776,2,20,1,5,4,0,1,1
8299,1812,2,20,1,5,4,0,0,0
14089,1300,2,19,1,2,4,0,1,1
12642,1850,2,21,1,1,3,0,0,1
12307,1580,2,19,1,5,2,0,0,0
7387,1857,1,18,1,4,4,0,0,0
11095,1247,2,19,1,2,3,0,0,1
14722,1044,1,18,1,6,3,1,1,1
13590,1477,1,20,1,1,4,0,1,1
9232,1109,2,19,1,3,2,0,0,0
14022,693,2,17,1,5,3,1,1,1
8202,1470,1,19,1,4,2,0,0,0
7883,1174,2,17,1,1,2,0,0,0
13582,1862,2,20,1,5,2,0,0,0
9741,1085,2,21,1,3,4,0,1,1
13759,1305,2,20,1,5,3,0,1,1
11843,1119,1,21,1,6,3,0,1,1
14651,830,2,18,1,5,1,1,1,1
6529,1471,2,20,1,6,4,0,0,0
8382,1087,2,18,1,5,2,0,0,0
12535,755,2,20,1,2,1,1,1,1
11751,1039,1,21,1,3,2,0,0,0
7490,1929,2,17,1,1,2,0,0,0
14659,810,1,18,1,1,4,1,1,1
14443,2052,2,18,1,5,1,0,0,0
8239,1244,2,18,1,5,3,0,0,0
14526,641,2,20,1,2,3,1,1,1
10929,1330,2,19,1,5,3,0,0,1
11559,620,1,20,1,1,2,0,0,0
13425,1627,1,21,1,2,1,0,0,0
13868,1471,2,18,1,3,4,0,1,1
13302,1611,2,21,1,6,4,0,1,1
14692,1798,2,21,1,2,4,0,1,1
6413,802,2,21,1,2,4,0,0,1
7434,1547,2,17,1,3,4,0,0,0
13092,1257,2,17,1,2,3,0,1,1
4047,1788,2,19,1,6,1,0,0,0
4705,1847,2,20,1,2,2,0,0,0
10555,973,2,17,1,5,2,0,0,0
11250,627,2,20,1,2,2,0,0,0
8084,1907,2,17,1,1,2,0,0,0
11905,689,2,19,1,2,4,0,1,1
7157,2096,2,17,1,3,2,0,0,0
13155,1428,1,20,1,5,1,0,0,0
8558,1572,1,17,1,4,2,0,0,0
7514,1728,2,20,1,4,1,0,0,0
7106,1438,1,18,1,2,4,0,0,0
11505,1845,2,21,1,5,2,0,0,0
12026,1713,2,21,1,6,4,0,1,1
7849,1861,2,21,1,6,2,0,0,0
9091,798,1,18,1,6,1,0,0,0
10673,1991,2,18,1,4,1,0,0,0
5103,934,2,19,1,4,3,0,0,0
13039,1313,1,19,1,2,1,0,0,0
11192,947,1,19,1,2,1,0,0,0
7251,1585,2,21,1,6,1,0,0,0
11113,653,1,21,1,5,1,0,0,0
10984,895,1,21,1,3,1,0,0,0
10905,1774,2,20,1,1,2,0,0,0
5654,1175,1,19,1,5,1,0,0,0
5281,1481,1,17,1,3,2,0,0,0
10894,1691,2,21,1,1,4,0,1,1
