wage,costliving,gender,age,branch,userexperience,city,competence,merite,afford1,afford2,afford3
14379,1018,2,21,1,87,3,4,3,1,1,1
10901,1810,2,20,2,60,4,3,1,0,0,0
4148,1347,2,18,1,70,3,4,1,0,0,0
13464,1813,2,19,1,90,6,2,2,0,0,0
12132,1504,2,21,1,80,2,1,4,0,1,1
6595,1830,1,19,1,39,1,3,1,0,0,0
9052,863,1,18,2,58,5,4,4,0,1,1
5392,1761,1,20,2,55,5,2,1,0,0,0
11091,692,1,21,2,31,4,3,3,0,1,1
14037,1649,1,19,1,17,3,2,2,0,0,0
12237,1403,1,20,1,15,1,2,1,0,0,0
10621,1602,2,21,2,53,2,1,4,0,1,1
9056,861,2,18,2,1,6,3,4,0,1,1
10392,1588,2,20,2,65,2,1,3,0,0,1
7287,723,2,19,1,11,5,4,1,0,0,0
6069,806,1,19,2,77,4,3,1,0,0,0
11026,1579,1,17,2,19,2,4,4,0,1,1
12514,1420,2,17,2,45,3,4,2,0,0,0
6455,842,1,19,1,92,3,4,1,0,0,0
7386,1820,1,20,1,99,2,4,1,0,0,0
13725,1102,2,20,2,24,1,3,2,1,1,1
8210,2098,1,21,1,79,3,2,1,0,0,0
8806,1368,1,19,1,97,3,3,3,0,0,0
9207,659,1,17,2,61,6,3,1,0,0,0
13504,610,1,17,1,78,6,2,1,1,1,1
8264,787,2,20,1,83,6,2,1,0,0,0
5902,642,1,18,2,97,6,3,2,0,0,0
6183,975,1,19,2,2,5,1,4,0,0,0
14102,1692,2,17,1,86,6,3,1,0,0,0
7960,779,2,18,1,19,1,3,1,0,0,0
5479,1699,2,21,2,66,6,3,3,0,0,0
14540,1343,1,17,1,80,1,1,1,1,1,1
7063,763,2,18,2,87,4,2,3,0,0,0
14685,1471,2,19,2,77,3,3,2,0,0,0
14788,1258,2,18,2,82,6,4,2,1,1,1
8950,1190,2,21,1,23,2,1,4,0,0,1
5402,909,2,21,1,9,6,4,4,0,0,0
12946,716,2,17,2,17,3,2,1,1,1,1
11274,2057,2,18,1,99,6,2,3,0,0,0
11988,1790,1,20,2,72,4,2,4,0,1,1
14831,756,2,19,1,1,2,4,4,1,1,1
9197,1078,1,21,1,47,4,4,3,0,0,1
8110,1601,2,20,1,16,4,3,4,0,0,0
5902,1203,1,21,1,9,5,1,2,0,0,0
6730,1731,1,18,2,71,5,3,1,0,0,0
7203,1766,1,20,1,29,3,4,4,0,0,0
9905,2091,2,19,2,99,5,3,3,0,0,0
13604,1796,2,20,2,16,1,4,1,0,0,0
8448,2091,2,20,2,27,6,3,4,0,0,0
14281,2058,1,21,2,2,5,2,3,0,1,1
14110,2054,1,19,1,56,1,2,2,0,0,0
12668,1593,1,19,2,32,6,3,4,0,1,1
14395,1091,1,18,1,56,2,2,2,1,1,1
5993,1195,2,18,2,82,5,2,4,0,0,0
9004,1671,1,18,1,25,5,2,1,0,0,0
5541,1749,1,21,2,53,2,4,4,0,0,0
9021,1539,2,17,2,24,6,3,1,0,0,0
9309,1846,1,17,2,29,1,4,4,0,0,1
13168,967,2,17,2,58,6,2,2,0,0,0
6341,1291,1,18,1,41,1,4,3,0,0,0
13507,613,2,20,1,81,2,1,1,1,1,1
11114,821,1,20,1,8,1,3,4,0,1,1
9468,1464,1,18,2,12,3,2,1,0,0,0
12183,2095,2,18,1,87,2,1,1,0,0,0
9464,1609,1,18,2,9,4,1,3,0,0,0
5453,1817,1,17,2,34,6,4,3,0,0,0
8825,1730,2,17,2,71,5,3,1,0,0,0
4939,937,1,21,1,45,2,3,1,0,0,0
4805,1975,1,20,2,76,3,3,1,0,0,0
6863,1513,2,17,2,13,5,3,4,0,0,0
12887,1007,1,20,2,44,1,2,3,0,1,1
12038,1499,2,18,1,30,1,1,3,0,1,1
8118,1981,2,21,1,90,5,1,1,0,0,0
14787,1385,1,19,2,52,6,1,1,1,1,1
5663,1877,2,20,1,93,6,1,1,0,0,0
6528,758,1,18,1,33,6,3,2,0,0,0
9109,1060,2,18,1,98,5,2,3,0,0,1
6565,1400,1,18,2,86,4,3,1,0,0,0
9635,1150,2,21,1,39,4,3,1,0,0,0
11727,1377,2,17,2,34,2,4,1,0,0,0
10796,1198,2,17,1,39,4,4,3,0,0,1
4691,1255,2,17,2,29,1,3,4,0,0,0
13190,1977,2,17,2,81,6,1,1,0,0,0
7274,725,2,17,2,75,2,4,1,0,0,0
13386,1311,1,20,1,85,1,1,1,0,0,0
14582,2026,2,18,1,64,2,3,3,0,1,1
4922,894,1,19,2,83,4,4,1,0,0,0
14300,1934,2,17,2,58,5,4,2,0,0,0
10941,1435,1,18,2,60,1,2,3,0,0,1
14778,1600,1,17,1,3,6,2,1,0,0,0
4822,1585,2,21,2,25,5,2,4,0,0,0
13670,1024,1,19,1,82,6,2,1,1,1,1
4799,1984,2,20,1,61,6,4,2,0,0,0
6213,2034,2,18,1,86,6,2,2,0,0,0
4905,2043,1,21,2,27,4,3,3,0,0,0
11201,1136,2,17,2,73,3,4,2,0,0,0
14599,1317,1,21,1,84,3,3,1,1,1,1
10992,1267,2,18,1,46,5,4,2,0,0,0
4260,1145,1,21,2,3,3,2,3,0,0,0
5019,876,1,17,2,24,5,3,2,0,0,0
8350,1005,2,19,2,82,5,3,1,0,0,0
12148,1191,1,18,1,34,3,1,4,0,1,1
4374,746,2,17,2,24,5,4,3,0,0,0
10717,694,1,17,2,33,2,4,4,0,1,1
8264,1374,2,20,1,51,2,4,1,0,0,0
11560,1092,1,19,1,64,2,1,2,0,0,0
10187,802,2,18,2,5,2,2,3,0,1,1
14976,744,2,20,1,5,3,1,3,1,1,1
12416,1762,1,21,1,66,4,2,1,0,0,0
14797,1653,2,20,1,12,2,3,3,0,1,1
10755,1097,2,18,2,14,3,4,4,0,1,1
10510,1985,1,19,2,21,1,3,1,0,0,0
14181,672,1,19,2,99,1,2,4,1,1,1
14351,993,2,20,1,74,3,3,3,1,1,1
9187,1418,1,20,2,36,3,4,1,0,0,0
14378,1061,1,18,2,18,6,4,4,1,1,1
6445,804,2,19,2,44,3,3,2,0,0,0
8905,1955,1,20,2,2,1,4,1,0,0,0
4054,627,2,19,1,86,6,3,1,0,0,0
5409,1917,1,21,1,45,5,1,1,0,0,0
6204,1873,1,18,2,18,6,3,1,0,0,0
8974,795,1,21,1,68,5,4,4,0,1,1
4260,853,1,17,1,45,4,2,4,0,0,0
9663,1527,1,17,2,95,5,3,3,0,0,0
10590,1828,2,21,1,93,2,3,4,0,0,1
7544,791,2,19,1,54,5,4,4,0,0,1
10176,2047,2,19,2,68,3,2,3,0,0,0
9876,1841,2,20,1,40,4,1,3,0,0,0
9251,1934,1,18,1,79,3,2,3,0,0,0
11607,1985,2,20,1,97,5,2,1,0,0,0
8034,1019,2,21,1,57,5,3,3,0,0,0
12504,710,2,21,2,28,4,1,2,1,1,1
14794,1868,2,20,2,2,3,3,3,0,1,1
7092,1296,2,18,2,63,3,3,4,0,0,0
6914,646,1,18,1,41,5,3,1,0,0,0
10274,1214,2,19,1,39,6,2,3,0,0,1
13034,1493,1,19,1,75,3,4,1,0,0,0
14676,1961,1,21,2,12,5,3,1,0,0,0
7177,933,1,17,1,47,2,1,3,0,0,0
10252,1610,1,20,2,88,2,4,3,0,0,0
13071,1321,1,18,2,84,1,4,3,0,1,1
6149,1375,2,18,1,85,5,4,1,0,0,0
11080,834,1,19,2,32,5,3,1,0,0,0
11066,1681,2,21,2,55,4,3,4,0,1,1
9897,1629,1,20,2,68,5,1,3,0,0,0
14571,966,2,17,1,100,5,3,2,1,1,1
4682,2013,2,20,1,8,6,4,3,0,0,0
5194,1224,2,18,2,8,5,2,2,0,0,0
10928,2067,1,18,1,81,5,4,2,0,0,0
8182,1455,1,17,2,21,1,1,1,0,0,0
5681,1262,2,18,1,88,4,2,1,0,0,0
9841,1795,1,20,2,8,6,1,1,0,0,0
4591,788,1,18,2,91,3,2,1,0,0,0
4406,1638,2,21,2,82,5,2,1,0,0,0
11796,1674,2,21,2,45,3,4,4,0,1,1
6563,1213,2,17,2,28,2,1,3,0,0,0
5396,1537,1,19,2,57,4,2,1,0,0,0
4181,1786,2,19,2,89,6,1,3,0,0,0
11102,1936,1,18,2,65,4,1,4,0,0,1
4763,1797,2,18,2,10,6,2,4,0,0,0
14918,1911,2,17,1,85,1,1,1,0,0,0
14050,1076,1,17,2,61,6,4,4,1,1,1
6136,1332,2,17,1,10,1,2,3,0,0,0
4664,1557,1,21,2,73,2,1,3,0,0,0
14528,1422,2,20,1,56,2,2,1,0,0,0
8549,683,1,21,2,48,2,3,4,0,1,1
9003,2060,1,17,1,6,3,2,3,0,0,0
5917,904,2,19,1,93,2,3,3,0,0,0
14848,1480,1,19,2,80,6,1,2,0,0,0
13307,1831,1,21,1,45,5,2,4,0,1,1
6561,1050,2,18,1,61,4,4,1,0,0,0
14122,731,2,21,1,76,1,2,2,1,1,1
10437,1118,1,18,2,53,4,3,2,0,0,0
10459,1351,2,19,2,74,2,3,4,0,1,1
7868,2011,2,21,1,7,2,2,1,0,0,0
11368,695,2,19,1,69,4,2,1,0,0,0
12800,1107,1,18,1,80,2,1,3,0,1,1
4232,1905,1,18,2,20,5,2,2,0,0,0
7858,1158,2,21,1,25,3,3,3,0,0,0
10782,1765,1,18,2,53,3,3,1,0,0,0
7922,912,1,17,1,76,3,3,4,0,0,1
8472,1273,2,21,2,39,6,1,3,0,0,0
6450,1808,1,18,2,91,5,4,4,0,0,0
9840,1875,1,17,2,36,5,2,2,0,0,0
13670,702,2,20,2,96,4,4,4,1,1,1
6919,1208,1,20,2,72,4,2,2,0,0,0
4998,1126,2,17,2,83,3,4,3,0,0,0
4449,1842,2,19,1,100,1,3,2,0,0,0
7795,794,1,21,1,91,3,4,4,0,1,1
4723,1239,1,20,2,53,1,3,1,0,0,0
11522,1136,1,21,2,48,3,2,4,0,1,1
9313,2072,1,20,1,19,6,3,3,0,0,0
8052,620,2,17,2,23,3,2,1,0,0,0
11294,1691,2,17,2,71,6,3,1,0,0,0
4336,1996,1,20,1,85,2,1,1,0,0,0
11626,869,2,21,2,100,4,2,1,0,0,0
8257,786,2,18,1,15,2,3,3,0,0,1
5005,2056,2,21,1,75,4,4,4,0,0,0
13557,1142,2,18,2,79,4,3,4,0,1,1
8738,1783,1,21,2,21,5,3,4,0,0,0
5062,1304,2,17,1,60,1,4,4,0,0,0
6488,1457,2,17,2,53,5,3,4,0,0,0
13311,1546,1,20,1,81,4,2,2,0,0,0
13742,2016,2,20,1,73,5,3,3,0,1,1
7586,1061,2,17,1,31,2,3,1,0,0,0
12664,1821,2,20,2,20,1,1,2,0,0,0
6071,824,2,18,1,58,4,2,3,0,0,0
9357,986,2,17,2,28,4,4,4,0,1,1
7766,1764,2,17,2,98,4,3,1,0,0,0
7372,1076,2,18,1,63,2,3,2,0,0,0
9560,1045,1,19,2,32,3,2,2,0,0,0
10405,1135,1,18,2,89,5,3,3,0,0,1
7274,1961,1,20,2,76,1,2,2,0,0,0
12917,1333,2,20,2,86,6,2,1,0,0,0
11536,1596,2,21,2,72,4,1,1,0,0,0
6873,745,2,20,2,76,1,1,1,0,0,0
9031,1415,2,17,1,42,5,1,3,0,0,0
7222,919,2,21,2,96,4,1,3,0,0,0
13045,1090,2,17,1,25,5,3,1,0,0,0
7490,2003,2,18,2,98,1,1,3,0,0,0
5968,1501,1,19,1,32,3,3,3,0,0,0
6108,1238,2,17,2,87,3,2,1,0,0,0
5897,1766,2,19,1,64,2,4,3,0,0,0
14172,1704,2,19,1,49,1,3,4,0,1,1
7200,1479,2,17,1,23,5,2,2,0,0,0
11952,1593,2,18,1,85,1,2,2,0,0,0
11638,948,2,19,1,2,6,3,3,0,1,1
6241,1045,2,19,1,67,6,1,2,0,0,0
5219,1400,1,17,2,53,5,1,4,0,0,0
12906,1345,1,17,2,24,3,2,2,0,0,0
8791,1433,2,18,2,78,3,3,4,0,0,1
11466,2066,2,20,2,55,6,1,4,0,0,1
7509,1189,2,20,2,95,3,2,1,0,0,0
9420,718,2,17,2,34,2,4,2,0,0,0
12702,1377,1,18,1,99,6,1,1,0,0,0
6134,893,2,19,2,48,2,4,1,0,0,0
8912,1870,1,21,2,55,4,1,4,0,0,0
8909,1968,1,21,2,82,4,4,3,0,0,0
13190,1398,2,21,2,41,1,2,3,0,1,1
11440,606,1,20,1,99,2,1,1,0,0,0
8862,1371,1,20,1,24,6,1,2,0,0,0
6357,2050,2,19,1,100,1,2,4,0,0,0
11316,1338,2,17,1,17,3,2,3,0,0,1
14795,1942,2,21,2,84,4,1,1,0,0,0
9533,1999,1,19,1,40,5,4,4,0,0,0
12624,1982,1,21,1,53,5,2,2,0,0,0
4689,1553,2,21,2,14,6,4,2,0,0,0
14446,2023,2,19,1,98,6,3,3,0,1,1
6760,1748,1,20,1,7,5,3,3,0,0,0
12894,1400,2,19,1,7,1,4,1,0,0,0
12600,1643,1,20,2,85,1,4,2,0,0,0
11404,1990,2,21,2,42,1,4,1,0,0,0
5776,1175,2,19,1,96,1,2,2,0,0,0
7642,1500,2,19,2,4,3,1,1,0,0,0
14443,981,2,21,1,72,4,2,3,1,1,1
11200,1676,1,18,2,95,6,1,2,0,0,0
6534,1796,2,21,2,43,6,2,3,0,0,0
9867,930,2,17,2,47,4,4,2,0,0,0
12281,863,1,18,2,71,5,2,1,0,0,0
4493,2084,1,21,1,82,4,2,2,0,0,0
7305,1773,2,17,1,9,4,2,3,0,0,0
5062,1591,2,18,1,73,4,4,4,0,0,0
14069,1411,1,21,1,48,1,1,2,0,0,0
6507,1905,1,17,2,31,1,1,4,0,0,0
10863,693,1,21,1,45,1,4,3,0,1,1
4593,1151,1,18,1,49,6,3,2,0,0,0
11240,1576,1,17,2,41,6,1,3,0,0,1
9029,1947,2,17,1,53,6,3,1,0,0,0
4224,1192,1,19,2,100,2,4,3,0,0,0
13714,1095,2,19,1,78,6,1,2,1,1,1
14028,1401,1,18,1,78,2,3,3,0,1,1
4967,1150,1,18,1,98,6,2,3,0,0,0
12948,1367,1,20,1,3,6,1,4,0,1,1
4483,1447,2,21,1,23,3,1,1,0,0,0
8750,1440,2,17,1,86,1,2,3,0,0,0
7041,1365,1,19,2,87,3,1,4,0,0,0
5041,1851,1,17,2,56,5,4,1,0,0,0
7042,807,2,21,1,38,4,2,1,0,0,0
13874,1031,1,21,2,48,5,4,3,1,1,1
8413,913,1,20,1,61,5,2,1,0,0,0
13142,1277,2,20,1,36,4,2,4,0,1,1
5851,2093,1,17,1,1,3,3,2,0,0,0
9760,924,1,18,2,91,1,4,4,0,1,1
11280,869,1,20,2,75,4,2,4,0,1,1
7797,761,2,19,2,51,3,3,1,0,0,0
10075,1836,1,20,2,33,1,2,4,0,0,1
10030,1234,2,19,1,12,2,4,1,0,0,0
11089,1440,2,21,2,61,6,1,1,0,0,0
9688,686,2,18,1,94,4,3,4,0,1,1
4762,675,2,21,2,12,4,2,2,0,0,0
10477,1927,2,17,1,11,5,2,4,0,0,1
13646,1598,2,17,1,91,2,2,3,0,1,1
5100,857,2,17,1,10,2,2,3,0,0,0
6110,675,2,17,2,8,1,4,4,0,0,1
12286,1745,1,19,2,44,1,1,2,0,0,0
7277,1745,1,18,2,98,1,1,2,0,0,0
13246,1893,2,17,1,79,6,2,2,0,0,0
8654,1529,1,18,2,21,4,3,1,0,0,0
8947,940,2,21,1,85,2,4,2,0,0,0
14654,1235,1,18,2,46,2,3,1,1,1,1
5013,1204,1,17,1,65,3,1,1,0,0,0
6565,734,1,18,1,19,3,4,4,0,0,1
5757,1925,1,17,1,53,1,2,1,0,0,0
6899,907,1,20,1,46,5,1,3,0,0,0
7182,715,1,19,2,59,5,3,3,0,0,0
9003,1886,2,20,1,7,1,1,2,0,0,0
6399,1562,1,19,1,20,4,4,2,0,0,0
8763,1637,1,21,2,48,2,2,3,0,0,0
5615,1444,2,18,2,25,4,1,4,0,0,0
11571,941,2,21,1,77,2,1,2,0,0,0
11478,1308,2,20,2,15,4,2,2,0,0,0
13377,1270,1,21,1,100,3,4,3,0,1,1
14593,1297,1,17,2,71,1,1,1,1,1,1
12685,1004,2,18,2,70,6,3,1,0,0,0
11033,1200,1,21,2,16,5,1,1,0,0,0
5970,1445,1,17,1,4,6,3,2,0,0,0
14979,1614,1,17,1,48,1,2,1,0,0,0
6838,1772,2,18,1,52,4,2,3,0,0,0
8428,1428,2,18,1,23,5,1,2,0,0,0
14941,1369,2,18,2,54,1,1,4,1,1,1
14815,905,2,19,2,55,1,4,4,1,1,1
11742,2007,2,19,2,43,4,4,1,0,0,0
11986,778,2,19,1,87,3,2,3,0,1,1
11238,1567,2,21,2,92,2,1,2,0,0,0
14536,1617,2,17,2,95,4,1,2,0,0,0
4803,2090,1,21,2,29,3,1,2,0,0,0
9706,789,2,18,1,74,1,4,3,0,1,1
6390,2060,2,20,1,12,5,3,2,0,0,0
8657,1377,2,20,1,46,3,3,2,0,0,0
5913,1996,2,18,2,30,2,1,1,0,0,0
5653,1248,2,17,1,100,3,4,2,0,0,0
11789,2081,1,17,1,82,5,2,4,0,0,1
14727,1953,2,19,2,27,4,4,4,0,1,1
6680,978,2,21,2,25,5,4,2,0,0,0
4853,787,1,17,1,49,5,2,2,0,0,0
12030,1982,2,18,1,67,6,2,1,0,0,0
4866,667,2,19,1,1,4,3,4,0,0,0
10810,1845,1,17,2,32,2,1,2,0,0,0
12813,989,2,19,1,69,2,2,3,0,1,1
4604,1300,1,17,2,67,2,4,3,0,0,0
7399,1724,1,21,2,100,1,3,4,0,0,0
12051,1369,2,20,2,51,5,4,4,0,1,1
9302,646,1,18,2,39,2,1,4,0,1,1
9625,1008,1,17,1,32,2,1,1,0,0,0
5735,1798,1,21,1,33,6,1,3,0,0,0
7827,893,2,18,2,45,4,2,1,0,0,0
12506,1589,1,17,1,71,5,4,4,0,1,1
7884,853,2,21,1,77,5,4,1,0,0,0
4654,2034,1,17,2,99,3,1,4,0,0,0
11275,1344,2,17,1,41,4,3,2,0,0,0
13259,1100,1,17,1,20,6,1,4,0,1,1
5086,1500,1,18,2,53,1,3,4,0,0,0
10700,981,2,20,2,10,3,1,1,0,0,0
5642,1206,1,17,2,3,4,4,4,0,0,0
12813,1222,1,18,1,66,4,2,4,0,1,1
5336,1578,1,17,2,5,2,3,3,0,0,0
7724,1875,2,18,2,39,1,3,2,0,0,0
12424,1484,1,19,2,61,6,3,4,0,1,1
8112,773,1,19,2,32,5,4,4,0,1,1
10472,1929,1,19,1,44,6,2,4,0,0,1
9048,1963,1,21,1,42,2,2,3,0,0,0
7046,1592,1,20,1,33,6,3,4,0,0,0
5273,1349,2,18,1,69,3,4,3,0,0,0
14020,1492,2,18,1,91,2,4,2,0,0,0
13079,903,2,20,2,81,1,1,4,1,1,1
5607,1448,1,18,2,71,4,2,4,0,0,0
13653,1096,2,20,1,36,3,4,1,0,0,0
14803,618,1,19,2,81,4,1,3,1,1,1
6155,1764,1,18,1,64,1,3,4,0,0,0
8902,1499,2,20,2,28,2,2,4,0,0,1
12604,745,1,18,1,17,5,2,1,1,1,1
13071,857,2,21,2,81,5,3,3,1,1,1
8760,1439,2,20,2,3,4,4,3,0,0,0
11387,898,1,19,2,71,6,3,3,0,1,1
9725,2062,2,18,2,98,6,3,3,0,0,0
6835,1103,1,17,2,3,2,3,4,0,0,1
10329,1336,2,20,2,80,2,2,2,0,0,0
8928,1796,1,21,1,89,6,3,4,0,0,0
6433,1154,2,18,2,29,1,4,4,0,0,0
7507,779,2,19,1,99,1,2,2,0,0,0
4100,1733,1,20,2,54,3,4,4,0,0,0
6583,1595,2,19,1,73,4,2,4,0,0,0
12203,630,1,20,1,58,3,4,3,1,1,1
13328,1634,1,21,1,54,4,4,4,0,1,1
6681,1883,2,20,2,48,6,2,1,0,0,0
4591,772,2,19,2,65,2,1,1,0,0,0
4797,1124,1,20,1,22,2,3,2,0,0,0
11368,1212,1,21,1,54,2,4,1,0,0,0
8152,1126,2,19,1,41,2,2,4,0,0,1
9670,1634,1,18,2,89,4,4,2,0,0,0
5011,1932,2,17,1,28,3,2,3,0,0,0
5895,1215,1,18,2,87,5,1,4,0,0,0
11946,733,2,21,1,31,6,4,4,0,1,1
4267,724,1,21,1,35,1,1,2,0,0,0
9836,2028,2,19,2,6,6,1,2,0,0,0
9478,778,1,21,2,11,2,2,3,0,0,1
9705,1072,2,18,2,75,5,2,1,0,0,0
8536,764,2,19,2,72,3,4,2,0,0,0
7774,1568,2,21,2,74,3,2,2,0,0,0
7877,1509,2,17,1,51,1,4,1,0,0,0
6013,2088,2,19,1,1,6,1,3,0,0,0
13963,908,2,17,1,9,6,4,1,1,1,1
12272,1394,2,21,1,67,5,4,4,0,1,1
14729,993,2,20,2,68,5,1,3,1,1,1
9090,1572,2,19,2,64,4,1,4,0,0,1
4557,1406,2,21,1,83,4,3,1,0,0,0
6355,1289,2,18,1,20,3,1,3,0,0,0
7017,1534,2,21,2,93,2,4,1,0,0,0
12620,801,1,19,2,72,5,1,1,0,0,0
12177,1641,2,18,1,1,2,3,4,0,1,1
9771,1869,1,17,1,87,5,3,3,0,0,0
11531,1496,2,19,1,82,3,3,1,0,0,0
13714,1270,2,20,1,65,4,3,3,0,1,1
6379,1058,1,18,2,61,4,2,3,0,0,0
12830,1964,2,17,2,34,2,1,2,0,0,0
11472,608,1,17,2,30,4,4,1,0,0,0
4678,914,1,17,1,78,4,4,3,0,0,0
10890,773,1,19,1,24,4,2,3,0,1,1
12096,2092,1,20,1,91,2,4,2,0,0,0
5088,1257,1,21,2,30,2,2,4,0,0,0
4537,1344,2,17,2,59,3,1,4,0,0,0
14783,1832,1,19,1,94,2,2,3,0,1,1
10301,1994,1,20,1,87,6,3,4,0,0,1
8541,691,2,21,2,1,4,3,2,0,0,0
13552,1394,2,18,2,96,3,1,2,0,0,0
4565,1844,1,18,2,22,2,3,1,0,0,0
7351,691,2,19,2,2,2,1,4,0,1,1
13635,1608,1,20,1,52,2,1,4,0,1,1
11114,1102,2,19,1,43,6,3,2,0,0,0
11501,1128,1,21,2,66,5,2,4,0,1,1
13559,799,2,21,2,80,3,2,2,1,1,1
11717,1644,2,19,1,86,6,3,1,0,0,0
13721,1541,2,18,1,41,5,2,3,0,1,1
13384,772,2,20,1,14,5,3,1,1,1,1
12088,1245,1,19,2,72,4,2,3,0,1,1
14634,942,2,19,2,5,5,4,2,1,1,1
13465,936,2,20,2,94,3,2,1,1,1,1
5245,1385,2,19,1,26,3,2,4,0,0,0
10225,821,1,17,1,36,5,4,2,0,0,0
9651,1990,2,21,2,95,6,3,3,0,0,0
6453,849,2,19,1,80,1,2,3,0,0,0
14417,1067,2,17,2,99,3,4,4,1,1,1
14247,1161,2,18,2,85,2,3,2,1,1,1
13656,1066,2,21,2,61,1,1,3,1,1,1
9788,2087,2,18,1,39,2,2,4,0,0,0
7888,1208,1,21,2,77,5,3,2,0,0,0
11747,836,1,21,1,57,5,3,3,0,1,1
7585,1934,2,18,1,42,3,3,4,0,0,0
6965,1271,1,21,1,75,2,3,3,0,0,0
12275,1490,2,20,1,94,3,3,3,0,1,1
4194,1650,1,20,1,60,3,4,4,0,0,0
7137,1235,1,18,2,61,1,3,3,0,0,0
9784,1345,2,21,2,37,5,2,1,0,0,0
4488,744,2,20,2,42,2,1,2,0,0,0
9561,1498,2,19,1,4,3,3,1,0,0,0
9983,957,2,17,2,65,5,4,1,0,0,0
11972,981,1,18,1,90,3,4,1,0,0,0
14518,965,1,17,2,61,4,1,4,1,1,1
9438,1259,1,21,1,61,5,4,3,0,0,1
5900,1661,1,21,1,79,5,2,2,0,0,0
9078,1527,1,19,2,11,2,4,3,0,0,0
9828,2005,2,18,2,37,3,4,1,0,0,0
14136,1351,1,21,2,18,6,4,1,0,0,0
11542,1704,2,18,1,50,1,2,1,0,0,0
8988,711,1,21,1,54,4,4,4,0,1,1
13226,722,1,21,2,72,1,4,2,1,1,1
12081,740,2,20,2,36,4,1,3,0,1,1
5317,1563,2,17,2,62,4,1,2,0,0,0
11095,756,1,18,1,22,5,1,2,0,0,0
12638,1142,1,18,2,72,4,1,3,0,1,1
13189,1216,2,19,1,56,2,2,4,0,1,1
6391,1215,2,21,2,53,4,4,2,0,0,0
10203,2030,2,20,2,40,4,2,1,0,0,0
8093,1822,2,20,1,93,6,1,3,0,0,0
7286,1234,2,21,2,60,6,4,3,0,0,0
12583,1399,1,18,2,3,2,4,4,0,1,1
6487,1457,2,19,1,62,3,4,2,0,0,0
13766,1657,2,21,2,31,6,3,3,0,1,1
6481,923,2,20,2,99,5,2,2,0,0,0
13564,2094,1,17,2,57,1,1,4,0,1,1
9598,1485,1,17,1,28,5,2,4,0,0,1
12244,1942,2,20,2,18,1,2,1,0,0,0
14020,931,1,20,2,87,5,3,3,1,1,1
4120,1803,1,21,1,36,2,1,2,0,0,0
5045,609,2,20,2,5,4,2,1,0,0,0
7763,1808,1,18,2,91,5,2,3,0,0,0
9454,1889,1,17,1,36,5,3,1,0,0,0
13597,815,1,17,2,26,3,1,4,1,1,1
6919,1241,1,20,1,12,6,3,4,0,0,0
12669,1330,2,17,1,35,5,1,2,0,0,0
14631,856,2,18,2,95,4,4,3,1,1,1
14211,1784,1,20,1,92,6,4,4,0,1,1
9210,1189,2,21,2,77,3,2,3,0,0,1
6824,1917,2,19,2,59,6,4,4,0,0,0
14190,1115,2,17,2,36,4,3,1,1,1,1
8671,729,1,21,2,13,5,2,3,0,0,1
14513,1075,2,19,1,26,3,3,2,1,1,1
10925,1202,1,19,2,28,3,2,1,0,0,0
14283,1375,1,19,1,62,5,4,2,0,0,0
4244,1933,2,17,2,11,6,4,3,0,0,0
7157,1711,1,21,2,5,1,3,3,0,0,0
14725,1695,1,17,1,65,3,3,3,0,1,1
9187,1825,1,19,1,31,2,3,2,0,0,0
11350,737,2,20,1,71,3,2,3,0,1,1
10780,1060,2,21,1,17,5,3,1,0,0,0
10741,1052,2,21,2,44,1,1,2,0,0,0
11267,1414,1,17,2,1,2,3,4,0,1,1
6283,1747,2,19,1,97,1,3,2,0,0,0
6152,1287,2,17,2,91,2,1,4,0,0,0
9328,1816,2,17,2,76,4,3,1,0,0,0
11682,1888,1,18,1,20,4,1,2,0,0,0
8054,1180,1,17,2,21,6,1,3,0,0,0
4642,925,1,20,1,77,6,1,4,0,0,0
11895,1207,2,17,1,29,5,1,1,0,0,0
12510,1291,2,18,2,2,5,3,3,0,1,1
4507,1173,2,20,2,49,3,4,1,0,0,0
14040,1164,1,18,2,53,3,1,1,1,1,1
10179,2094,1,18,2,62,3,3,3,0,0,0
6254,1263,2,20,1,59,6,2,4,0,0,0
14546,1968,1,19,1,88,5,3,1,0,0,0
5172,961,1,18,2,99,6,4,2,0,0,0
8323,1910,1,18,2,58,1,3,2,0,0,0
9617,1444,1,20,1,3,4,4,2,0,0,0
10931,682,2,21,2,28,3,1,1,0,0,0
14663,2026,1,20,1,21,6,3,4,0,1,1
6116,1356,2,19,1,56,3,1,2,0,0,0
7103,921,1,18,1,73,4,2,3,0,0,0
4749,1212,2,19,1,70,5,3,1,0,0,0
6256,1298,2,20,1,41,2,2,1,0,0,0
5831,652,1,18,1,78,3,2,4,0,0,1
5894,850,2,19,1,45,4,3,3,0,0,0
7349,775,2,20,1,29,3,2,4,0,0,1
12598,958,2,17,1,12,6,2,3,0,1,1
13309,745,2,17,1,74,1,1,3,1,1,1
13469,1728,1,17,1,3,1,2,3,0,1,1
5198,1014,1,19,1,93,2,2,2,0,0,0
8844,865,2,20,1,92,2,2,1,0,0,0
12415,1396,1,20,2,40,5,4,1,0,0,0
9520,607,1,19,2,28,2,4,3,0,1,1
11057,768,2,20,2,45,3,4,3,0,1,1
9549,812,2,17,1,40,1,2,4,0,1,1
6042,932,2,21,2,89,4,2,2,0,0,0
